,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr,best_described_by
3262,17,CL:2022,"['YBX1', 'BCAS2']",0.02040816326530612,0.999805908802473,450,2,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
3263,17,CL:15532,"['CD28', 'CCR4']",0.02040816326530612,0.999827735565482,455,2,98,0.9999999998701802,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
3264,17,CL:11052,"['NDUFC2', 'NUBP1']",0.02040816326530612,0.999827735565482,455,2,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
3265,17,CL:4749,"['H2AZ1', 'PHF19']",0.02040816326530612,0.9998318025945718,456,2,98,0.9999999998701802,"Chromatin organization, and Structural constituent of chromatin"
3266,17,CL:15531,"['CD28', 'CCR4']",0.02040816326530612,0.9998768323417326,469,2,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
3267,17,CL:3688,"['ADRM1', 'UBAC1']",0.02040816326530612,0.9999446071674806,502,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
3268,17,CL:3687,"['ADRM1', 'UBAC1']",0.02040816326530612,0.9999566183831553,512,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
3269,17,CL:3686,"['ADRM1', 'UBAC1']",0.02040816326530612,0.9999625544281876,518,2,98,0.9999999998701802,"Neddylation, and Ubiquitin-dependent protein catabolic process"
3270,17,CL:15530,"['CD28', 'CCR4']",0.02040816326530612,0.9999692431198092,526,2,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
3271,17,CL:3685,"['ADRM1', 'UBAC1']",0.02040816326530612,0.9999721319873311,530,2,98,0.9999999998701802,"Neddylation, and Proteolysis involved in protein catabolic process"
3272,17,CL:2021,"['YBX1', 'BCAS2']",0.02040816326530612,0.9999891698530716,568,2,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
3273,17,CL:8453,"['GLUL', 'PNPLA4', 'GSTZ1', 'MPST']",0.04081632653061224,0.9999922169849946,751,4,98,0.9999999998701802,"Carboxylic acid metabolic process, and Oxidoreductase"
3274,17,CL:25751,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999939308699236,591,2,98,0.9999999998701802,"Microtubule-based process, and Ciliopathies"
3275,17,CL:8452,"['GLUL', 'PNPLA4', 'GSTZ1', 'MPST']",0.04081632653061224,0.9999944270463462,765,4,98,0.9999999998701802,"Carboxylic acid metabolic process, and Oxidoreductase"
3276,17,CL:2020,"['YBX1', 'BCAS2']",0.02040816326530612,0.9999945153062665,595,2,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
3277,17,CL:2019,"['YBX1', 'BCAS2']",0.02040816326530612,0.999995407681792,602,2,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
3278,17,CL:4748,"['H2AZ1', 'PHF19', 'EAF2']",0.030612244897959183,0.999995745115575,695,3,98,0.9999999998701802,"mixed, incl. Chromatin organization, and DNA-directed RNA polymerase complex"
3279,17,CL:25750,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999961567291972,609,2,98,0.9999999998701802,"Microtubule-based process, and Ciliopathies"
3280,17,CL:25749,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999980246893378,635,2,98,0.9999999998701802,"Microtubule-based process, and Ciliopathies"
3281,17,CL:2018,"['YBX1', 'BCAS2']",0.02040816326530612,0.9999983075397745,641,2,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
3282,17,CL:15529,"['CD28', 'ANXA5', 'CCR4']",0.030612244897959183,0.9999983477400867,733,3,98,0.9999999998701802,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
3283,17,CL:25748,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999990671327943,664,2,98,0.9999999998701802,"mixed, incl. Microtubule-based process, and Ciliopathies"
3284,17,CL:25747,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999993854843076,680,2,98,0.9999999998701802,"mixed, incl. Microtubule-based process, and Ciliopathies"
3285,17,CL:2017,"['YBX1', 'BCAS2']",0.02040816326530612,0.9999994748647867,686,2,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
3286,17,CL:25746,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999996365859526,700,2,98,0.9999999998701802,"mixed, incl. Microtubule-based process, and Ciliopathies"
3287,17,CL:17317,"['PARVG', 'SGK1']",0.02040816326530612,0.999999655256876,702,2,98,0.9999999998701802,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
3288,17,CL:2016,"['YBX1', 'BCAS2']",0.02040816326530612,0.999999689806477,706,2,98,0.9999999998701802,"mRNA metabolic process, and Nuclear transport"
3289,17,CL:15528,"['CD28', 'ANXA5', 'CCR4']",0.030612244897959183,0.9999997564536437,808,3,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
3290,17,CL:25745,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999997619436131,716,2,98,0.9999999998701802,"Microtubule-based process, and Cilium"
3291,17,CL:20248,"['USF2', 'NR1D1']",0.02040816326530612,0.9999998485425667,733,2,98,0.9999999998701802,"Pattern specification process, and DNA-binding transcription factor activity, RNA polymerase II-specific"
3292,17,CL:25744,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999998871336228,744,2,98,0.9999999998701802,"Microtubule-based process, and Cilium"
3293,17,CL:15527,"['CD28', 'ANXA5', 'CCR4']",0.030612244897959183,0.9999998916158289,839,3,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
3294,17,CL:25743,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999999454385592,771,2,98,0.9999999998701802,"mixed, incl. Microtubule-based process, and Cilium"
3295,17,CL:15526,"['CD28', 'ANXA5', 'CCR4']",0.030612244897959183,0.9999999762089369,896,3,98,0.9999999998701802,"Immune response, and Apoptosis modulation and signaling"
3296,17,CL:99,"['EIF1', 'AGMAT']",0.02040816326530612,0.9999999997166563,959,2,98,0.9999999998701802,"mixed, incl. Translation, and Ribosome biogenesis"
3297,17,CL:25742,"['TUBB4B', 'CAMSAP1']",0.02040816326530612,0.9999999998319316,977,2,98,0.9999999998701802,"mixed, incl. Cilium, and Microtubule-based process"
3298,17,CL:13119,"['MAP3K20', 'EHD4']",0.02040816326530612,0.9999999998459929,980,2,98,0.9999999998701802,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
3299,18,CL:36110,"['C15orf40', 'GABPB2', 'ZBTB25']",0.030612244897959183,0.0017163378819432624,11,3,98,0.06257717621949546,"mostly uncharacterized, incl. Endocervical carcinoma, and Primary failure of tooth eruption"
3300,18,CL:36112,"['GABPB2', 'ZBTB25']",0.02040816326530612,0.00503243366888972,5,2,98,0.11407476189713765,"mixed, incl. Regulation of protein catabolic process at presynapse, modulating synaptic transmission, and TFIIS helical bundle-like domain"
3301,18,CL:36573,"['ZNF75A', 'TIGD7']",0.02040816326530612,0.0074354917469861784,6,2,98,0.13731201284116734,"mixed, incl. TASOR, and Positive regulation of hydrogen peroxide biosynthetic process"
3302,18,CL:5174,"['HDAC1', 'SUDS3']",0.02040816326530612,0.0074354917469861784,6,2,98,0.13731201284116734,"mixed, incl. Fungiform papilla formation, and Autosome"
3303,18,CL:36108,"['C15orf40', 'GABPB2', 'ZBTB25']",0.030612244897959183,0.010201483177383576,20,3,98,0.17124557476105884,"mostly uncharacterized, incl. Regulation of transcription involved in G1/S transition of mitotic cell cycle, and Urofacial syndrome"
3304,18,CL:2337,"['HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.030612244897959183,0.021062107136333365,26,3,98,0.2856153724543517,"mixed, incl. Zinc finger, CHHC-type, and Multisystem proteinopathy"
3305,18,CL:36107,"['C15orf40', 'GABPB2', 'ZBTB25']",0.030612244897959183,0.033531303077210965,31,3,98,0.3718705573025285,"mixed, incl. Regulation of transcription involved in G1/S transition of mitotic cell cycle, and Krueppel-associated box"
3306,18,CL:2336,"['HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.030612244897959183,0.03639695439940984,32,3,98,0.3841750642783943,"mixed, incl. CRD-mediated mRNA stabilization, and Zinc finger, CHHC-type"
3307,18,CL:5171,"['HDAC1', 'SUDS3']",0.02040816326530612,0.040013594582753186,14,2,98,0.4043404199791207,Sin3 complex
3308,18,CL:2331,"['HNRNPA2B1', 'HNRNPH3', 'HNRNPA3', 'FUBP3']",0.04081632653061224,0.048570081110407975,60,4,98,0.46890620982778447,"mRNA processing, and CRD-mediated mRNA stability complex"
3309,18,CL:2342,"['HNRNPA2B1', 'HNRNPA3']",0.02040816326530612,0.05122170732073169,16,2,98,0.47426536169014216,"mixed, incl. Multisystem proteinopathy, and Zinc finger, CHHC-type"
3310,18,CL:2330,"['HNRNPA2B1', 'HNRNPH3', 'HNRNPA3', 'FUBP3']",0.04081632653061224,0.06188469725665796,65,4,98,0.5276340511081028,"mRNA processing, and K Homology domain, type 1"
3311,18,CL:36105,"['C15orf40', 'GABPB2', 'ZBTB25']",0.030612244897959183,0.07154949784676087,42,3,98,0.5636469543472373,"mixed, incl. Krueppel-associated box, and Regulation of transcription involved in G1/S transition of mitotic cell cycle"
3312,18,CL:33380,"['MFSD14B', 'SPNS1']",0.02040816326530612,0.07645147514214128,20,2,98,0.5831109255381633,"Major facilitator superfamily, and Ion channel regulatory protein, UNC-93"
3313,18,CL:5169,"['HDAC1', 'SUDS3']",0.02040816326530612,0.07645147514214128,20,2,98,0.5831109255381633,Sin3 complex
3314,18,CL:2339,"['HNRNPA2B1', 'HNRNPA3']",0.02040816326530612,0.08326685309114863,21,2,98,0.6100821658025379,"mixed, incl. Zinc finger, CHHC-type, and Multisystem proteinopathy"
3315,18,CL:36546,"['ZNF75A', 'TIGD7']",0.02040816326530612,0.09026051410570943,22,2,98,0.6355911051653192,"mixed, incl. Marvel domain, and TASOR"
3316,18,CL:2335,"['HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.030612244897959183,0.09320528115297785,47,3,98,0.6503461380695164,"mRNA processing, and CRD-mediated mRNA stability complex"
3317,18,CL:5167,"['HDAC1', 'SUDS3']",0.02040816326530612,0.1121968542522131,25,2,98,0.7095550411219627,"Sin3 complex, and Histone H4 deacetylation"
3318,18,CL:2329,"['HNRNPA2B1', 'FUBP3', 'HNRNPA3', 'HNRNPH3']",0.04081632653061224,0.11970610827110313,82,4,98,0.7323979510140632,"mRNA processing, and RNA recognition motif domain"
3319,18,CL:33378,"['MFSD14B', 'SPNS1']",0.02040816326530612,0.11979141651186968,26,2,98,0.7323979510140632,"mixed, incl. Major facilitator superfamily, and Ion channel regulatory protein, UNC-93"
3320,18,CL:2333,"['HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.030612244897959183,0.13262820040630077,55,3,98,0.779748843912649,"mRNA processing, and CRD-mediated mRNA stability complex"
3321,18,CL:25837,"['PDE6D', 'IQCB1']",0.02040816326530612,0.14328240112662813,29,2,98,0.8107796359374038,"Joubert syndrome, and Senior-Loken syndrome"
3322,18,CL:35845,"['ZNF677', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.061224489795918366,0.2044015024817001,172,6,98,0.9642229170386739,"Krueppel associated box, and B-Box C-terminal domain"
3323,18,CL:7112,"['SLC25A3', 'ATF7IP2']",0.02040816326530612,0.2181156876406551,38,2,98,0.9999999998701802,"mixed, incl. Positive regulation of DNA methylation-dependent heterochromatin assembly, and ADNP, zinc finger domain"
3324,18,CL:25995,"['CEP135', 'CNTRL']",0.02040816326530612,0.2352550816031937,40,2,98,0.9999999998701802,"mixed, incl. Centriole replication, and Centriolar subdistal appendage"
3325,18,CL:5166,"['HDAC1', 'SUDS3']",0.02040816326530612,0.2352550816031937,40,2,98,0.9999999998701802,"Sin3 complex, and NuRD complex"
3326,18,CL:1269,"['PUS7L', 'BUD23']",0.02040816326530612,0.252471885504698,42,2,98,0.9999999998701802,"tRNA modification in the nucleus and cytosol, and Pseudouridine synthase activity"
3327,18,CL:35844,"['ZNF677', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.061224489795918366,0.2574722081214234,186,6,98,0.9999999998701802,"KRAB domain superfamily, and TFIIS helical bundle-like domain"
3328,18,CL:35849,"['ZNF44', 'ZNF677', 'ZNF441']",0.030612244897959183,0.26161097375041714,77,3,98,0.9999999998701802,Krueppel associated box
3329,18,CL:35848,"['ZNF44', 'ZNF677', 'ZNF441']",0.030612244897959183,0.2995628003487473,83,3,98,0.9999999998701802,Krueppel associated box
3330,18,CL:25994,"['CEP135', 'CNTRL']",0.02040816326530612,0.31276273347768546,49,2,98,0.9999999998701802,"mixed, incl. Centriole replication, and Centriolar subdistal appendage"
3331,18,CL:35852,"['ZNF44', 'ZNF677']",0.02040816326530612,0.32985551025798454,51,2,98,0.9999999998701802,KRAB domain superfamily
3332,18,CL:5165,"['HDAC1', 'SUDS3']",0.02040816326530612,0.3383610198314352,52,2,98,0.9999999998701802,"Histone deacetylase complex, and Protein of unknown function DUF3504"
3333,18,CL:13330,"['PEF1', 'ERGIC3']",0.02040816326530612,0.3552742151247571,54,2,98,0.9999999998701802,"ER-Golgi transport, and emp24/gp25L/p24 family/GOLD"
3334,18,CL:1266,"['PUS7L', 'BUD23']",0.02040816326530612,0.37203739984252937,56,2,98,0.9999999998701802,"tRNA modification, and Enzyme-directed rRNA pseudouridine synthesis"
3335,18,CL:11070,"['PMPCB', 'NDUFAF3', 'NDUFB3']",0.030612244897959183,0.388647162042786,97,3,98,0.9999999998701802,"Respiratory chain complex, and Complex I biogenesis"
3336,18,CL:35851,"['ZNF44', 'ZNF677']",0.02040816326530612,0.39685466453950297,59,2,98,0.9999999998701802,Krueppel associated box
3337,18,CL:25993,"['CEP135', 'CNTRL']",0.02040816326530612,0.4131539356074751,61,2,98,0.9999999998701802,"Anchoring of the basal body to the plasma membrane, and Centriolar subdistal appendage"
3338,18,CL:33302,"['MFSD14B', 'SPNS1']",0.02040816326530612,0.4371940876589666,64,2,98,0.9999999998701802,"mixed, incl. MFS transporter superfamily, and Protein of unknown function DUF5588"
3339,18,CL:16996,"['EIF2AK1', 'CALHM6']",0.02040816326530612,0.460702800894663,67,2,98,0.9999999998701802,"mixed, incl. Antiviral defense, and Guanylate-binding protein, C-terminal"
3340,18,CL:35847,"['ZNF44', 'ZNF677', 'ZNF441']",0.030612244897959183,0.46295669463696437,109,3,98,0.9999999998701802,KRAB domain superfamily
3341,18,CL:25759,"['PDE6D', 'IQCB1']",0.02040816326530612,0.4684140789663388,68,2,98,0.9999999998701802,"Genes related to primary cilium development (based on CRISPR), and Senior-Loken syndrome"
3342,18,CL:25992,"['CEP135', 'CNTRL']",0.02040816326530612,0.5059797950301425,73,2,98,0.9999999998701802,"mixed, incl. Centrosome cycle, and Centriolar subdistal appendage"
3343,18,CL:11065,"['NDUFB3', 'PMPCB', 'NDUFAF3', 'COX20']",0.04081632653061224,0.50821223779355,160,4,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex"
3344,18,CL:36442,"['ZNF75A', 'TIGD7']",0.02040816326530612,0.5132879733014959,74,2,98,0.9999999998701802,"mixed, incl. THAP-type zinc finger, and Marvel domain"
3345,18,CL:16994,"['EIF2AK1', 'CALHM6']",0.02040816326530612,0.5205259172880281,75,2,98,0.9999999998701802,"mixed, incl. Interferon alpha/beta signaling, and Guanylate-binding protein, C-terminal"
3346,18,CL:35843,"['ZNF677', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.061224489795918366,0.5293157919982133,252,6,98,0.9999999998701802,"Krueppel associated box, and Leucine rich region"
3347,18,CL:11069,"['PMPCB', 'NDUFAF3', 'NDUFB3']",0.030612244897959183,0.5332355128360233,121,3,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins."
3348,18,CL:11074,"['PMPCB', 'NDUFB3']",0.02040816326530612,0.5418119333721956,78,2,98,0.9999999998701802,Respiratory chain complex
3349,18,CL:11063,"['NDUFB3', 'PMPCB', 'NDUFAF3', 'COX20']",0.04081632653061224,0.5520267119620391,169,4,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex"
3350,18,CL:11068,"['PMPCB', 'NDUFAF3', 'NDUFB3']",0.030612244897959183,0.5609978591887469,126,3,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Proton-transporting ATP synthase complex"
3351,18,CL:25758,"['PDE6D', 'IQCB1']",0.02040816326530612,0.5624454651976181,81,2,98,0.9999999998701802,"Genes related to primary cilium development (based on CRISPR), and Nephronophthisis"
3352,18,CL:35846,"['ZNF44', 'ZNF677', 'ZNF441']",0.030612244897959183,0.5824933279151139,130,3,98,0.9999999998701802,KRAB domain superfamily
3353,18,CL:11066,"['PMPCB', 'NDUFAF3', 'NDUFB3']",0.030612244897959183,0.5929939520145809,132,3,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Respiratory chain complex IV"
3354,18,CL:25991,"['CEP135', 'CNTRL']",0.02040816326530612,0.5953598610134031,86,2,98,0.9999999998701802,"Centrosome maturation, and Centriole"
3355,18,CL:11061,"['NDUFB3', 'PMPCB', 'NDUFAF3', 'COX20']",0.04081632653061224,0.6027361746086084,180,4,98,0.9999999998701802,"Respiratory electron transport, ATP synthesis by chemiosmotic coupling, and heat production by uncoupling proteins., and Cytochrome complex"
3356,18,CL:2027,"['SF3B3', 'PNRC2', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.061224489795918366,0.6058755551017112,272,6,98,0.9999999998701802,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3357,18,CL:28583,"['RXYLT1', 'PIGT']",0.02040816326530612,0.6080054156558397,88,2,98,0.9999999998701802,"mixed, incl. GPI anchor metabolic process, and Oligosaccharide-lipid intermediate biosynthetic process"
3358,18,CL:36441,"['ZNF75A', 'TIGD7']",0.02040816326530612,0.6142165319856294,89,2,98,0.9999999998701802,"mixed, incl. THAP-type zinc finger, and Marvel domain"
3359,18,CL:2026,"['SF3B3', 'PNRC2', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.061224489795918366,0.6239724251617982,277,6,98,0.9999999998701802,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
3360,18,CL:2029,"['SF3B3', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.05102040816326531,0.6274643058826758,232,5,98,0.9999999998701802,"mRNA Splicing - Major Pathway, and Sm-like protein family complex"
3361,18,CL:25990,"['CEP135', 'CNTRL']",0.02040816326530612,0.6383182658733415,93,2,98,0.9999999998701802,"Centrosome maturation, and Centriole"
3362,18,CL:2028,"['SF3B3', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.05102040816326531,0.6721010941745404,244,5,98,0.9999999998701802,"mRNA Splicing, and Sm-like protein family complex"
3363,18,CL:33301,"['MFSD14B', 'SPNS1']",0.02040816326530612,0.6829972351671708,101,2,98,0.9999999998701802,"mixed, incl. MFS transporter superfamily, and ELMO domain"
3364,18,CL:35841,"['ZNF75A', 'ZNF677', 'TIGD7', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.08163265306122448,0.6867171715357135,389,8,98,0.9999999998701802,"mixed, incl. Krueppel associated box, and Leucine rich region"
3365,18,CL:35842,"['ZNF677', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.061224489795918366,0.7009608887846718,300,6,98,0.9999999998701802,"Krueppel associated box, and Leucine rich region"
3366,18,CL:25756,"['PDE6D', 'IQCB1']",0.02040816326530612,0.7231191234878078,109,2,98,0.9999999998701802,"Bardet-Biedl syndrome, and Joubert syndrome"
3367,18,CL:25754,"['PDE6D', 'CEP135', 'IQCB1', 'CNTRL']",0.04081632653061224,0.7259523857356932,211,4,98,0.9999999998701802,"Cilium Assembly, and Centriole"
3368,18,CL:28357,"['ORMDL2', 'SUMF2']",0.02040816326530612,0.7415438734454146,113,2,98,0.9999999998701802,"Sphingolipid metabolism, and Lysosomal storage disease"
3369,18,CL:25755,"['PDE6D', 'IQCB1']",0.02040816326530612,0.7631101546586267,118,2,98,0.9999999998701802,"Bardet-Biedl syndrome, and Joubert syndrome"
3370,18,CL:25753,"['PDE6D', 'CEP135', 'IQCB1', 'CNTRL']",0.04081632653061224,0.7805230454657321,228,4,98,0.9999999998701802,"Cilium Assembly, and Ciliopathies"
3371,18,CL:11060,"['PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.05102040816326531,0.7947311105989,284,5,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
3372,18,CL:2025,"['SF3B3', 'PNRC2', 'NUP88', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.07142857142857142,0.7980704765030011,385,7,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and Nuclear transport"
3373,18,CL:11059,"['PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.05102040816326531,0.8120701883326226,291,5,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
3374,18,CL:15940,"['LEPR', 'IL18RAP']",0.02040816326530612,0.8345793471923983,138,2,98,0.9999999998701802,"JAK-STAT signaling pathway, and Interleukin-1 family"
3375,18,CL:11057,"['PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.05102040816326531,0.8412111427110481,304,5,98,0.9999999998701802,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
3376,18,CL:15939,"['LEPR', 'IL18RAP']",0.02040816326530612,0.8491446709534392,143,2,98,0.9999999998701802,"JAK-STAT signaling pathway, and Interleukin-1 family"
3377,18,CL:35840,"['ZNF75A', 'ZNF677', 'TIGD7', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.08163265306122448,0.8578839811896288,466,8,98,0.9999999998701802,"mixed, incl. Krueppel associated box, and Leucine rich region"
3378,18,CL:35839,"['ZNF75A', 'ZNF677', 'TIGD7', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.08163265306122448,0.8763133189804003,478,8,98,0.9999999998701802,"mixed, incl. Krueppel associated box, and Leucine rich region"
3379,18,CL:13130,"['PEF1', 'ERGIC3']",0.02040816326530612,0.8772032911320087,154,2,98,0.9999999998701802,"Golgi vesicle transport, and SNARE complex"
3380,18,CL:2024,"['SF3B3', 'PNRC2', 'NUP88', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.07142857142857142,0.8893439548291142,436,7,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
3381,18,CL:11056,"['PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.05102040816326531,0.8900971085588969,331,5,98,0.9999999998701802,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
3382,18,CL:2023,"['SF3B3', 'PNRC2', 'NUP88', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.07142857142857142,0.9012666092996888,445,7,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
3383,18,CL:2022,"['SF3B3', 'PNRC2', 'NUP88', 'FUBP3', 'HNRNPA2B1', 'HNRNPA3', 'HNRNPH3']",0.07142857142857142,0.907415602654139,450,7,98,0.9999999998701802,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
3384,18,CL:11055,"['FLVCR1', 'PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.061224489795918366,0.915774126350084,404,6,98,0.9999999998701802,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrion organization"
3385,18,CL:35838,"['ZNF75A', 'ZNF677', 'TIGD7', 'C15orf40', 'ZBTB25', 'ZNF44', 'ZNF441', 'GABPB2']",0.08163265306122448,0.9193260196843344,513,8,98,0.9999999998701802,"mixed, incl. Krueppel associated box, and Leucine rich region"
3386,18,CL:893,"['PUS7L', 'EMG1', 'BUD23']",0.030612244897959183,0.9299546529020989,246,3,98,0.9999999998701802,"rRNA processing, and tRNA modification"
3387,18,CL:11054,"['FLVCR1', 'PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.061224489795918366,0.933635478055206,421,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
3388,18,CL:11053,"['FLVCR1', 'PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.061224489795918366,0.9382199040855944,426,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
3389,18,CL:4757,"['HDAC1', 'CBX5', 'SUDS3']",0.030612244897959183,0.9412768529005092,256,3,98,0.9999999998701802,"DNA packaging complex, and Histone deacetylase complex"
3390,18,CL:28111,"['RXYLT1', 'SUMF2', 'ORMDL2', 'PIGT']",0.04081632653061224,0.9484473435596443,324,4,98,0.9999999998701802,"Glycosylation, and Sphingolipid metabolism"
3391,18,CL:13129,"['PEF1', 'VPS41', 'ERGIC3']",0.030612244897959183,0.9559589225510268,272,3,98,0.9999999998701802,"Golgi vesicle transport, and SNARE binding"
3392,18,CL:11052,"['FLVCR1', 'PMPCB', 'NDUFAF3', 'COX20', 'FIS1', 'NDUFB3']",0.061224489795918366,0.9597265962517698,455,6,98,0.9999999998701802,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
3393,18,CL:4756,"['HDAC1', 'CBX5', 'SUDS3']",0.030612244897959183,0.9598002349089794,277,3,98,0.9999999998701802,"DNA packaging complex, and Histone deacetylase complex"
3394,18,CL:1536,"['PFDN6', 'SEC11C']",0.02040816326530612,0.9660377226953244,219,2,98,0.9999999998701802,"Protein folding, and Endoplasmic reticulum protein-containing complex"
3395,18,CL:13128,"['PEF1', 'VPS41', 'ERGIC3']",0.030612244897959183,0.9717377924801832,296,3,98,0.9999999998701802,"Golgi vesicle transport, and SNARE binding"
3396,18,CL:10560,"['NNT', 'DCTD']",0.02040816326530612,0.9734960042383708,231,2,98,0.9999999998701802,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
3397,18,CL:4755,"['HDAC1', 'CBX5', 'SUDS3']",0.030612244897959183,0.9737865217492345,300,3,98,0.9999999998701802,"mixed, incl. DNA packaging complex, and Histone deacetylase complex"
3398,18,CL:8459,"['ETHE1', 'PGLS', 'AUH']",0.030612244897959183,0.9742765212190402,301,3,98,0.9999999998701802,"mixed, incl. Carbon metabolism, and Organic acid catabolic process"
3399,18,CL:28112,"['ORMDL2', 'SUMF2']",0.02040816326530612,0.9761175788967474,236,2,98,0.9999999998701802,"mixed, incl. Sphingolipid metabolic process, and O-linked glycosylation of mucins"
