,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr,best_described_by
408,-1,CL:26208,"['KIF5C', 'CLASRP', 'NUDCD3', 'KIFAP3']",0.009876543209876543,0.9999999999999959,167,4,405,1.0,"mixed, incl. Golgi-to-ER retrograde transport, and Cytoplasmic dynein complex"
409,-1,CL:6143,"['FANCC', 'RNF8', 'APEX1']",0.007407407407407408,0.9999999999999959,156,3,405,1.0,"DNA repair pathways, full network, and HDR through Homologous Recombination (HRR)"
410,-1,CL:8022,"['CCDC6', 'PDCD10', 'PPP6C', 'PPP1R15B', 'PTPA', 'PPP2R1A', 'PPP4C', 'PPP1R11']",0.019753086419753086,0.9999999999999989,211,8,405,1.0,"mixed, incl. Protein serine/threonine phosphatase complex, and Phosphatase regulator activity"
411,-1,CL:4754,"['CSNK2A1', 'BRD1', 'ATRX', 'NCOA6', 'PHF20', 'KMT2B', 'BRPF1', 'RCOR3', 'PCGF1', 'MBD3', 'SAP30', 'KAT6A', 'ARID2', 'CBX3', 'MGA', 'H2AZ1', 'KMT2C', 'ZNF644', 'SIN3A', 'L3MBTL2', 'MSL2', 'SMARCC1', 'ING5', 'SMARCA5', 'WDR82', 'MORF4L1', 'CXXC1', 'MBD2']",0.0691358024691358,0.9999999999999993,363,28,405,1.0,"Chromatin organization, and Structural constituent of chromatin"
412,-1,CL:16581,"['NFKB1', 'RELA', 'REL', 'TRAF3', 'TRAF6', 'APAF1', 'NFKB2']",0.01728395061728395,0.9999999999999997,207,7,405,1.0,"mixed, incl. Death-like domain superfamily, and Toll-like Receptor Cascades"
413,-1,CL:6595,"['SKA2', 'CCNA2', 'E2F1', 'ZBTB17', 'ERCC6L', 'MYC', 'TP53', 'SKA3']",0.019753086419753086,0.9999999999999998,218,8,405,1.0,"mixed, incl. Mitosis, and G1 Phase"
414,-1,CL:31664,"['ABCA3', 'ZC3H12A', 'SAMD1']",0.007407407407407408,0.9999999999999999,169,3,405,1.0,"mostly uncharacterized, incl. Exopeptidase activity, and Surfactant metabolism"
415,-1,CL:24306,"['GRK6', 'GNG5', 'GNAZ']",0.007407407407407408,0.9999999999999999,169,3,405,1.0,"mixed, incl. Photoreceptor outer segment, and Calcium regulation in cardiac cells"
416,-1,CL:17810,"['ACTB', 'FNBP4', 'PAK2', 'WASF2', 'TWF1']",0.012345679012345678,0.9999999999999999,193,5,405,1.0,"mixed, incl. Actin filament organization, and CDC42 GTPase cycle"
417,-1,CL:10561,"['PPAT', 'TTC5', 'QRICH1']",0.007407407407407408,0.9999999999999999,172,3,405,1.0,"Purine metabolism, and Pyrimidine metabolism"
418,-1,CL:4753,"['CSNK2A1', 'BRD1', 'ATRX', 'NCOA6', 'PHF20', 'KMT2B', 'BRPF1', 'RCOR3', 'PCGF1', 'MBD3', 'SAP30', 'KAT6A', 'ARID2', 'CBX3', 'MGA', 'H2AZ1', 'KMT2C', 'ZNF644', 'SIN3A', 'L3MBTL2', 'MSL2', 'SMARCC1', 'ING5', 'SMARCA5', 'WDR82', 'MORF4L1', 'CXXC1', 'MBD2']",0.0691358024691358,0.9999999999999999,371,28,405,1.0,"Chromatin organization, and Structural constituent of chromatin"
419,-1,CL:2025,"['LSM10', 'MATR3', 'BCLAF1', 'RANBP1', 'FMC1-LUC7L2', 'TNPO1', 'SRSF10', 'PTBP1', 'PQBP1', 'THOC6', 'TPR', 'THRAP3', 'PPIL1', 'PPIH', 'HNRNPDL', 'KHDRBS1', 'CCAR1', 'SUGP1', 'ANP32B', 'RANBP3', 'RBM10', 'HNRNPA2B1', 'WBP4', 'ELAVL1', 'FUBP1', 'CSDE1', 'DDX42', 'HNRNPD', 'ZCRB1', 'DNAJC8']",0.07407407407407407,0.9999999999999999,385,30,405,1.0,"Processing of Capped Intron-Containing Pre-mRNA, and Nuclear transport"
420,-1,CL:38472,"['SEC14L1', 'NKAPD1']",0.0049382716049382715,1.0,342,2,405,1.0,"Detection of chemical stimulus involved in sensory perception, and Cadherin, N-terminal"
421,-1,CL:35838,"['ZBTB44', 'THAP11', 'CMTM7', 'ZNF470', 'THAP12', 'ZNF829']",0.014814814814814815,1.0,513,6,405,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
422,-1,CL:35839,"['ZBTB44', 'THAP11', 'CMTM7', 'ZNF470', 'THAP12', 'ZNF829']",0.014814814814814815,1.0,478,6,405,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
423,-1,CL:35840,"['ZBTB44', 'THAP11', 'CMTM7', 'ZNF470', 'THAP12', 'ZNF829']",0.014814814814814815,1.0,466,6,405,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
424,-1,CL:35841,"['ZBTB44', 'THAP11', 'CMTM7', 'ZNF470', 'THAP12', 'ZNF829']",0.014814814814814815,1.0,389,6,405,1.0,"mixed, incl. Krueppel associated box, and Leucine rich region"
425,-1,CL:35842,"['ZNF470', 'ZNF829', 'ZBTB44']",0.007407407407407408,1.0,300,3,405,1.0,"Krueppel associated box, and Leucine rich region"
426,-1,CL:35843,"['ZNF470', 'ZNF829']",0.0049382716049382715,1.0,252,2,405,1.0,"Krueppel associated box, and Leucine rich region"
427,-1,CL:35844,"['ZNF470', 'ZNF829']",0.0049382716049382715,1.0,186,2,405,1.0,"KRAB domain superfamily, and TFIIS helical bundle-like domain"
428,-1,CL:35845,"['ZNF470', 'ZNF829']",0.0049382716049382715,1.0,172,2,405,1.0,"Krueppel associated box, and B-Box C-terminal domain"
429,-1,CL:31663,"['ABCA3', 'ZC3H12A', 'SAMD1']",0.007407407407407408,1.0,292,3,405,1.0,"mixed, incl. Antimicrobial peptides, and Exopeptidase activity"
430,-1,CL:31128,"['ZBTB39', 'PDAP1']",0.0049382716049382715,1.0,169,2,405,1.0,"mostly uncharacterized, incl. Homeodomain, and FAM83, N-terminal"
431,-1,CL:29789,"['GMEB1', 'PCNX3']",0.0049382716049382715,1.0,195,2,405,1.0,"mostly uncharacterized, incl. CD20-like family, and GTPase GIMA/IAN/Toc"
432,-1,CL:28109,"['ALG6', 'PIGB', 'SPTSSA', 'MPI']",0.009876543209876543,1.0,466,4,405,1.0,"mixed, incl. Glycoprotein biosynthetic process, and Membrane lipid metabolic process"
433,-1,CL:28110,"['ALG6', 'PIGB', 'SPTSSA', 'MPI']",0.009876543209876543,1.0,454,4,405,1.0,"mixed, incl. Glycoprotein biosynthetic process, and Membrane lipid metabolic process"
434,-1,CL:28111,"['ALG6', 'PIGB', 'SPTSSA', 'MPI']",0.009876543209876543,1.0,324,4,405,1.0,"Glycosylation, and Sphingolipid metabolism"
435,-1,CL:27756,"['ARRDC4', 'USP7']",0.0049382716049382715,1.0,177,2,405,1.0,"mixed, incl. B-box-type zinc finger, and Magnesium ion transmembrane transport"
436,-1,CL:25742,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,977,6,405,1.0,"mixed, incl. Cilium, and Microtubule-based process"
437,-1,CL:25743,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,771,6,405,1.0,"mixed, incl. Microtubule-based process, and Cilium"
438,-1,CL:25744,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,744,6,405,1.0,"Microtubule-based process, and Cilium"
439,-1,CL:25745,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,716,6,405,1.0,"Microtubule-based process, and Cilium"
440,-1,CL:25746,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,700,6,405,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
441,-1,CL:25747,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,680,6,405,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
442,-1,CL:25748,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'PHF23', 'TRIB2']",0.014814814814814815,1.0,664,6,405,1.0,"mixed, incl. Microtubule-based process, and Ciliopathies"
443,-1,CL:25749,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'TRIB2']",0.012345679012345678,1.0,635,5,405,1.0,"Microtubule-based process, and Ciliopathies"
444,-1,CL:25750,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'TRIB2']",0.012345679012345678,1.0,609,5,405,1.0,"Microtubule-based process, and Ciliopathies"
445,-1,CL:25751,"['KIF5C', 'KIFAP3', 'CLASRP', 'NUDCD3', 'TRIB2']",0.012345679012345678,1.0,591,5,405,1.0,"Microtubule-based process, and Ciliopathies"
446,-1,CL:25752,"['KIF5C', 'NUDCD3', 'KIFAP3', 'CLASRP']",0.009876543209876543,1.0,395,4,405,1.0,"mixed, incl. Cilium Assembly, and Microtubule"
447,-1,CL:23861,"['GPR82', 'GRK6', 'GPR146', 'GNG5', 'GNAZ']",0.012345679012345678,1.0,474,5,405,1.0,"GPCR downstream signalling, and Vision"
448,-1,CL:23862,"['GPR82', 'GRK6', 'GPR146', 'GNG5', 'GNAZ']",0.012345679012345678,1.0,468,5,405,1.0,"GPCR downstream signalling, and Vision"
449,-1,CL:23863,"['GRK6', 'GNG5', 'GNAZ']",0.007407407407407408,1.0,404,3,405,1.0,"GPCR ligand binding, and Vision"
450,-1,CL:23864,"['GRK6', 'GNG5', 'GNAZ']",0.007407407407407408,1.0,390,3,405,1.0,"GPCR ligand binding, and Vision"
451,-1,CL:22092,"['CATSPERG', 'IMMP2L', 'TNNC1', 'PAX7']",0.009876543209876543,1.0,885,4,405,1.0,"mixed, incl. Ion channel, and Synapse"
452,-1,CL:22093,"['CATSPERG', 'IMMP2L', 'TNNC1', 'PAX7']",0.009876543209876543,1.0,868,4,405,1.0,"mixed, incl. Ion channel, and Synapse"
453,-1,CL:22094,"['CATSPERG', 'TNNC1', 'PAX7']",0.007407407407407408,1.0,439,3,405,1.0,"mixed, incl. Cation channel activity, and Contractile fiber"
454,-1,CL:22563,"['TNNC1', 'PAX7']",0.0049382716049382715,1.0,185,2,405,1.0,"mixed, incl. Contractile fiber, and Microfilament motor activity"
455,-1,CL:22095,"['CATSPERG', 'TNNC1', 'PAX7']",0.007407407407407408,1.0,419,3,405,1.0,"Cation channel activity, and Contractile fiber"
456,-1,CL:21713,"['PTEN', 'CASK', 'CLDN7']",0.007407407407407408,1.0,183,3,405,1.0,"mixed, incl. Apical junction complex, and Hippo signaling pathway - multiple species"
457,-1,CL:20248,"['BATF', 'FOXO1', 'UNCX', 'MAX', 'TBL1XR1', 'RIN1', 'USF2', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.06419753086419754,1.0,733,26,405,1.0,"Pattern specification process, and DNA-binding transcription factor activity, RNA polymerase II-specific"
458,-1,CL:20249,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.05925925925925926,1.0,704,24,405,1.0,"mixed, incl. Pattern specification process, and Chromatin"
459,-1,CL:20250,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.05925925925925926,1.0,697,24,405,1.0,"mixed, incl. Pattern specification process, and Chromatin"
460,-1,CL:20251,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.05925925925925926,1.0,685,24,405,1.0,"mixed, incl. Pattern specification process, and Chromatin"
461,-1,CL:20252,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.05925925925925926,1.0,662,24,405,1.0,"mixed, incl. Pattern specification process, and Wnt signaling pathway"
462,-1,CL:21047,"['LRP6', 'SMAD4', 'APC']",0.007407407407407408,1.0,195,3,405,1.0,"Wnt signaling pathway, and Regulation of pathway-restricted SMAD protein phosphorylation"
463,-1,CL:20253,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'LRP6', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'SMAD4', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'APC', 'EP300', 'GATA3', 'NCOR1']",0.05925925925925926,1.0,592,24,405,1.0,"mixed, incl. Pattern specification process, and Wnt signaling pathway"
464,-1,CL:21048,"['LRP6', 'SMAD4', 'APC']",0.007407407407407408,1.0,185,3,405,1.0,"Wnt signaling pathway, and Regulation of pathway-restricted SMAD protein phosphorylation"
465,-1,CL:20254,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'EP300', 'GATA3', 'NCOR1']",0.05185185185185185,1.0,397,21,405,1.0,"Homeobox, and RNA polymerase II cis-regulatory region sequence-specific DNA binding"
466,-1,CL:20255,"['BATF', 'FOXO1', 'UNCX', 'TBL1XR1', 'RIN1', 'ZEB1', 'MYB', 'HDAC3', 'CBFB', 'PKNOX1', 'HOXC5', 'HOXB2', 'HDAC7', 'ID2', 'IRF1', 'SP1', 'NSD2', 'CREBBP', 'EP300', 'GATA3', 'NCOR1']",0.05185185185185185,1.0,390,21,405,1.0,"mixed, incl. Homeobox, and DNA-binding transcription activator activity, RNA polymerase II-specific"
467,-1,CL:20256,"['HOXB2', 'ID2', 'UNCX', 'PKNOX1', 'HOXC5']",0.012345679012345678,1.0,229,5,405,1.0,"Homeobox, and Myc-type, basic helix-loop-helix (bHLH) domain"
468,-1,CL:18720,"['CFD', 'MRC2', 'SBNO1']",0.007407407407407408,1.0,683,3,405,1.0,"mixed, incl. Extracellular matrix, and Serine-type endopeptidase activity"
469,-1,CL:18721,"['CFD', 'MRC2']",0.0049382716049382715,1.0,364,2,405,1.0,"mixed, incl. Complement and coagulation cascades, and Serine-type endopeptidase activity"
470,-1,CL:18722,"['CFD', 'MRC2']",0.0049382716049382715,1.0,299,2,405,1.0,"mixed, incl. Complement and coagulation cascades, and Protein-lipid complex"
471,-1,CL:18723,"['CFD', 'MRC2']",0.0049382716049382715,1.0,196,2,405,1.0,"mixed, incl. Complement and coagulation cascades, and Protein-lipid complex"
472,-1,CL:17317,"['EGR2', 'CSK', 'ACTB', 'FNBP4', 'PTPN1', 'SYK', 'ATF4', 'MAPK14', 'NRG2', 'PAK2', 'FOSL2', 'WASF2', 'CBLB', 'TWF1']",0.0345679012345679,1.0,702,14,405,1.0,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
473,-1,CL:17318,"['CSK', 'ACTB', 'FNBP4', 'PTPN1', 'SYK', 'NRG2', 'PAK2', 'WASF2', 'CBLB', 'TWF1']",0.024691358024691357,1.0,539,10,405,1.0,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
474,-1,CL:17319,"['CSK', 'ACTB', 'FNBP4', 'PTPN1', 'SYK', 'NRG2', 'PAK2', 'WASF2', 'CBLB', 'TWF1']",0.024691358024691357,1.0,515,10,405,1.0,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
475,-1,CL:17320,"['CSK', 'ACTB', 'FNBP4', 'PTPN1', 'SYK', 'NRG2', 'PAK2', 'WASF2', 'CBLB', 'TWF1']",0.024691358024691357,1.0,438,10,405,1.0,"mixed, incl. Regulation of actin cytoskeleton, and Transmembrane receptor protein tyrosine kinase signaling pathway"
476,-1,CL:17321,"['CSK', 'PTPN1', 'SYK', 'NRG2', 'CBLB']",0.012345679012345678,1.0,245,5,405,1.0,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
477,-1,CL:17323,"['CSK', 'PTPN1', 'SYK', 'NRG2', 'CBLB']",0.012345679012345678,1.0,237,5,405,1.0,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
478,-1,CL:17324,"['CSK', 'PTPN1', 'SYK', 'NRG2', 'CBLB']",0.012345679012345678,1.0,230,5,405,1.0,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
479,-1,CL:15526,"['KMT2E', 'NFKB1', 'KLF2', 'CCR6', 'SOCS3', 'RASAL3', 'IL2RB', 'PARP14', 'RELA', 'REL', 'PTPN2', 'NFKB2', 'LRRC25', 'TRAF6', 'APAF1', 'IL7R', 'TRAF3']",0.04197530864197531,1.0,896,17,405,1.0,"Immune response, and Apoptosis modulation and signaling"
480,-1,CL:15527,"['KMT2E', 'NFKB1', 'KLF2', 'CCR6', 'SOCS3', 'RASAL3', 'IL2RB', 'PARP14', 'RELA', 'REL', 'PTPN2', 'NFKB2', 'LRRC25', 'TRAF6', 'APAF1', 'IL7R', 'TRAF3']",0.04197530864197531,1.0,839,17,405,1.0,"Immune response, and Apoptosis modulation and signaling"
481,-1,CL:15528,"['KMT2E', 'NFKB1', 'KLF2', 'CCR6', 'SOCS3', 'RASAL3', 'IL2RB', 'PARP14', 'RELA', 'REL', 'NFKB2', 'LRRC25', 'TRAF6', 'APAF1', 'IL7R', 'TRAF3']",0.03950617283950617,1.0,808,16,405,1.0,"Immune response, and Apoptosis modulation and signaling"
482,-1,CL:15529,"['KMT2E', 'NFKB1', 'KLF2', 'CCR6', 'SOCS3', 'RASAL3', 'IL2RB', 'RELA', 'REL', 'NFKB2', 'LRRC25', 'TRAF6', 'APAF1', 'IL7R', 'TRAF3']",0.037037037037037035,1.0,733,15,405,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunity"
483,-1,CL:15530,"['KMT2E', 'KLF2', 'CCR6', 'SOCS3', 'RASAL3', 'IL2RB', 'LRRC25', 'IL7R']",0.019753086419753086,1.0,526,8,405,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
484,-1,CL:15531,"['KMT2E', 'KLF2', 'CCR6', 'SOCS3', 'IL2RB', 'IL7R']",0.014814814814814815,1.0,469,6,405,1.0,"mixed, incl. Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
485,-1,CL:15532,"['KMT2E', 'KLF2', 'CCR6', 'SOCS3', 'IL2RB', 'IL7R']",0.014814814814814815,1.0,455,6,405,1.0,"Cytokine-cytokine receptor interaction, and Immunoregulatory interactions between a Lymphoid and a non-Lymphoid cell"
486,-1,CL:15533,"['KLF2', 'CCR6', 'SOCS3', 'IL2RB', 'IL7R']",0.012345679012345678,1.0,346,5,405,1.0,"Cytokine-cytokine receptor interaction, and Adaptive immunity"
487,-1,CL:15534,"['KLF2', 'CCR6']",0.0049382716049382715,1.0,203,2,405,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
488,-1,CL:15535,"['KLF2', 'CCR6']",0.0049382716049382715,1.0,185,2,405,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
489,-1,CL:15536,"['KLF2', 'CCR6']",0.0049382716049382715,1.0,170,2,405,1.0,"mixed, incl. Chemokine-mediated signaling pathway, and Adaptive immunity"
490,-1,CL:13119,"['PPA2', 'ARF4', 'TPD52', 'VPS41', 'UVRAG', 'TMED9', 'AMBRA1', 'TP53INP2', 'C11orf68', 'RHEB', 'ITSN1', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RBSN']",0.03950617283950617,1.0,980,16,405,1.0,"mixed, incl. Vesicle-mediated transport, and mTOR signaling pathway"
491,-1,CL:13120,"['PPA2', 'ARF4', 'TPD52', 'VPS41', 'UVRAG', 'TMED9', 'AMBRA1', 'TP53INP2', 'C11orf68', 'RHEB', 'ITSN1', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RBSN']",0.03950617283950617,1.0,930,16,405,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
492,-1,CL:13121,"['PPA2', 'ARF4', 'TPD52', 'VPS41', 'UVRAG', 'TMED9', 'AMBRA1', 'TP53INP2', 'C11orf68', 'RHEB', 'ITSN1', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RBSN']",0.03950617283950617,1.0,889,16,405,1.0,"mixed, incl. Vesicle-mediated transport, and Amino acids regulate mTORC1"
493,-1,CL:14302,"['PPA2', 'UVRAG', 'AMBRA1', 'TP53INP2', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RHEB']",0.022222222222222223,1.0,256,9,405,1.0,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
494,-1,CL:13122,"['PPA2', 'ARF4', 'TPD52', 'VPS41', 'UVRAG', 'TMED9', 'AMBRA1', 'TP53INP2', 'RHEB', 'ITSN1', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RBSN']",0.037037037037037035,1.0,846,15,405,1.0,"Vesicle-mediated transport, and Amino acids regulate mTORC1"
495,-1,CL:14303,"['PPA2', 'UVRAG', 'AMBRA1', 'TP53INP2', 'WDR59', 'FLCN', 'WDR7', 'MLST8', 'RHEB']",0.022222222222222223,1.0,238,9,405,1.0,"mixed, incl. Amino acids regulate mTORC1, and Autophagy"
496,-1,CL:13123,"['ARF4', 'VPS41', 'TPD52', 'TMED9', 'ITSN1', 'RBSN']",0.014814814814814815,1.0,590,6,405,1.0,"Membrane Trafficking, and Protein transport"
497,-1,CL:13124,"['ARF4', 'VPS41', 'TPD52', 'TMED9', 'ITSN1', 'RBSN']",0.014814814814814815,1.0,525,6,405,1.0,"Membrane Trafficking, and Protein transport"
498,-1,CL:13125,"['ARF4', 'VPS41', 'TPD52', 'TMED9', 'ITSN1', 'RBSN']",0.014814814814814815,1.0,492,6,405,1.0,"Membrane Trafficking, and Protein transport"
499,-1,CL:13126,"['ARF4', 'VPS41', 'TPD52', 'TMED9', 'ITSN1', 'RBSN']",0.014814814814814815,1.0,438,6,405,1.0,"Membrane Trafficking, and Vesicle fusion"
500,-1,CL:13127,"['TMED9', 'VPS41', 'RBSN']",0.007407407407407408,1.0,320,3,405,1.0,"Golgi vesicle transport, and SNARE binding"
501,-1,CL:13128,"['TMED9', 'VPS41', 'RBSN']",0.007407407407407408,1.0,296,3,405,1.0,"Golgi vesicle transport, and SNARE binding"
502,-1,CL:13129,"['TMED9', 'VPS41', 'RBSN']",0.007407407407407408,1.0,272,3,405,1.0,"Golgi vesicle transport, and SNARE binding"
503,-1,CL:12186,"['PDCD2L', 'WNK1', 'TMEM30A', 'SLC9A5', 'SLC35B1', 'MMAB', 'BSG', 'RELL2']",0.019753086419753086,1.0,406,8,405,1.0,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
504,-1,CL:12187,"['PDCD2L', 'WNK1', 'TMEM30A', 'SLC9A5', 'SLC35B1', 'MMAB', 'BSG', 'RELL2']",0.019753086419753086,1.0,357,8,405,1.0,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
505,-1,CL:12188,"['PDCD2L', 'WNK1', 'TMEM30A', 'SLC9A5', 'SLC35B1', 'BSG', 'RELL2']",0.01728395061728395,1.0,341,7,405,1.0,"mixed, incl. SLC-mediated transmembrane transport, and Lipid transporter activity"
506,-1,CL:12189,"['PDCD2L', 'WNK1', 'SLC35B1', 'SLC9A5', 'BSG', 'RELL2']",0.014814814814814815,1.0,286,6,405,1.0,"mixed, incl. SLC-mediated transmembrane transport, and Monocarboxylic acid transmembrane transporter activity"
507,-1,CL:11052,"['CYCS', 'ATP5PO', 'COQ3', 'ATP5ME', 'SFXN1', 'TM9SF3', 'NDUFS8', 'ATP5F1A', 'DMAC1', 'NDUFB11', 'MCUR1', 'PGGT1B', 'MFN2', 'TMEM126B', 'GLRX3', 'PARL', 'UQCRC1']",0.04197530864197531,1.0,455,17,405,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
508,-1,CL:11053,"['CYCS', 'ATP5PO', 'COQ3', 'ATP5ME', 'SFXN1', 'TM9SF3', 'NDUFS8', 'ATP5F1A', 'DMAC1', 'NDUFB11', 'MCUR1', 'PGGT1B', 'MFN2', 'TMEM126B', 'GLRX3', 'PARL', 'UQCRC1']",0.04197530864197531,1.0,426,17,405,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
509,-1,CL:11054,"['CYCS', 'ATP5PO', 'COQ3', 'ATP5ME', 'SFXN1', 'NDUFS8', 'ATP5F1A', 'TMEM126B', 'DMAC1', 'NDUFB11', 'MCUR1', 'PGGT1B', 'MFN2', 'GLRX3', 'PARL', 'UQCRC1']",0.03950617283950617,1.0,421,16,405,1.0,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
510,-1,CL:11055,"['CYCS', 'ATP5PO', 'COQ3', 'ATP5ME', 'SFXN1', 'NDUFS8', 'ATP5F1A', 'TMEM126B', 'DMAC1', 'NDUFB11', 'MCUR1', 'PGGT1B', 'MFN2', 'GLRX3', 'PARL', 'UQCRC1']",0.03950617283950617,1.0,404,16,405,1.0,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrion organization"
511,-1,CL:11056,"['CYCS', 'ATP5PO', 'COQ3', 'ATP5ME', 'TMEM126B', 'NDUFS8', 'ATP5F1A', 'DMAC1', 'NDUFB11', 'MCUR1', 'PGGT1B', 'MFN2', 'PARL', 'UQCRC1']",0.0345679012345679,1.0,331,14,405,1.0,"mixed, incl. Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
512,-1,CL:11057,"['CYCS', 'ATP5PO', 'ATP5ME', 'TMEM126B', 'NDUFS8', 'ATP5F1A', 'NDUFB11', 'MCUR1', 'MFN2', 'DMAC1', 'PARL', 'UQCRC1']",0.02962962962962963,1.0,304,12,405,1.0,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
513,-1,CL:11059,"['CYCS', 'ATP5PO', 'ATP5ME', 'TMEM126B', 'NDUFS8', 'ATP5F1A', 'NDUFB11', 'MCUR1', 'MFN2', 'DMAC1', 'PARL', 'UQCRC1']",0.02962962962962963,1.0,291,12,405,1.0,"Inner mitochondrial membrane protein complex, and Mitochondrial respiratory chain complex assembly"
