,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr
3185,11,REACTOME_RNA_POLYMERASE_II_TRANSCRIBES_SNRNA_GENES,"['TAF11', 'TAF13']",1.0,0.0018740564646271842,81,2,2,0.039849561015812635
3183,11,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,"['TAF11', 'TAF13']",1.0,0.002421234679299196,92,2,2,0.046930167880133794
3179,11,REACTOME_HIV_LIFE_CYCLE,"['TAF11', 'TAF13']",1.0,0.00637757610462325,149,2,2,0.09454683100724882
3182,11,REACTOME_REGULATION_OF_TP53_ACTIVITY,"['TAF11', 'TAF13']",1.0,0.0073574068611289446,160,2,2,0.10463302729937381
3178,11,REACTOME_HIV_INFECTION,"['TAF11', 'TAF13']",1.0,0.013681190604267528,218,2,2,0.1712544364744305
3187,11,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,"['TAF11', 'TAF13']",1.0,0.037377015044508834,360,2,2,0.36997494584056895
3189,11,REACTOME_VIRAL_INFECTION_PATHWAYS,"['TAF11', 'TAF13']",1.0,0.22319838969963043,879,2,2,1.0
3181,11,REACTOME_INFECTIOUS_DISEASE,"['TAF11', 'TAF13']",1.0,0.3314216800569158,1071,2,2,1.0
3186,11,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['TAF11', 'TAF13']",1.0,0.5455881587395235,1374,2,2,1.0
3169,13,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,"['CHD4', 'MTA2']",1.0,0.00025160943275087194,30,2,2,0.008431536928745365
3175,13,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_BROWN_AND_BEIGE_ADIPOCYTE_DIFFERENTIATION,"['CHD4', 'MTA2']",1.0,0.00026896180742334586,31,2,2,0.00882908300490718
3172,13,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION_INITIATION,"['CHD4', 'MTA2']",1.0,0.0006252639006981438,47,2,2,0.016762283071216074
3167,13,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,"['CHD4', 'MTA2']",1.0,0.0010584948550209094,61,2,2,0.025105320185677567
3157,13,REACTOME_ERCC6_CSB_AND_EHMT2_G9A_POSITIVELY_REGULATE_RRNA_EXPRESSION,"['CHD4', 'MTA2']",1.0,0.0016050946572038385,75,2,2,0.035256761681725764
3158,13,REACTOME_HDACS_DEACETYLATE_HISTONES,"['CHD4', 'MTA2']",1.0,0.0025282409897794517,94,2,2,0.04841280514357438
3166,13,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_PIWI_INTERACTING_RNAS_PIRNAS,"['CHD4', 'MTA2']",1.0,0.002693088549167954,97,2,2,0.05096274036866652
3161,13,REACTOME_POSITIVE_EPIGENETIC_REGULATION_OF_RRNA_EXPRESSION,"['CHD4', 'MTA2']",1.0,0.003158132190390255,105,2,2,0.05613100141704669
3165,13,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,"['CHD4', 'MTA2']",1.0,0.003280177225586655,107,2,2,0.05766300620061349
3154,13,REACTOME_ADIPOGENESIS,"['CHD4', 'MTA2']",1.0,0.0034675828720493727,110,2,2,0.05965355133359803
3171,13,REACTOME_RNA_POLYMERASE_I_TRANSCRIPTION,"['CHD4', 'MTA2']",1.0,0.0034675828720493727,110,2,2,0.05965355133359803
3163,13,REACTOME_PTEN_REGULATION,"['CHD4', 'MTA2']",1.0,0.004554998351524405,126,2,2,0.07326714848427006
3164,13,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,"['CHD4', 'MTA2']",1.0,0.005790487428204551,142,2,2,0.08786791536100962
3162,13,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,"['CHD4', 'MTA2']",1.0,0.006814277533880513,154,2,2,0.09964332193860732
3168,13,REACTOME_REGULATION_OF_TP53_ACTIVITY,"['CHD4', 'MTA2']",1.0,0.0073574068611289446,160,2,2,0.10463302729937381
3155,13,REACTOME_CHROMATIN_ORGANIZATION,"['CHD4', 'MTA2']",1.0,0.023738626964433417,287,2,2,0.2624301132116231
3160,13,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,"['CHD4', 'MTA2']",1.0,0.02646410661298999,303,2,2,0.28761834788509727
3156,13,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,"['CHD4', 'MTA2']",1.0,0.0289703679281843,317,2,2,0.3105283959072516
3174,13,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,"['CHD4', 'MTA2']",1.0,0.037377015044508834,360,2,2,0.36997494584056895
3173,13,REACTOME_SARS_COV_INFECTIONS,"['CHD4', 'MTA2']",1.0,0.06511478595845842,475,2,2,0.5512480695483177
3176,13,REACTOME_VIRAL_INFECTION_PATHWAYS,"['CHD4', 'MTA2']",1.0,0.22319838969963043,879,2,2,1.0
3159,13,REACTOME_INFECTIOUS_DISEASE,"['CHD4', 'MTA2']",1.0,0.3314216800569158,1071,2,2,1.0
3170,13,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['CHD4', 'MTA2']",1.0,0.5455881587395235,1374,2,2,1.0
1429,15,REACTOME_MITOCHONDRIAL_TRANSLATION,"['MRPS15', 'MRPS16', 'MRPS21', 'MRPS27', 'MRPL2', 'MRPL11', 'MRPL46', 'MRPS26', 'MRPL43', 'MRPL42', 'MRPL37', 'MRPS23', 'MRPS9', 'MRPS11', 'MRPS2', 'MRPL18', 'MRPS17', 'MRPS25', 'MRPL3', 'MRPL21', 'MRPS35', 'MRPL45', 'TUFM', 'MRPS24', 'MRPL16', 'MRPL35']",0.29545454545454547,1.3439238696021478e-14,96,26,88,2.161701544255055e-11
1414,15,REACTOME_COMPLEX_IV_ASSEMBLY,"['SCO2', 'COX5A', 'COX6B1', 'COX19', 'COX4I1', 'COX17', 'COX11', 'COA5', 'SCO1', 'COA3', 'COX15', 'COX6C']",0.13636363636363635,1.02193010295652e-06,48,12,88,7.116229857522412e-05
1444,15,REACTOME_TRANSLATION,"['MRPS15', 'MRPS16', 'MRPS21', 'MRPS27', 'MRPL2', 'PARS2', 'MRPL11', 'MRPL46', 'MRPS26', 'TARS2', 'MRPL43', 'MRPL42', 'LARS2', 'MRPL37', 'MRPS23', 'VARS2', 'MRPS9', 'MRPS11', 'MRPS2', 'MRPL18', 'MRPS17', 'MRPS25', 'MRPL3', 'MRPL21', 'MRPS35', 'EARS2', 'MRPL45', 'TUFM', 'MRPS24', 'MRPL16', 'MRPL35']",0.3522727272727273,3.877540631969142e-06,295,31,88,0.00022680087660081327
1448,15,REACTOME_UBIQUINOL_BIOSYNTHESIS,"['COQ3', 'COQ4', 'PDSS2', 'COQ6', 'PDSS1', 'COQ2']",0.06818181818181818,1.2441194635290322e-05,13,6,88,0.0006253644240895151
1434,15,REACTOME_RESPIRATORY_ELECTRON_TRANSPORT,"['COX4I1', 'COX17', 'COX11', 'CYC1', 'COX15', 'UQCRC1', 'COX5A', 'SCO1', 'UQCRB', 'SCO2', 'COX6B1', 'COX19', 'COA5', 'COA3', 'BCS1L', 'UQCRC2', 'HCCS', 'COX6C', 'UQCRQ']",0.2159090909090909,8.712362885565993e-05,159,19,88,0.003259031558472767
1440,15,REACTOME_STRAND_ASYNCHRONOUS_MITOCHONDRIAL_DNA_REPLICATION,"['POLG', 'TWNK', 'POLRMT', 'SSBP1']",0.045454545454545456,0.0007900795603341699,10,4,88,0.020333487564760194
1420,15,REACTOME_METABOLISM_OF_COFACTORS,"['COQ3', 'COQ4', 'PDSS2', 'COQ6', 'PDSS1', 'COQ2']",0.06818181818181818,0.0008094304472151372,25,6,88,0.020666172608659494
1413,15,REACTOME_COMPLEX_III_ASSEMBLY,"['BCS1L', 'UQCRC2', 'CYC1', 'UQCRQ', 'UQCRB', 'UQCRC1']",0.06818181818181818,0.0010126895215862943,26,6,88,0.024312105902560513
1430,15,REACTOME_MITOCHONDRIAL_TRNA_AMINOACYLATION,"['LARS2', 'VARS2', 'EARS2', 'TARS2', 'PARS2']",0.056818181818181816,0.002359815231965358,21,5,88,0.04657377669467826
1431,15,REACTOME_NUCLEOTIDE_BIOSYNTHESIS,"['CAD', 'UMPS', 'DHODH', 'IMPDH2']",0.045454545454545456,0.0032538315586256865,14,4,88,0.057514154528015574
1410,15,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,"['COX4I1', 'COX17', 'COX11', 'CYC1', 'COX15', 'UQCRC1', 'COX5A', 'SCO1', 'UQCRB', 'SCO2', 'COX6B1', 'COX19', 'COA5', 'COA3', 'BCS1L', 'UQCRC2', 'HCCS', 'COX6C', 'UQCRQ']",0.2159090909090909,0.031438327965475056,261,19,88,0.3258472557175266
1426,15,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,"['COX5A', 'TWNK', 'TFAM', 'UQCRC2', 'COX4I1', 'MRPS2', 'SSBP1', 'HSD17B10', 'UQCRQ']",0.10227272727272728,0.03837360143558356,98,9,88,0.37522150704642043
1447,15,REACTOME_TRNA_AMINOACYLATION,"['LARS2', 'VARS2', 'EARS2', 'TARS2', 'PARS2']",0.056818181818181816,0.045174292061212866,42,5,88,0.426175066161061
1427,15,REACTOME_MITOCHONDRIAL_PROTEIN_IMPORT,"['COX19', 'BCS1L', 'COX17', 'CYC1', 'TIMM8B', 'COQ2']",0.06818181818181818,0.08308420776508887,65,6,88,0.6567122761186509
1428,15,REACTOME_MITOCHONDRIAL_RNA_DEGRADATION,"['LRPPRC', 'PNPT1']",0.022727272727272728,0.10737670135864653,12,2,88,0.7959236135271104
1437,15,REACTOME_RRNA_PROCESSING_IN_THE_MITOCHONDRION,"['HSD17B10', 'NSUN4']",0.022727272727272728,0.10737670135864653,12,2,88,0.7959236135271104
1417,15,REACTOME_HEME_BIOSYNTHESIS,"['HMBS', 'COX15']",0.022727272727272728,0.13940078458558158,14,2,88,0.9461019493920169
1442,15,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,"['TWNK', 'TFAM', 'POLRMT', 'SSBP1']",0.045454545454545456,0.2607836594596683,55,4,88,1.0
1415,15,REACTOME_CYTOPROTECTION_BY_HMOX1,"['COX5A', 'COX4I1', 'COX6B1', 'COX6C']",0.045454545454545456,0.3149511772069477,60,4,88,1.0
1441,15,REACTOME_TP53_REGULATES_METABOLIC_GENES,"['SCO2', 'COX5A', 'COX6B1', 'COX4I1', 'COX6C']",0.056818181818181816,0.3655849256613701,84,5,88,1.0
1422,15,REACTOME_METABOLISM_OF_PORPHYRINS,"['HMBS', 'COX15']",0.022727272727272728,0.3681346462771239,27,2,88,1.0
1421,15,REACTOME_METABOLISM_OF_NUCLEOTIDES,"['CAD', 'UMPS', 'DHODH', 'CTPS1', 'IMPDH2']",0.056818181818181816,0.4902192972657928,97,5,88,1.0
1425,15,REACTOME_MITOCHONDRIAL_BIOGENESIS,"['TWNK', 'TFAM', 'POLRMT', 'SSBP1']",0.045454545454545456,0.6776785084253362,96,4,88,1.0
1433,15,REACTOME_PROTEIN_LOCALIZATION,"['COX19', 'BCS1L', 'COX17', 'CYC1', 'TIMM8B', 'COQ2']",0.06818181818181818,0.8049065448663717,164,6,88,1.0
1424,15,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,"['COQ3', 'COQ4', 'PDSS2', 'COQ6', 'PDSS1', 'COQ2']",0.06818181818181818,0.9174128288024849,196,6,88,1.0
1445,15,REACTOME_TRANSPORT_OF_INORGANIC_CATIONS_ANIONS_AND_AMINO_ACIDS_OLIGOPEPTIDES,"['SLC25A10', 'SLC25A26']",0.022727272727272728,0.9682146930536508,107,2,88,1.0
1416,15,REACTOME_DNA_REPLICATION,"['POLG', 'TWNK', 'POLRMT', 'SSBP1']",0.045454545454545456,0.9810209724390956,184,4,88,1.0
1412,15,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,"['COX5A', 'COX4I1', 'COX6B1', 'COX6C']",0.045454545454545456,0.9884570618644514,197,4,88,1.0
1436,15,REACTOME_RRNA_PROCESSING,"['HSD17B10', 'NSUN4']",0.022727272727272728,0.9996691527498272,205,2,88,1.0
1443,15,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,"['SCO2', 'COX5A', 'COX6B1', 'COX4I1', 'TCEA1', 'COX6C']",0.06818181818181818,0.9998116258169917,360,6,88,1.0
1432,15,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,"['TWNK', 'TFAM', 'POLRMT', 'SSBP1']",0.045454545454545456,0.9998418261171268,297,4,88,1.0
1439,15,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,"['SLC25A10', 'SLC25A26']",0.022727272727272728,0.9999625332972236,248,2,88,1.0
1419,15,REACTOME_METABOLISM_OF_AMINO_ACIDS_AND_DERIVATIVES,"['HSD17B10', 'SLC25A10']",0.022727272727272728,0.9999998670013153,352,2,88,1.0
1438,15,REACTOME_SARS_COV_INFECTIONS,"['TUFM', 'IMPDH2']",0.022727272727272728,0.999999999914231,475,2,88,1.0
1423,15,REACTOME_METABOLISM_OF_RNA,"['HSD17B10', 'LRPPRC', 'NSUN4', 'PNPT1']",0.045454545454545456,0.9999999999999989,727,4,88,1.0
1411,15,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,"['COX5A', 'COX6B1', 'COX4I1', 'COX6C', 'MRPL18']",0.056818181818181816,1.0,920,5,88,1.0
1418,15,REACTOME_INFECTIOUS_DISEASE,"['TUFM', 'TCEA1', 'IMPDH2']",0.03409090909090909,1.0,1071,3,88,1.0
1435,15,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['SCO2', 'COX5A', 'COX6B1', 'COX4I1', 'TCEA1', 'COX6C']",0.06818181818181818,1.0,1374,6,88,1.0
1446,15,REACTOME_TRANSPORT_OF_SMALL_MOLECULES,"['SLC25A10', 'SLC25A26']",0.022727272727272728,1.0,722,2,88,1.0
1449,15,REACTOME_VIRAL_INFECTION_PATHWAYS,"['TUFM', 'TCEA1', 'IMPDH2']",0.03409090909090909,1.0,879,3,88,1.0
992,16,REACTOME_MRNA_DECAY_BY_5_TO_3_EXORIBONUCLEASE,"['DDX6', 'DCP2']",1.0,6.0733311353658746e-05,15,2,2,0.002382671495423417
990,16,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,"['DDX6', 'DCP2']",1.0,0.0008907552331869948,56,2,2,0.022213640195058622
991,16,REACTOME_METABOLISM_OF_RNA,"['DDX6', 'DCP2']",1.0,0.15264363428135141,727,2,2,1.0
2697,17,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS_BY_KRAB_ZFP_PROTEINS,"['UBE2I', 'SETDB1']",0.4,0.029247778663319006,107,2,5,0.3105283959072516
2696,17,REACTOME_REGULATION_OF_ENDOGENOUS_RETROELEMENTS,"['UBE2I', 'SETDB1']",0.4,0.04965879738459057,142,2,5,0.4603814155222705
2695,17,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,"['UBE2I', 'SETDB1']",0.4,0.20336980198886032,317,2,5,1.0
2698,17,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['ZNF274', 'UBE2I']",0.4,0.9817043400645361,1374,2,5,1.0
2593,19,REACTOME_LOSS_OF_MECP2_BINDING_ABILITY_TO_THE_NCOR_SMRT_COMPLEX,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,6.505849972725156e-07,7,3,6,4.650959858279294e-05
2592,19,REACTOME_LOSS_OF_FUNCTION_OF_MECP2_IN_RETT_SYNDROME,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,5.277590461233538e-06,13,3,6,0.0002978597984875139
2604,19,REACTOME_RORA_B_C_AND_NR1D1_REV_ERBA_REGULATE_GENE_EXPRESSION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,4.722366291190546e-05,26,3,6,0.0019476733793282034
2597,19,REACTOME_NOTCH_HLH_TRANSCRIPTION_PATHWAY,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,5.935652231280446e-05,28,3,6,0.0023574065713616293
2602,19,REACTOME_REGULATION_OF_MECP2_EXPRESSION_AND_ACTIVITY,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,8.942942813951096e-05,32,3,6,0.0033068329922391585
2586,19,REACTOME_EXPRESSION_OF_BMAL_ARNTL_CLOCK_AND_NPAS2,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.00012810562981380416,36,3,6,0.004528745177044044
2599,19,REACTOME_NR1H3_NR1H2_REGULATE_GENE_EXPRESSION_LINKED_TO_CHOLESTEROL_TRANSPORT_AND_EFFLUX,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.00013923818737567408,37,3,6,0.004868796182473299
2598,19,REACTOME_NR1H2_AND_NR1H3_MEDIATED_SIGNALING,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0002870234188861778,47,3,6,0.009326811500574081
2596,19,REACTOME_NOTCH1_INTRACELLULAR_DOMAIN_REGULATES_TRANSCRIPTION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0003057815827474426,48,3,6,0.00983699351698523
2590,19,REACTOME_HEME_SIGNALING,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.000325322912102483,49,3,6,0.01036201790330384
2610,19,REACTOME_TRANSCRIPTIONAL_ACTIVATION_OF_MITOCHONDRIAL_BIOGENESIS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0004598310514197442,55,3,6,0.013955438607710537
2607,19,REACTOME_SIGNALING_BY_NOTCH1_PEST_DOMAIN_MUTANTS_IN_CANCER,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0005388247606756328,58,3,6,0.015476779063334917
2581,19,REACTOME_CYTOPROTECTION_BY_HMOX1,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.000596093111628788,60,3,6,0.016251114746693315
2611,19,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0006891801568771845,63,3,6,0.018263272730942255
2606,19,REACTOME_SIGNALING_BY_NOTCH1,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0011097670982289467,74,3,6,0.02568432197843541
2612,19,REACTOME_TRANSCRIPTIONAL_REGULATION_OF_WHITE_ADIPOCYTE_DIFFERENTIATION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0016110487930412456,84,3,6,0.035256761681725764
2589,19,REACTOME_HDACS_DEACETYLATE_HISTONES,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0022382548507632735,94,3,6,0.04475367188158965
2595,19,REACTOME_MITOCHONDRIAL_BIOGENESIS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.002379830169251725,96,3,6,0.04668240033221219
2576,19,REACTOME_ADIPOGENESIS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0035320842001238533,110,3,6,0.06012018450687003
2580,19,REACTOME_CIRCADIAN_CLOCK,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0037207281633166093,112,3,6,0.06299780263889228
2601,19,REACTOME_REGULATION_OF_LIPID_METABOLISM_BY_PPARALPHA,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.004324479639103364,118,3,6,0.07026187373230061
2585,19,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION_BY_MLL3_AND_MLL4_COMPLEXES,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.006225015762060066,134,3,6,0.09314360793742897
2587,19,REACTOME_HCMV_EARLY_EVENTS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.006769261281103183,138,3,6,0.09943704813383077
2588,19,REACTOME_HCMV_INFECTION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.010654978458075774,162,3,6,0.13990639061073376
2583,19,REACTOME_EPIGENETIC_REGULATION_BY_WDR5_CONTAINING_HISTONE_MODIFYING_COMPLEXES,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.011410321626899533,166,3,6,0.14801211561990243
2578,19,REACTOME_CELLULAR_RESPONSE_TO_CHEMICAL_STRESS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.018375078582849206,197,3,6,0.21893565852231814
2605,19,REACTOME_SIGNALING_BY_NOTCH,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0318477364150778,241,3,6,0.32837874374136305
2579,19,REACTOME_CHROMATIN_ORGANIZATION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.05069388904984834,287,3,6,0.4686271295211555
2575,19,REACTOME_ACTIVATION_OF_ANTERIOR_HOX_GENES_IN_HINDBRAIN_DEVELOPMENT_DURING_EARLY_EMBRYOGENESIS,"['NCOR1', 'HDAC3']",0.3333333333333333,0.05377814657056167,122,2,6,0.48871270485168616
2608,19,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.05399766952361756,294,3,6,0.489325360161909
2600,19,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.05544893443286907,297,3,6,0.4996616864721003
2584,19,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.0656652898471043,317,3,6,0.5534014319270942
2582,19,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.1598649762510885,454,3,6,1.0
2594,19,REACTOME_METABOLISM_OF_LIPIDS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.4690741044257722,756,3,6,1.0
2609,19,REACTOME_SIGNALING_BY_RECEPTOR_TYROSINE_KINASES,"['NCOR1', 'HDAC3']",0.3333333333333333,0.549388462994564,532,2,6,1.0
2613,19,REACTOME_VIRAL_INFECTION_PATHWAYS,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.6037284586940468,879,3,6,1.0
2577,19,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.64635743659477,920,3,6,1.0
2591,19,REACTOME_INFECTIOUS_DISEASE,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.7860543472313744,1071,3,6,1.0
2603,19,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['TBL1XR1', 'NCOR1', 'HDAC3']",0.5,0.9563964501311644,1374,3,6,1.0
2248,20,REACTOME_FORMATION_OF_RNA_POL_II_ELONGATION_COMPLEX,"['LEO1', 'SKIC8']",0.6666666666666666,0.0028107129937588794,58,2,3,0.052211795491267914
2247,20,REACTOME_E3_UBIQUITIN_LIGASES_UBIQUITINATE_TARGET_PROTEINS,"['LEO1', 'SKIC8']",0.6666666666666666,0.0029082692022377433,59,2,3,0.05346229727770754
2250,20,REACTOME_PROTEIN_UBIQUITINATION,"['LEO1', 'SKIC8']",0.6666666666666666,0.0051985585163820515,79,2,3,0.08079112438261382
2251,20,REACTOME_RNA_POLYMERASE_II_PRE_TRANSCRIPTION_EVENTS,"['LEO1', 'SKIC8']",0.6666666666666666,0.005462803989462232,81,2,3,0.08345201617571023
2252,20,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['CDK13', 'SKIC8', 'LEO1']",1.0,0.4028778007484533,1374,3,3,1.0
2249,20,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,"['LEO1', 'SKIC8']",0.6666666666666666,0.8976986174939096,1491,2,3,1.0
52,21,REACTOME_FLT3_SIGNALING_THROUGH_SRC_FAMILY_KINASES,"['SYK', 'LCK']",0.014814814814814815,0.06464958397290368,6,2,135,0.5487538565721138
11,21,REACTOME_CALCINEURIN_ACTIVATES_NFAT,"['NFATC2', 'PPP3R1']",0.014814814814814815,0.13459551791863056,9,2,135,0.929171204172177
94,21,REACTOME_PLATELET_CALCIUM_HOMEOSTASIS,"['ATP2A3', 'STIM1', 'ATP2A2', 'ORAI1']",0.02962962962962963,0.14039063007744543,28,4,135,0.950814014650825
21,21,REACTOME_CLEC7A_DECTIN_1_INDUCES_NFAT_ACTIVATION,"['NFATC2', 'PPP3R1']",0.014814814814814815,0.18732933363251517,11,2,135,1.0
14,21,REACTOME_CD28_DEPENDENT_VAV1_PATHWAY,"['CD28', 'LCK']",0.014814814814814815,0.21466054913759666,12,2,135,1.0
66,21,REACTOME_INTERLEUKIN_2_SIGNALING,"['SYK', 'LCK']",0.014814814814814815,0.21466054913759666,12,2,135,1.0
104,21,REACTOME_REDUCTION_OF_CYTOSOLIC_CA_LEVELS,"['ATP2A3', 'ATP2A2']",0.014814814814814815,0.21466054913759666,12,2,135,1.0
110,21,REACTOME_RHO_GTPASES_ACTIVATE_WASPS_AND_WAVES,"['ARPC3', 'ARPC2', 'WAS', 'ACTR2']",0.02962962962962963,0.2624301722047456,36,4,135,1.0
36,21,REACTOME_ELEVATION_OF_CYTOSOLIC_CA2_LEVELS,"['STIM1', 'ORAI1']",0.014814814814814815,0.32558409344178263,16,2,135,1.0
107,21,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_ACETYLATION,"['BRPF1', 'ING5', 'KAT6A']",0.022222222222222223,0.37317208089602827,30,3,135,1.0
100,21,REACTOME_PRE_NOTCH_PROCESSING_IN_GOLGI,"['ATP2A3', 'ATP2A2']",0.014814814814814815,0.37990354671491167,18,2,135,1.0
82,21,REACTOME_NEF_MEDIATES_DOWN_MODULATION_OF_CELL_SURFACE_RECEPTORS_BY_RECRUITING_THEM_TO_CLATHRIN_ADAPTERS,"['CD28', 'LCK']",0.014814814814814815,0.4576697978320013,21,2,135,1.0
56,21,REACTOME_GPVI_MEDIATED_ACTIVATION_CASCADE,"['SYK', 'RAC2', 'LCK']",0.022222222222222223,0.4728293831970835,35,3,135,1.0
129,21,REACTOME_SYNTHESIS_OF_VERY_LONG_CHAIN_FATTY_ACYL_COAS,"['HSD17B12', 'HACD4']",0.014814814814814815,0.5295831081076215,24,2,135,1.0
53,21,REACTOME_GENERATION_OF_SECOND_MESSENGER_MOLECULES,"['WAS', 'LCK', 'ITK']",0.022222222222222223,0.5472023160342236,39,3,135,1.0
8,21,REACTOME_BASIGIN_INTERACTIONS,"['SLC3A2', 'SLC7A6']",0.014814814814814815,0.5520921649958465,25,2,135,1.0
33,21,REACTOME_DOWNSTREAM_SIGNALING_EVENTS_OF_B_CELL_RECEPTOR_BCR,"['CARD11', 'MALT1', 'BCL10', 'NFATC2', 'PPP3R1']",0.037037037037037035,0.5573713538470279,68,5,135,1.0
71,21,REACTOME_ION_HOMEOSTASIS,"['ATP2A3', 'STIM1', 'ATP2A2', 'ORAI1']",0.02962962962962963,0.5601246459070801,54,4,135,1.0
141,21,REACTOME_WNT_LIGAND_BIOGENESIS_AND_TRAFFICKING,"['VPS35', 'VPS29']",0.014814814814814815,0.5738396756814504,26,2,135,1.0
13,21,REACTOME_CD28_DEPENDENT_PI3K_AKT_SIGNALING,"['CD28', 'LCK']",0.014814814814814815,0.5948168928588006,27,2,135,1.0
64,21,REACTOME_INTEGRIN_SIGNALING,"['TLN1', 'SYK']",0.014814814814814815,0.5948168928588006,27,2,135,1.0
