,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr
2557,2,REACTOME_HS_GAG_BIOSYNTHESIS,"['HS2ST1', 'HS3ST3B1']",0.02040816326530612,0.15944085804632335,31,2,98,0.8926979099095117
2539,2,REACTOME_CRISTAE_FORMATION,"['ATP5MK', 'MICOS10']",0.02040816326530612,0.1759185589312596,33,2,98,0.9201554698985935
2544,2,REACTOME_DNA_DAMAGE_RECOGNITION_IN_GG_NER,"['DDB2', 'INO80']",0.02040816326530612,0.2181156876406551,38,2,98,0.9699026267308063
2576,2,REACTOME_MTOR_SIGNALLING,"['CAB39L', 'EIF4E']",0.02040816326530612,0.24385653371146296,41,2,98,0.9999999999999997
2605,2,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_VENTX,"['TP53', 'ANAPC11']",0.02040816326530612,0.24385653371146296,41,2,98,0.9999999999999997
2526,2,REACTOME_AEROBIC_RESPIRATION_AND_RESPIRATORY_ELECTRON_TRANSPORT,"['ATP5MK', 'SURF1', 'TMEM126A', 'NDUFA2', 'NDUFAF6', 'NDUFS2', 'NDUFV3', 'SDHAF2']",0.08163265306122448,0.25261036017317834,261,8,98,0.9999999999999997
2607,2,REACTOME_TRANSPORT_OF_MATURE_MRNAS_DERIVED_FROM_INTRONLESS_TRANSCRIPTS,"['CPSF2', 'EIF4E']",0.02040816326530612,0.2610959781686297,43,2,98,0.9999999999999997
2602,2,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_CELL_DEATH_GENES,"['TP53', 'CRADD']",0.02040816326530612,0.2697238787669622,44,2,98,0.9999999999999997
2575,2,REACTOME_MRNA_SPLICING_MINOR_PATHWAY,"['ZRSR2', 'SNRNP40']",0.02040816326530612,0.32132162215238613,50,2,98,0.9999999999999997
2562,2,REACTOME_INTRAFLAGELLAR_TRANSPORT,"['IFT122', 'IFT57']",0.02040816326530612,0.3552742151247571,54,2,98,0.9999999999999997
2541,2,REACTOME_DEADENYLATION_DEPENDENT_MRNA_DECAY,"['EIF4E', 'EXOSC8']",0.02040816326530612,0.37203739984252937,56,2,98,0.9999999999999997
2556,2,REACTOME_HEPARAN_SULFATE_HEPARIN_HS_GAG_METABOLISM,"['HS2ST1', 'HS3ST3B1']",0.02040816326530612,0.3886291545454895,58,2,98,0.9999999999999997
2587,2,REACTOME_REGULATION_OF_PTEN_GENE_TRANSCRIPTION,"['TP53', 'CHD3']",0.02040816326530612,0.4131539356074751,61,2,98,0.9999999999999997
2603,2,REACTOME_TP53_REGULATES_TRANSCRIPTION_OF_DNA_REPAIR_GENES,"['DDB2', 'TP53']",0.02040816326530612,0.4212236623244327,62,2,98,0.9999999999999997
2538,2,REACTOME_COPII_MEDIATED_VESICLE_TRANSPORT,"['SCFD1', 'SEC22A']",0.02040816326530612,0.47606074930782605,69,2,98,0.9999999999999997
2610,2,REACTOME_TRNA_PROCESSING,"['TYW3', 'ZBTB8OS', 'PRORP']",0.030612244897959183,0.4809661243750767,112,3,98,0.9999999999999997
2552,2,REACTOME_GLOBAL_GENOME_NUCLEOTIDE_EXCISION_REPAIR_GG_NER,"['DDB2', 'INO80']",0.02040816326530612,0.5824166433658952,84,2,98,0.9999999999999997
2608,2,REACTOME_TRANSPORT_OF_MATURE_TRANSCRIPT_TO_CYTOPLASM,"['CPSF2', 'EIF4E']",0.02040816326530612,0.5824166433658952,84,2,98,0.9999999999999997
2590,2,REACTOME_REGULATION_OF_TP53_ACTIVITY_THROUGH_PHOSPHORYLATION,"['HUS1', 'TP53']",0.02040816326530612,0.6324039912291702,92,2,98,0.9999999999999997
2551,2,REACTOME_G2_M_DNA_DAMAGE_CHECKPOINT,"['HUS1', 'TP53']",0.02040816326530612,0.6556191211798598,96,2,98,0.9999999999999997
2571,2,REACTOME_MITOCHONDRIAL_BIOGENESIS,"['ATP5MK', 'MICOS10']",0.02040816326530612,0.6556191211798598,96,2,98,0.9999999999999997
2572,2,REACTOME_MITOCHONDRIAL_PROTEIN_DEGRADATION,"['NDUFA2', 'NDUFV3']",0.02040816326530612,0.6667872856959874,98,2,98,0.9999999999999997
2584,2,REACTOME_PROTEIN_FOLDING,"['TP53', 'PFDN2']",0.02040816326530612,0.6667872856959874,98,2,98,0.9999999999999997
2554,2,REACTOME_HEDGEHOG_OFF_STATE,"['IFT122', 'IFT57']",0.02040816326530612,0.6776657482350109,100,2,98,0.9999999999999997
2548,2,REACTOME_ER_TO_GOLGI_ANTEROGRADE_TRANSPORT,"['COPZ1', 'SCFD1', 'SEC22A']",0.030612244897959183,0.705465658738835,156,3,98,0.9999999999999997
2579,2,REACTOME_NUCLEOTIDE_EXCISION_REPAIR,"['DDB2', 'INO80']",0.02040816326530612,0.718345500940086,108,2,98,0.9999999999999997
2588,2,REACTOME_REGULATION_OF_TP53_ACTIVITY,"['TP53', 'HUS1', 'CHD3']",0.030612244897959183,0.7217428204027714,160,3,98,0.9999999999999997
2525,2,REACTOME_ADIPOGENESIS,"['CHD3', 'CCNC']",0.02040816326530612,0.7278252286151686,110,2,98,0.9999999999999997
2585,2,REACTOME_PROTEIN_LOCALIZATION,"['GDAP1', 'GNPAT', 'CMC4']",0.030612244897959183,0.7373239245411298,164,3,98,0.9999999999999997
2549,2,REACTOME_EUKARYOTIC_TRANSLATION_INITIATION,"['EIF4E', 'EIF5B']",0.02040816326530612,0.7712961197768983,120,2,98,0.9999999999999997
2570,2,REACTOME_METABOLISM_OF_WATER_SOLUBLE_VITAMINS_AND_COFACTORS,"['TPK1', 'NAXE']",0.02040816326530612,0.7907026925806342,125,2,98,0.9999999999999997
2583,2,REACTOME_PROCESSING_OF_CAPPED_INTRON_CONTAINING_PRE_MRNA,"['ZRSR2', 'LUC7L3', 'SNRNP40', 'EIF4E', 'CPSF2']",0.05102040816326531,0.7921569875055494,283,5,98,0.9999999999999997
2586,2,REACTOME_PTEN_REGULATION,"['TP53', 'CHD3']",0.02040816326530612,0.7944076092482452,126,2,98,0.9999999999999997
2553,2,REACTOME_GLYCOSAMINOGLYCAN_METABOLISM,"['HS2ST1', 'HS3ST3B1']",0.02040816326530612,0.7980552097856778,127,2,98,0.9999999999999997
2564,2,REACTOME_MATERNAL_TO_ZYGOTIC_TRANSITION_MZT,"['TP53', 'EIF4E']",0.02040816326530612,0.8016461339209606,128,2,98,0.9999999999999997
2609,2,REACTOME_TRANSPORT_TO_THE_GOLGI_AND_SUBSEQUENT_MODIFICATION,"['COPZ1', 'SCFD1', 'SEC22A']",0.030612244897959183,0.8140233139328173,187,3,98,0.9999999999999997
2592,2,REACTOME_RESPONSE_TO_ELEVATED_PLATELET_CYTOSOLIC_CA2,"['SCCPDH', 'PCYOX1L']",0.02040816326530612,0.8154558975438924,132,2,98,0.9999999999999997
2597,2,REACTOME_SIGNALING_BY_HEDGEHOG,"['IFT122', 'IFT57']",0.02040816326530612,0.8315199033062286,137,2,98,0.9999999999999997
2593,2,REACTOME_RHOA_GTPASE_CYCLE,"['ARHGAP19', 'SCFD1']",0.02040816326530612,0.8650951718734504,149,2,98,0.9999999999999997
2528,2,REACTOME_ANTIVIRAL_MECHANISM_BY_IFN_STIMULATED_GENES,"['TP53', 'EIF4E']",0.02040816326530612,0.8700628114026998,151,2,98,0.9999999999999997
2574,2,REACTOME_MRNA_SPLICING,"['ZRSR2', 'SNRNP40', 'LUC7L3']",0.030612244897959183,0.875255626559462,212,3,98,0.9999999999999997
2550,2,REACTOME_G2_M_CHECKPOINTS,"['HUS1', 'TP53']",0.02040816326530612,0.8817630780458412,156,2,98,0.9999999999999997
2546,2,REACTOME_DNA_REPAIR,"['DDB2', 'POLI', 'HUS1', 'TP53', 'INO80']",0.05102040816326531,0.8916330436844138,332,5,98,0.9999999999999997
2545,2,REACTOME_DNA_DOUBLE_STRAND_BREAK_REPAIR,"['HUS1', 'TP53']",0.02040816326530612,0.9095840298175872,170,2,98,0.9999999999999997
2578,2,REACTOME_NEDDYLATION,"['DDB2', 'RNF7', 'FBXO44']",0.030612244897959183,0.9107772631763223,232,3,98,0.9999999999999997
2580,2,REACTOME_ORGANELLE_BIOGENESIS_AND_MAINTENANCE,"['ATP5MK', 'MICOS10', 'IFT122', 'IFT57']",0.04081632653061224,0.9202115577123361,297,4,98,0.9999999999999997
2604,2,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_TP53,"['DDB2', 'HUS1', 'TP53', 'CRADD', 'CHD3']",0.05102040816326531,0.9278071773404573,360,5,98,0.9999999999999997
2600,2,REACTOME_SUMOYLATION,"['TP53', 'CHD3']",0.02040816326530612,0.9377205374102313,189,2,98,0.9999999999999997
2573,2,REACTOME_MITOTIC_G2_G2_M_PHASES,"['NME7', 'TP53']",0.02040816326530612,0.942488918975498,193,2,98,0.9999999999999997
2569,2,REACTOME_METABOLISM_OF_VITAMINS_AND_COFACTORS,"['TPK1', 'NAXE']",0.02040816326530612,0.9458377434501449,196,2,98,0.9999999999999997
2531,2,REACTOME_CELLULAR_SENESCENCE,"['TP53', 'ANAPC11']",0.02040816326530612,0.9469126246607127,197,2,98,0.9999999999999997
2535,2,REACTOME_CILIUM_ASSEMBLY,"['IFT122', 'IFT57']",0.02040816326530612,0.951014439983686,201,2,98,0.9999999999999997
2563,2,REACTOME_INTRA_GOLGI_AND_RETROGRADE_GOLGI_TO_ER_TRAFFIC,"['COPZ1', 'TMF1']",0.02040816326530612,0.9529514100660653,203,2,98,0.9999999999999997
2596,2,REACTOME_RRNA_PROCESSING,"['PRORP', 'EXOSC8']",0.02040816326530612,0.9548158777559533,205,2,98,0.9999999999999997
2611,2,REACTOME_UB_SPECIFIC_PROCESSING_PROTEASES,"['DDB2', 'TP53']",0.02040816326530612,0.956610340382156,207,2,98,0.9999999999999997
2533,2,REACTOME_CELL_CYCLE_CHECKPOINTS,"['HUS1', 'TP53', 'ANAPC11']",0.030612244897959183,0.9605302696568842,278,3,98,0.9999999999999997
2542,2,REACTOME_DEUBIQUITINATION,"['DDB2', 'TP53', 'INO80']",0.030612244897959183,0.9653062569157156,285,3,98,0.9999999999999997
2566,2,REACTOME_METABOLISM_OF_CARBOHYDRATES_AND_CARBOHYDRATE_DERIVATIVES,"['HS2ST1', 'PRPS1', 'HS3ST3B1']",0.030612244897959183,0.9671837735976678,288,3,98,0.9999999999999997
2527,2,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,"['RNF7', 'FBXO44', 'ANAPC11']",0.030612244897959183,0.9712027077684295,295,3,98,0.9999999999999997
2606,2,REACTOME_TRANSLATION,"['EIF4E', 'EIF5B', 'MTIF3']",0.030612244897959183,0.9712027077684295,295,3,98,0.9999999999999997
2536,2,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,"['RNF7', 'FBXO44', 'ANAPC11', 'PSME1']",0.04081632653061224,0.9777702266374871,373,4,98,0.9999999999999997
2598,2,REACTOME_SIGNALING_BY_NOTCH,"['TP53', 'CCNC']",0.02040816326530612,0.9784900871813678,241,2,98,0.9999999999999997
2529,2,REACTOME_ASPARAGINE_N_LINKED_GLYCOSYLATION,"['COPZ1', 'SCFD1', 'SEC22A']",0.030612244897959183,0.9791287201515866,312,3,98,0.9999999999999997
2581,2,REACTOME_PLATELET_ACTIVATION_SIGNALING_AND_AGGREGATION,"['SCCPDH', 'PCYOX1L']",0.02040816326530612,0.9859102471096458,261,2,98,0.9999999999999997
2560,2,REACTOME_INTERFERON_SIGNALING,"['TP53', 'EIF4E']",0.02040816326530612,0.990633040626587,280,2,98,0.9999999999999997
2568,2,REACTOME_METABOLISM_OF_RNA,"['TYW3', 'ZRSR2', 'LUC7L3', 'SNRNP40', 'EIF4E', 'ZBTB8OS', 'EXOSC8', 'CPSF2', 'PRORP']",0.09183673469387756,0.99176865727411,727,9,98,0.9999999999999997
2561,2,REACTOME_INTRACELLULAR_SIGNALING_BY_SECOND_MESSENGERS,"['TP53', 'CHD3']",0.02040816326530612,0.9943292397411514,303,2,98,0.9999999999999997
2547,2,REACTOME_EPIGENETIC_REGULATION_OF_GENE_EXPRESSION,"['CHD3', 'CCNC']",0.02040816326530612,0.9958380592624961,317,2,98,0.9999999999999997
2594,2,REACTOME_RHO_GTPASE_CYCLE,"['ARHGAP19', 'CYFIP2', 'SCFD1']",0.030612244897959183,0.9987528982361803,450,3,98,0.9999999999999997
2543,2,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,"['PEBP1', 'TP53', 'CCNC']",0.030612244897959183,0.9988560791749854,454,3,98,0.9999999999999997
2577,2,REACTOME_M_PHASE,"['NME7', 'ANAPC11']",0.02040816326530612,0.9994259500978302,404,2,98,0.9999999999999997
2565,2,REACTOME_MEMBRANE_TRAFFICKING,"['TMF1', 'COPZ1', 'AP3S1', 'SCFD1', 'SEC22A']",0.05102040816326531,0.9994311381200018,630,5,98,0.9999999999999997
2534,2,REACTOME_CELL_CYCLE_MITOTIC,"['NME7', 'TP53', 'ANAPC11']",0.030612244897959183,0.9998714574301568,552,3,98,0.9999999999999997
2612,2,REACTOME_VESICLE_MEDIATED_TRANSPORT,"['TMF1', 'COPZ1', 'AP3S1', 'SCFD1', 'SEC22A']",0.05102040816326531,0.9999238393360969,725,5,98,0.9999999999999997
2532,2,REACTOME_CELL_CYCLE,"['NME7', 'HUS1', 'TP53', 'ANAPC11']",0.04081632653061224,0.9999619601829655,683,4,98,0.9999999999999997
2524,2,REACTOME_ADAPTIVE_IMMUNE_SYSTEM,"['FBXO44', 'PSME1', 'PTPN22', 'RNF7', 'ANAPC11']",0.05102040816326531,0.9999918407470394,824,5,98,0.9999999999999997
2555,2,REACTOME_HEMOSTASIS,"['TP53', 'SCCPDH', 'PCYOX1L']",0.030612244897959183,0.9999936945130552,679,3,98,0.9999999999999997
2540,2,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,"['RNF7', 'TP53', 'EIF4E', 'CD27']",0.04081632653061224,0.9999965565043568,785,4,98,0.9999999999999997
2599,2,REACTOME_SIGNALING_BY_RHO_GTPASES_MIRO_GTPASES_AND_RHOBTB3,"['ARHGAP19', 'CYFIP2', 'SCFD1']",0.030612244897959183,0.9999977121933871,720,3,98,0.9999999999999997
2567,2,REACTOME_METABOLISM_OF_LIPIDS,"['HSD17B8', 'CCNC', 'GNPAT']",0.030612244897959183,0.9999990753270968,756,3,98,0.9999999999999997
2530,2,REACTOME_CELLULAR_RESPONSES_TO_STIMULI,"['TP53', 'TXNRD2', 'ANAPC11', 'EXOSC8']",0.04081632653061224,0.9999998825538408,920,4,98,0.9999999999999997
2595,2,REACTOME_RNA_POLYMERASE_II_TRANSCRIPTION,"['ZNF689', 'DDB2', 'HUS1', 'TP53', 'CRADD', 'ZNF175', 'CPSF2', 'CHD3', 'CCNC', 'ANAPC11']",0.10204081632653061,0.9999999541044613,1374,10,98,0.9999999999999997
2613,2,REACTOME_VIRAL_INFECTION_PATHWAYS,"['CHD3', 'CCNC']",0.02040816326530612,0.9999999972257467,879,2,98,0.9999999999999997
2582,2,REACTOME_POST_TRANSLATIONAL_PROTEIN_MODIFICATION,"['FBXO44', 'DDB2', 'COPZ1', 'PSME1', 'TP53', 'SCFD1', 'SEC22A', 'RNF7', 'CHD3', 'INO80']",0.10204081632653061,0.9999999978197456,1491,10,98,0.9999999999999997
2558,2,REACTOME_INFECTIOUS_DISEASE,"['CHD3', 'CCNC', 'CYFIP2']",0.030612244897959183,0.9999999998194234,1071,3,98,0.9999999999999997
2559,2,REACTOME_INNATE_IMMUNE_SYSTEM,"['TP53', 'ATG12', 'CYFIP2']",0.030612244897959183,0.9999999999483778,1114,3,98,0.9999999999999997
9849,3,REACTOME_STAT5_ACTIVATION_DOWNSTREAM_OF_FLT3_ITD_MUTANTS,"['GAB2', 'PIM1']",0.02040816326530612,0.021004377217222096,10,2,98,0.4823771478027734
9806,3,REACTOME_INTERLEUKIN_RECEPTOR_SHC_SIGNALING,"['GAB2', 'IL2RB', 'CSF2RB']",0.030612244897959183,0.02330648641647818,27,3,98,0.49408700412418605
9801,3,REACTOME_INTERLEUKIN_15_SIGNALING,"['GAB2', 'IL2RB']",0.02040816326530612,0.040013594582753186,14,2,98,0.5719751499603144
9840,3,REACTOME_SIGNALING_BY_FLT3_ITD_AND_TKD_MUTANTS,"['GAB2', 'PIM1']",0.02040816326530612,0.05122170732073169,16,2,98,0.6256017742698876
9835,3,REACTOME_SIGNALING_BY_CYTOSOLIC_FGFR1_FUSION_MUTANTS,"['GAB2', 'LRRFIP1']",0.02040816326530612,0.06340441194724844,18,2,98,0.6599751009172444
9839,3,REACTOME_SIGNALING_BY_FLT3_FUSION_PROTEINS,"['GAB2', 'PIM1']",0.02040816326530612,0.06982647594566552,19,2,98,0.6827965932943889
9803,3,REACTOME_INTERLEUKIN_2_FAMILY_SIGNALING,"['GAB2', 'IL2RB', 'CSF2RB']",0.030612244897959183,0.07991006560364845,44,3,98,0.7066623174356539
9804,3,REACTOME_INTERLEUKIN_3_INTERLEUKIN_5_AND_GM_CSF_SIGNALING,"['GAB2', 'IL2RB', 'CSF2RB']",0.030612244897959183,0.0978288862929755,48,3,98,0.7565313040979708
9790,3,REACTOME_FLT3_SIGNALING_IN_DISEASE,"['GAB2', 'PIM1']",0.02040816326530612,0.1353436213939294,28,2,98,0.8463285029187435
9783,3,REACTOME_DOWNREGULATION_OF_ERBB2_SIGNALING,"['MATK', 'PTPN12']",0.02040816326530612,0.14328240112662813,29,2,98,0.8533687227163897
9789,3,REACTOME_FGFR1_MUTANT_RECEPTOR_ACTIVATION,"['GAB2', 'LRRFIP1']",0.02040816326530612,0.15944085804632335,31,2,98,0.8926979099095117
9837,3,REACTOME_SIGNALING_BY_FGFR1_IN_DISEASE,"['GAB2', 'LRRFIP1']",0.02040816326530612,0.2181156876406551,38,2,98,0.9699026267308063
9828,3,REACTOME_SARS_COV_1_ACTIVATES_MODULATES_INNATE_IMMUNE_RESPONSES,"['IRAK2', 'STING1']",0.02040816326530612,0.24385653371146296,41,2,98,0.9999999999999997
9836,3,REACTOME_SIGNALING_BY_ERBB2,"['MATK', 'PTPN12']",0.02040816326530612,0.32132162215238613,50,2,98,0.9999999999999997
9821,3,REACTOME_NUCLEOTIDE_BINDING_DOMAIN_LEUCINE_RICH_REPEAT_CONTAINING_RECEPTOR_NLR_SIGNALING_PATHWAYS,"['IRAK2', 'BCL2']",0.02040816326530612,0.37203739984252937,56,2,98,0.9999999999999997
9838,3,REACTOME_SIGNALING_BY_FGFR_IN_DISEASE,"['GAB2', 'LRRFIP1']",0.02040816326530612,0.42923762288128015,63,2,98,0.9999999999999997
9850,3,REACTOME_TRANSCRIPTIONAL_REGULATION_BY_MECP2,"['LBR', 'PTPN1']",0.02040816326530612,0.42923762288128015,63,2,98,0.9999999999999997
9780,3,REACTOME_CYTOSOLIC_SENSORS_OF_PATHOGEN_ASSOCIATED_DNA,"['STING1', 'LRRFIP1']",0.02040816326530612,0.4371940876589666,64,2,98,0.9999999999999997
9805,3,REACTOME_INTERLEUKIN_4_AND_INTERLEUKIN_13_SIGNALING,"['ANXA1', 'BCL2', 'PIM1']",0.030612244897959183,0.4749928858643561,111,3,98,0.9999999999999997
9820,3,REACTOME_NUCLEAR_ENVELOPE_NE_REASSEMBLY,"['LBR', 'CHMP7']",0.02040816326530612,0.5276929525004783,76,2,98,0.9999999999999997
9842,3,REACTOME_SIGNALING_BY_INSULIN_RECEPTOR,"['GAB2', 'PTPN1']",0.02040816326530612,0.5691764787183936,82,2,98,0.9999999999999997
9802,3,REACTOME_INTERLEUKIN_1_FAMILY_SIGNALING,"['IRAK2', 'PTPN12', 'IL18RAP']",0.030612244897959183,0.628407360569926,139,3,98,0.9999999999999997
9830,3,REACTOME_SARS_COV_1_INFECTION,"['IRAK2', 'STING1', 'CHMP7']",0.030612244897959183,0.6476881186216883,143,3,98,0.9999999999999997
9778,3,REACTOME_CLATHRIN_MEDIATED_ENDOCYTOSIS,"['BIN1', 'GRK3', 'SNX18']",0.030612244897959183,0.6570641960699454,145,3,98,0.9999999999999997
9829,3,REACTOME_SARS_COV_1_HOST_INTERACTIONS,"['IRAK2', 'STING1']",0.02040816326530612,0.6667872856959874,98,2,98,0.9999999999999997
9811,3,REACTOME_METABOLISM_OF_STEROIDS,"['LBR', 'TSPO', 'SLC27A2']",0.030612244897959183,0.6970636220304196,154,3,98,0.9999999999999997
9812,3,REACTOME_MITF_M_DEPENDENT_GENE_EXPRESSION,"['SYTL2', 'BCL2']",0.02040816326530612,0.7278252286151686,110,2,98,0.9999999999999997
9843,3,REACTOME_SIGNALING_BY_INTERLEUKINS,"['IRAK2', 'ANXA1', 'CSF2RB', 'PIM1', 'GAB2', 'IL2RB', 'PTPN12', 'IL18RAP', 'BCL2']",0.09183673469387756,0.7515272381075656,461,9,98,0.9999999999999997
9775,3,REACTOME_CELL_JUNCTION_ORGANIZATION,"['PLEC', 'LIMS2']",0.02040816326530612,0.7589239769472156,117,2,98,0.9999999999999997
9831,3,REACTOME_SARS_COV_2_ACTIVATES_MODULATES_INNATE_AND_ADAPTIVE_IMMUNE_RESPONSES,"['IRAK2', 'STING1']",0.02040816326530612,0.7944076092482452,126,2,98,0.9999999999999997
9791,3,REACTOME_GLYCEROPHOSPHOLIPID_BIOSYNTHESIS,"['LPGAT1', 'PITPNM2']",0.02040816326530612,0.805181022659643,129,2,98,0.9999999999999997
9825,3,REACTOME_PROGRAMMED_CELL_DEATH,"['PLEC', 'CHMP7', 'BCL2']",0.030612244897959183,0.8435452352734705,198,3,98,0.9999999999999997
9785,3,REACTOME_ESTROGEN_DEPENDENT_GENE_EXPRESSION,"['CDK9', 'BCL2']",0.02040816326530612,0.8650951718734504,149,2,98,0.9999999999999997
9798,3,REACTOME_HIV_LIFE_CYCLE,"['CDK9', 'CHMP7']",0.02040816326530612,0.8650951718734504,149,2,98,0.9999999999999997
9824,3,REACTOME_POTENTIAL_THERAPEUTICS_FOR_SARS,"['FXYD2', 'ITGA4']",0.02040816326530612,0.8772032911320087,154,2,98,0.9999999999999997
9770,3,REACTOME_CDC42_GTPASE_CYCLE,"['CDC42EP3', 'LBR']",0.02040816326530612,0.8795028547213923,155,2,98,0.9999999999999997
9772,3,REACTOME_CELL_CELL_COMMUNICATION,"['PLEC', 'LIMS2']",0.02040816326530612,0.8795028547213923,155,2,98,0.9999999999999997
9795,3,REACTOME_G_ALPHA_S_SIGNALLING_EVENTS,"['GRK3', 'CYSLTR2']",0.02040816326530612,0.8839845286262029,157,2,98,0.9999999999999997
9794,3,REACTOME_G_ALPHA_Q_SIGNALLING_EVENTS,"['ANXA1', 'LPAR2', 'CYSLTR2']",0.030612244897959183,0.8851401632712168,217,3,98,0.9999999999999997
9813,3,REACTOME_MITF_M_REGULATED_MELANOCYTE_DEVELOPMENT,"['SYTL2', 'BCL2']",0.02040816326530612,0.8924937798355785,161,2,98,0.9999999999999997
9847,3,REACTOME_SIGNALING_BY_TGFB_FAMILY_MEMBERS,"['CDK9', 'RARA']",0.02040816326530612,0.8924937798355785,161,2,98,0.9999999999999997
9768,3,REACTOME_APOPTOSIS,"['PLEC', 'BCL2']",0.02040816326530612,0.9023239562842414,166,2,98,0.9999999999999997
9788,3,REACTOME_FC_EPSILON_RECEPTOR_FCERI_SIGNALING,"['GAB2', 'NFATC2']",0.02040816326530612,0.9146979018323556,173,2,98,0.9999999999999997
9767,3,REACTOME_ANTIGEN_PROCESSING_UBIQUITINATION_PROTEASOME_DEGRADATION,"['ZNRF1', 'HUWE1', 'UBE2F', 'UBE2J1']",0.04081632653061224,0.9176562440532815,295,4,98,0.9999999999999997
9787,3,REACTOME_FATTY_ACID_METABOLISM,"['PTGIS', 'SLC27A2']",0.02040816326530612,0.9179567223930147,175,2,98,0.9999999999999997
9808,3,REACTOME_MAPK_FAMILY_SIGNALING_CASCADES,"['CDC42EP3', 'CSF2RB', 'DUSP16', 'IL2RB']",0.04081632653061224,0.9392513175779167,314,4,98,0.9999999999999997
9777,3,REACTOME_CLASS_I_MHC_MEDIATED_ANTIGEN_PROCESSING_PRESENTATION,"['PSMB9', 'UBE2F', 'UBE2J1', 'ZNRF1', 'HUWE1']",0.05102040816326531,0.9406673801575276,373,5,98,0.9999999999999997
9815,3,REACTOME_MUSCLE_CONTRACTION,"['ANXA1', 'FXYD2']",0.02040816326530612,0.9529514100660653,203,2,98,0.9999999999999997
9832,3,REACTOME_SARS_COV_2_HOST_INTERACTIONS,"['IRAK2', 'STING1']",0.02040816326530612,0.9538925488754543,204,2,98,0.9999999999999997
9807,3,REACTOME_MAPK1_MAPK3_SIGNALING,"['DUSP16', 'CSF2RB', 'IL2RB']",0.030612244897959183,0.9551510772214645,271,3,98,0.9999999999999997
9822,3,REACTOME_PHOSPHOLIPID_METABOLISM,"['LPGAT1', 'PITPNM2']",0.02040816326530612,0.9608059497284461,212,2,98,0.9999999999999997
9797,3,REACTOME_HIV_INFECTION,"['CDK9', 'CHMP7']",0.02040816326530612,0.9653332429120295,218,2,98,0.9999999999999997
9784,3,REACTOME_ESR_MEDIATED_SIGNALING,"['CDK9', 'BCL2']",0.02040816326530612,0.9667285754047952,220,2,98,0.9999999999999997
9814,3,REACTOME_MITOTIC_METAPHASE_AND_ANAPHASE,"['LBR', 'CHMP7']",0.02040816326530612,0.9687218052140724,223,2,98,0.9999999999999997
9844,3,REACTOME_SIGNALING_BY_NUCLEAR_RECEPTORS,"['CDK9', 'BCL2', 'RARA']",0.030612244897959183,0.9706581674594619,294,3,98,0.9999999999999997
9833,3,REACTOME_SARS_COV_2_INFECTION,"['IRAK2', 'STING1', 'CHMP7']",0.030612244897959183,0.9752308812477563,303,3,98,0.9999999999999997
9793,3,REACTOME_G_ALPHA_I_SIGNALLING_EVENTS,"['GABBR1', 'ANXA1', 'LPAR2']",0.030612244897959183,0.9799127550218033,314,3,98,0.9999999999999997
9848,3,REACTOME_SLC_MEDIATED_TRANSMEMBRANE_TRANSPORT,"['SLC12A6', 'SLC5A3']",0.02040816326530612,0.9814354369127269,248,2,98,0.9999999999999997
9786,3,REACTOME_EXTRACELLULAR_MATRIX_ORGANIZATION,"['PLEC', 'CAST', 'ITGA4']",0.030612244897959183,0.9824438727154956,321,3,98,0.9999999999999997
9782,3,REACTOME_DISEASES_OF_SIGNAL_TRANSDUCTION_BY_GROWTH_FACTOR_RECEPTORS_AND_SECOND_MESSENGERS,"['PIM1', 'LRRFIP1', 'GAB2', 'PTPN12', 'DUSP16']",0.05102040816326531,0.9841279630120657,454,5,98,0.9999999999999997
9776,3,REACTOME_CLASS_A_1_RHODOPSIN_LIKE_RECEPTORS,"['ANXA1', 'LPAR2', 'CYSLTR2']",0.030612244897959183,0.9852574192072115,330,3,98,0.9999999999999997
9781,3,REACTOME_DISEASES_OF_METABOLISM,"['CSF2RB', 'PGM1']",0.02040816326530612,0.9862077020218446,262,2,98,0.9999999999999997
9834,3,REACTOME_SARS_COV_INFECTIONS,"['IRAK2', 'ITGA4', 'STING1', 'CHMP7', 'FXYD2']",0.05102040816326531,0.9889958970196764,475,5,98,0.9999999999999997
9819,3,REACTOME_NEUTROPHIL_DEGRANULATION,"['SLC27A2', 'PGM1', 'STING1', 'CAB39', 'HUWE1']",0.05102040816326531,0.9895647651621386,478,5,98,0.9999999999999997
9779,3,REACTOME_CYTOKINE_SIGNALING_IN_IMMUNE_SYSTEM,"['IRAK2', 'ANXA1', 'CSF2RB', 'PIM1', 'PTPN1', 'GAB2', 'IL2RB', 'PTPN12', 'IL18RAP', 'BCL2']",0.10204081632653061,0.9920714024248372,785,10,98,0.9999999999999997
