,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,best_described_by
270,39,CL:14173,"['SPTY2D1', 'UEVLD']",0.02040816326530612,0.2278488994494019,65,2,98,"mixed, incl. Multivesicular body assembly, and Vesicle tethering to Golgi"
271,39,CL:13123,"['SPTY2D1', 'RAB33A', 'SURF4', 'UEVLD']",0.04081632653061224,0.9689854037838721,590,4,98,"Membrane Trafficking, and Protein transport"
272,39,CL:14174,"['SPTY2D1', 'UEVLD']",0.02040816326530612,0.1972382738821526,59,2,98,"mixed, incl. Multivesicular body assembly, and Vesicle tethering to Golgi"
273,39,CL:14178,"['SPTY2D1', 'UEVLD']",0.02040816326530612,0.1104146337298351,41,2,98,"Multivesicular body assembly, and BRO1 domain"
274,39,CL:14176,"['SPTY2D1', 'UEVLD']",0.02040816326530612,0.14772350782024893,49,2,98,"Multivesicular body assembly, and BRO1 domain"
275,39,CL:13124,"['RAB33A', 'SURF4']",0.02040816326530612,0.9956171160750826,525,2,98,"Membrane Trafficking, and Protein transport"
276,39,CL:11052,"['SLC25A10', 'SFXN2']",0.02040816326530612,0.9890437974431637,455,2,98,"Mitochondrial inner membrane, and Iron-sulfur cluster assembly"
277,39,CL:10559,"['JMY', 'RAPGEF3']",0.02040816326530612,0.8629342690072607,247,2,98,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
278,39,CL:10560,"['JMY', 'RAPGEF3']",0.02040816326530612,0.8362921433413956,231,2,98,"mixed, incl. Purine metabolism, and Pyridine-containing compound metabolic process"
279,39,CL:10561,"['JMY', 'RAPGEF3']",0.02040816326530612,0.6946158760370673,172,2,98,"Purine metabolism, and Pyrimidine metabolism"
280,39,CL:8452,"['IL4I1', 'ENO1', 'IDH2']",0.030612244897959183,0.99896509659681,765,3,98,"Carboxylic acid metabolic process, and Oxidoreductase"
281,39,CL:8453,"['IL4I1', 'ENO1', 'IDH2']",0.030612244897959183,0.9987593210261602,751,3,98,"Carboxylic acid metabolic process, and Oxidoreductase"
282,39,CL:8454,"['IL4I1', 'ENO1', 'IDH2']",0.030612244897959183,0.9611985927113473,465,3,98,"Carboxylic acid metabolic process, and Starch and sucrose metabolism"
283,39,CL:8455,"['IL4I1', 'ENO1', 'IDH2']",0.030612244897959183,0.9292007886574186,409,3,98,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
284,39,CL:8457,"['IL4I1', 'ENO1', 'IDH2']",0.030612244897959183,0.9214303001395266,399,3,98,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
285,39,CL:8458,"['ENO1', 'IDH2']",0.02040816326530612,0.9687369924319194,372,2,98,"Carboxylic acid metabolic process, and Pentose phosphate pathway"
286,39,CL:8459,"['ENO1', 'IDH2']",0.02040816326530612,0.9263254581118714,301,2,98,"mixed, incl. Carbon metabolism, and Organic acid catabolic process"
287,39,CL:8460,"['ENO1', 'IDH2']",0.02040816326530612,0.8534389640504756,241,2,98,"mixed, incl. Carbon metabolism, and Fatty acid catabolic process"
288,39,CL:8463,"['ENO1', 'IDH2']",0.02040816326530612,0.5588211103293946,134,2,98,"Carbon metabolism, and Pyruvate metabolism"
289,39,CL:8464,"['ENO1', 'IDH2']",0.02040816326530612,0.4629346165624436,112,2,98,"Carbon metabolism, and Pyruvate metabolism"
290,39,CL:8465,"['ENO1', 'IDH2']",0.02040816326530612,0.40585239015584834,100,2,98,"Carbon metabolism, and Pyruvate metabolism"
291,39,CL:6137,"['PAXX', 'E2F3', 'KNTC1']",0.030612244897959183,0.9699399224577722,488,3,98,"DNA repair, and Mitosis"
292,39,CL:6595,"['E2F3', 'KNTC1']",0.02040816326530612,0.8113375182130914,218,2,98,"mixed, incl. Mitosis, and G1 Phase"
293,39,CL:6139,"['PAXX', 'E2F3', 'KNTC1']",0.030612244897959183,0.9522578650714468,446,3,98,"DNA repair, and Mitosis"
294,39,CL:5660,"['CDC73', 'SSRP1']",0.02040816326530612,0.850144561878622,239,2,98,"mixed, incl. DNA-directed RNA polymerase complex, and Positive regulation of DNA-templated transcription, elongation"
295,39,CL:4748,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1', 'CDC73', 'SSRP1']",0.07142857142857142,0.8611339353466936,695,7,98,"mixed, incl. Chromatin organization, and DNA-directed RNA polymerase complex"
296,39,CL:5661,"['CDC73', 'SSRP1']",0.02040816326530612,0.8380841510579276,232,2,98,"DNA-directed RNA polymerase complex, and Positive regulation of transcription elongation from RNA polymerase II promoter"
297,39,CL:5662,"['CDC73', 'SSRP1']",0.02040816326530612,0.8092855457367412,217,2,98,"mixed, incl. DNA-directed RNA polymerase complex, and Positive regulation of transcription elongation from RNA polymerase II promoter"
298,39,CL:5664,"['CDC73', 'SSRP1']",0.02040816326530612,0.712630352198194,178,2,98,"mixed, incl. RNA Polymerase II Pre-transcription Events, and Mediator complex"
299,39,CL:5665,"['CDC73', 'SSRP1']",0.02040816326530612,0.6852692171324746,169,2,98,"RNA Polymerase II Pre-transcription Events, and Mediator complex"
300,39,CL:5797,"['CDC73', 'SSRP1']",0.02040816326530612,0.1623106711781018,52,2,98,"Transcription elongation factor complex, and RNA polymerase II, core complex"
301,39,CL:5667,"['CDC73', 'SSRP1']",0.02040816326530612,0.48577830849432546,117,2,98,"RNA Polymerase II Pre-transcription Events, and Mediator complex"
302,39,CL:5802,"['CDC73', 'SSRP1']",0.02040816326530612,0.022644961908759694,17,2,98,"Tat-mediated HIV elongation arrest and recovery, and Cdc73/Paf1 complex"
303,39,CL:5800,"['CDC73', 'SSRP1']",0.02040816326530612,0.036781119600455305,22,2,98,Formation of RNA Pol II elongation complex
304,39,CL:4749,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.767717102910072,456,5,98,"Chromatin organization, and Structural constituent of chromatin"
305,39,CL:4750,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.6656215451252487,403,5,98,"Chromatin organization, and Structural constituent of chromatin"
306,39,CL:4751,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.6275231711210785,386,5,98,"Chromatin organization, and Structural constituent of chromatin"
307,39,CL:4752,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.6039740620976785,376,5,98,"Chromatin organization, and Structural constituent of chromatin"
308,39,CL:4753,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.591899093381038,371,5,98,"Chromatin organization, and Structural constituent of chromatin"
309,39,CL:4754,"['CBX3', 'HCFC1', 'PHF21A', 'TFDP1', 'MACROH2A1']",0.05102040816326531,0.5721822285428076,363,5,98,"Chromatin organization, and Structural constituent of chromatin"
310,39,CL:4755,"['CBX3', 'PHF21A', 'MACROH2A1', 'HCFC1']",0.04081632653061224,0.6040753932220644,300,4,98,"mixed, incl. DNA packaging complex, and Histone deacetylase complex"
311,39,CL:4756,"['CBX3', 'PHF21A', 'MACROH2A1', 'HCFC1']",0.04081632653061224,0.5401692349346606,277,4,98,"DNA packaging complex, and Histone deacetylase complex"
312,39,CL:4757,"['CBX3', 'PHF21A', 'MACROH2A1', 'HCFC1']",0.04081632653061224,0.4777388397988916,256,4,98,"DNA packaging complex, and Histone deacetylase complex"
313,39,CL:4758,"['CBX3', 'MACROH2A1', 'HCFC1']",0.030612244897959183,0.5422064796921923,204,3,98,"DNA packaging complex, and Histone methyltransferase complex"
314,39,CL:4759,"['CBX3', 'MACROH2A1', 'HCFC1']",0.030612244897959183,0.42142918381529076,170,3,98,"Nucleosome, and Histone methyltransferase complex"
315,39,CL:4760,"['CBX3', 'MACROH2A1', 'HCFC1']",0.030612244897959183,0.2583258162275431,127,3,98,"Structural constituent of chromatin, and Histone H3-K4 methylation"
316,39,CL:4761,"['CBX3', 'MACROH2A1']",0.02040816326530612,0.43951979044118444,107,2,98,Structural constituent of chromatin
317,39,CL:4762,"['CBX3', 'MACROH2A1']",0.02040816326530612,0.40585239015584834,100,2,98,Structural constituent of chromatin
318,39,CL:4763,"['CBX3', 'MACROH2A1']",0.02040816326530612,0.3812355573623021,95,2,98,Structural constituent of chromatin
319,39,CL:4766,"['CBX3', 'MACROH2A1']",0.02040816326530612,0.3154996676460251,82,2,98,Structural constituent of chromatin
320,39,CL:3685,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.943154915657385,530,4,98,"Neddylation, and Proteolysis involved in protein catabolic process"
321,39,CL:3686,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.936093483380905,518,4,98,"Neddylation, and Ubiquitin-dependent protein catabolic process"
322,39,CL:3687,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.932276905731394,512,4,98,"Neddylation, and Ubiquitin-dependent protein catabolic process"
323,39,CL:3688,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.9254636692510874,502,4,98,"Neddylation, and Ubiquitin-dependent protein catabolic process"
324,39,CL:3689,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.6428112918801325,315,4,98,"Modification-dependent protein catabolic process, and Cellular response to hypoxia"
325,39,CL:3690,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.5933394337995516,296,4,98,"Modification-dependent protein catabolic process, and Cellular response to hypoxia"
326,39,CL:3691,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.3617522377907793,219,4,98,"mixed, incl. Cellular response to hypoxia, and Cysteine-type deubiquitinase activity"
327,39,CL:3692,"['AKIRIN2', 'ZNRF1', 'PSME2', 'PSMB8']",0.04081632653061224,0.3331480193226108,210,4,98,"mixed, incl. Cellular response to hypoxia, and Cysteine-type deubiquitinase activity"
328,39,CL:3694,"['ZNRF1', 'PSME2', 'PSMB8']",0.030612244897959183,0.33052494362819684,146,3,98,"mixed, incl. Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Ubiquitin conjugating enzyme activity"
329,39,CL:3695,"['PSME2', 'PSMB8']",0.02040816326530612,0.3461013887484998,88,2,98,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Proteasome assembly"
330,39,CL:3696,"['PSME2', 'PSMB8']",0.02040816326530612,0.31036670481073125,81,2,98,"Oxygen-dependent proline hydroxylation of Hypoxia-inducible Factor Alpha, and Proteasome assembly"
331,39,CL:3703,"['PSME2', 'PSMB8']",0.02040816326530612,0.13816032740038672,47,2,98,Proteasome
332,39,CL:3700,"['PSME2', 'PSMB8']",0.02040816326530612,0.16723058388751313,53,2,98,Proteasome
333,39,CL:3698,"['PSME2', 'PSMB8']",0.02040816326530612,0.1972382738821526,59,2,98,"Proteasome, and Proteasome assembly"
334,39,CL:2016,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.17747814637906187,706,13,98,"mRNA metabolic process, and Nuclear transport"
335,39,CL:2017,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.15285318643448376,686,13,98,"mRNA metabolic process, and Nuclear transport"
336,39,CL:2018,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.10485253515740336,641,13,98,"mRNA metabolic process, and Nuclear transport"
337,39,CL:2019,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.07184581494366689,602,13,98,"mRNA metabolic process, and Nuclear transport"
338,39,CL:2020,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.0667581077453619,595,13,98,"mRNA metabolic process, and Nuclear transport"
339,39,CL:2021,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.049422347615325796,568,13,98,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
340,39,CL:2022,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.008943795440378936,450,13,98,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
341,39,CL:2023,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.00817556710399263,445,13,98,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
342,39,CL:2024,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.006925513951547861,436,13,98,"Processing of Capped Intron-Containing Pre-mRNA, and mRNA metabolic process"
343,39,CL:2579,"['NUP155', 'DDX39A', 'RANGRF', 'NUP43', 'CSE1L', 'NUP133', 'NUP85', 'NUP205', 'ALYREF']",0.09183673469387756,1.660239985484896e-05,108,9,98,"mRNA transport, and Nucleocytoplasmic carrier activity"
344,39,CL:2025,"['NUP155', 'HNRNPM', 'SRSF4', 'DDX39A', 'RANGRF', 'RBM17', 'SNRPA', 'CSE1L', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.1326530612244898,0.0024094819754509897,385,13,98,"Processing of Capped Intron-Containing Pre-mRNA, and Nuclear transport"
345,39,CL:2703,"['RANGRF', 'CSE1L']",0.02040816326530612,0.08443973423788621,35,2,98,"Nucleocytoplasmic carrier activity, and Importin-beta, N-terminal domain"
346,39,CL:2581,"['NUP155', 'DDX39A', 'RANGRF', 'NUP43', 'CSE1L', 'NUP133', 'NUP85', 'NUP205', 'ALYREF']",0.09183673469387756,6.3119295254725045e-06,96,9,98,"Transport of Mature mRNA derived from an Intron-Containing Transcript, and Nucleocytoplasmic carrier activity"
347,39,CL:2666,"['ALYREF', 'DDX39A']",0.02040816326530612,0.027967138626894386,19,2,98,"Transcription export complex, and snRNA export from nucleus"
348,39,CL:2582,"['NUP155', 'DDX39A', 'NUP133', 'NUP85', 'NUP43', 'ALYREF', 'NUP205']",0.07142857142857142,1.890589189725072e-05,61,7,98,Transport of Mature mRNA derived from an Intron-Containing Transcript
349,39,CL:2668,"['ALYREF', 'DDX39A']",0.02040816326530612,0.013462940979234363,13,2,98,"Transcription export complex, and mRNA 3-end processing"
350,39,CL:2583,"['NUP155', 'NUP133', 'NUP85', 'NUP43', 'NUP205']",0.05102040816326531,0.00026324369889873503,42,5,98,"NEP/NS2 Interacts with the Cellular Export Machinery, and Nuclear RNA export factor complex"
351,39,CL:2587,"['NUP155', 'NUP133', 'NUP85', 'NUP43', 'NUP205']",0.05102040816326531,2.9453835826402482e-05,27,5,98,NEP/NS2 Interacts with the Cellular Export Machinery
352,39,CL:2584,"['NUP155', 'NUP133', 'NUP85', 'NUP43', 'NUP205']",0.05102040816326531,9.400492840935051e-05,34,5,98,NEP/NS2 Interacts with the Cellular Export Machinery
353,39,CL:2589,"['NUP155', 'NUP43', 'NUP133', 'NUP85', 'NUP205']",0.05102040816326531,3.4514748458956654e-06,18,5,98,NEP/NS2 Interacts with the Cellular Export Machinery
354,39,CL:2591,"['NUP155', 'NUP205']",0.02040816326530612,0.00275817038092151,6,2,98,"Nuclear pore inner ring, and Nuclear pore cytoplasmic filaments"
355,39,CL:2026,"['HNRNPM', 'SNRPA', 'SRSF4', 'RBM17']",0.04081632653061224,0.5401692349346606,277,4,98,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
356,39,CL:2027,"['HNRNPM', 'SNRPA', 'SRSF4', 'RBM17']",0.04081632653061224,0.5256228727048199,272,4,98,"mRNA Splicing, and Nuclear-transcribed mRNA catabolic process, nonsense-mediated decay"
357,39,CL:2028,"['HNRNPM', 'SNRPA', 'SRSF4', 'RBM17']",0.04081632653061224,0.44071454405208316,244,4,98,"mRNA Splicing, and Sm-like protein family complex"
358,39,CL:2329,"['HNRNPM', 'SRSF4']",0.02040816326530612,0.3154996676460251,82,2,98,"mRNA processing, and RNA recognition motif domain"
359,39,CL:2029,"['HNRNPM', 'SNRPA', 'SRSF4', 'RBM17']",0.04081632653061224,0.4030142692953853,232,4,98,"mRNA Splicing - Major Pathway, and Sm-like protein family complex"
360,39,CL:2330,"['HNRNPM', 'SRSF4']",0.02040816326530612,0.2278488994494019,65,2,98,"mRNA processing, and K Homology domain, type 1"
361,39,CL:2333,"['HNRNPM', 'SRSF4']",0.02040816326530612,0.17714653073107914,55,2,98,"mRNA processing, and CRD-mediated mRNA stability complex"
362,39,CL:2331,"['HNRNPM', 'SRSF4']",0.02040816326530612,0.2023064935911144,60,2,98,"mRNA processing, and CRD-mediated mRNA stability complex"
363,39,CL:2335,"['HNRNPM', 'SRSF4']",0.02040816326530612,0.13816032740038672,47,2,98,"mRNA processing, and CRD-mediated mRNA stability complex"
364,39,CL:2030,"['RBM17', 'SNRPA']",0.02040816326530612,0.6206561189980659,150,2,98,"U2-type spliceosomal complex, and Sm-like protein family complex"
365,39,CL:2032,"['RBM17', 'SNRPA']",0.02040816326530612,0.5296385205953767,127,2,98,"U2-type spliceosomal complex, and mRNA Splicing - Major Pathway"
366,58,CL:25742,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.9702919195398776,977,8,98,"mixed, incl. Cilium, and Microtubule-based process"
367,58,CL:25743,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.8533349240871668,771,8,98,"mixed, incl. Microtubule-based process, and Cilium"
368,58,CL:25744,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.8245015744515397,744,8,98,"Microtubule-based process, and Cilium"
369,58,CL:25745,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.7902994626129087,716,8,98,"Microtubule-based process, and Cilium"
370,58,CL:25746,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.76872139008446,700,8,98,"mixed, incl. Microtubule-based process, and Ciliopathies"
371,58,CL:25747,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.7396411032284025,680,8,98,"mixed, incl. Microtubule-based process, and Ciliopathies"
372,58,CL:25748,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.7146973351004096,664,8,98,"mixed, incl. Microtubule-based process, and Ciliopathies"
373,58,CL:25749,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.6657830165864745,635,8,98,"Microtubule-based process, and Ciliopathies"
374,58,CL:25750,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.6181181022838558,609,8,98,"Microtubule-based process, and Ciliopathies"
375,58,CL:25751,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.583227392783376,591,8,98,"Microtubule-based process, and Ciliopathies"
376,58,CL:26208,"['TACC3', 'TUBB', 'BICDL1', 'TUBA1C', 'TUBB4B', 'TUBA1B', 'TUBA4A']",0.07142857142857142,0.008321315334194947,167,7,98,"mixed, incl. Golgi-to-ER retrograde transport, and Cytoplasmic dynein complex"
377,58,CL:25752,"['TACC3', 'TUBB', 'BICDL1', 'CORO1A', 'TUBB4B', 'TUBA1B', 'TUBA4A', 'TUBA1C']",0.08163265306122448,0.18149728111370295,395,8,98,"mixed, incl. Cilium Assembly, and Microtubule"
378,58,CL:26373,"['TACC3', 'TUBB', 'TUBA1C', 'TUBB4B', 'TUBA4A', 'TUBA1B']",0.061224489795918366,0.0005700586261270887,75,6,98,"mixed, incl. Post-chaperonin tubulin folding pathway, and Microtubule end"
379,58,CL:26209,"['TACC3', 'TUBB', 'BICDL1', 'TUBA1C', 'TUBB4B', 'TUBA1B', 'TUBA4A']",0.07142857142857142,0.005990660087417111,157,7,98,"mixed, incl. Golgi-to-ER retrograde transport, and Cytoplasmic dynein complex"
380,58,CL:26380,"['TUBB', 'TUBA1C', 'TUBA1B', 'TUBB4B', 'TUBA4A']",0.05102040816326531,0.00018412787089167097,39,5,98,"Post-chaperonin tubulin folding pathway, and Calponin repeat"
381,58,CL:26377,"['TUBB', 'TUBA1C', 'TUBA1B', 'TUBB4B', 'TUBA4A']",0.05102040816326531,0.00040600340274785145,46,5,98,"mixed, incl. Post-chaperonin tubulin folding pathway, and Calponin repeat"
382,58,CL:26384,"['TUBB', 'TUBA1C', 'TUBA1B', 'TUBB4B', 'TUBA4A']",0.05102040816326531,1.6027544448444696e-05,24,5,98,Post-chaperonin tubulin folding pathway
383,58,CL:26381,"['TUBB', 'TUBA1C', 'TUBA1B', 'TUBB4B', 'TUBA4A']",0.05102040816326531,5.93247479820682e-05,31,5,98,"Post-chaperonin tubulin folding pathway, and Vasohibin"
384,58,CL:26390,"['TUBA1C', 'TUBA4A']",0.02040816326530612,0.00275817038092151,6,2,98,Microtubule-dependent trafficking of connexons from Golgi to the plasma membrane
385,58,CL:26388,"['TUBB', 'TUBB4B', 'TUBA1C', 'TUBA1B', 'TUBA4A']",0.05102040816326531,3.408587133098229e-07,12,5,98,"Tubulin/FtsZ-like, C-terminal domain"
386,58,CL:26385,"['TUBB', 'TUBB4B', 'TUBA1C', 'TUBA1B', 'TUBA4A']",0.05102040816326531,3.4514748458956654e-06,18,5,98,"Tubulin/FtsZ-like, C-terminal domain"
387,58,CL:22092,"['ORAI1', 'PRNP']",0.02040816326530612,0.9999723385869175,885,2,98,"mixed, incl. Ion channel, and Synapse"
388,58,CL:22093,"['ORAI1', 'PRNP']",0.02040816326530612,0.9999644536769622,868,2,98,"mixed, incl. Ion channel, and Synapse"
389,58,CL:20248,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.9935065073768461,733,4,98,"Pattern specification process, and DNA-binding transcription factor activity, RNA polymerase II-specific"
390,58,CL:20249,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.9909731760162125,704,4,98,"mixed, incl. Pattern specification process, and Chromatin"
391,58,CL:20250,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.9902347870350803,697,4,98,"mixed, incl. Pattern specification process, and Chromatin"
392,58,CL:20251,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.9888348901585509,685,4,98,"mixed, incl. Pattern specification process, and Chromatin"
393,58,CL:20252,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.985608953952696,662,4,98,"mixed, incl. Pattern specification process, and Wnt signaling pathway"
394,58,CL:20253,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.9696223913378675,592,4,98,"mixed, incl. Pattern specification process, and Wnt signaling pathway"
395,58,CL:20254,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.8095165104624378,397,4,98,"Homeobox, and RNA polymerase II cis-regulatory region sequence-specific DNA binding"
396,58,CL:20713,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.18459265420571266,161,4,98,"mixed, incl. Transcription coregulator binding, and DNA-binding transcription repressor activity"
397,58,CL:20255,"['ZEB2', 'BACH2', 'FOXP1', 'OGT']",0.04081632653061224,0.7982183116295025,390,4,98,"mixed, incl. Homeobox, and DNA-binding transcription activator activity, RNA polymerase II-specific"
398,58,CL:20922,"['ZEB2', 'FOXP1']",0.02040816326530612,0.0399266115633117,23,2,98,"mixed, incl. CTF transcription factor/nuclear factor 1, and FOXP, coiled-coil domain"
399,58,CL:20714,"['ZEB2', 'BACH2', 'FOXP1']",0.030612244897959183,0.2583258162275431,127,3,98,"mixed, incl. Transcription coregulator binding, and Activation of the TFAP2 (AP-2) family of transcription factors"
400,58,CL:20923,"['ZEB2', 'FOXP1']",0.02040816326530612,0.015566006311177346,14,2,98,"mixed, incl. FOXP, coiled-coil domain, and C-terminal binding protein"
401,58,CL:18395,"['GADD45A', 'IER5', 'DUSP5']",0.030612244897959183,0.3951947565415397,163,3,98,"mixed, incl. Basic-leucine zipper domain, and MAPK signaling pathway"
402,58,CL:17317,"['GADD45A', 'ITK', 'PHLDA1', 'IER5', 'CBLB', 'FYN', 'DUSP5']",0.07142857142857142,0.8679872514658042,702,7,98,"mixed, incl. Signaling by Receptor Tyrosine Kinases, and Axon guidance"
403,58,CL:18396,"['GADD45A', 'IER5', 'DUSP5']",0.030612244897959183,0.3076022205282172,140,3,98,"mixed, incl. Basic-leucine zipper domain, and MAPK signaling pathway"
404,58,CL:18501,"['GADD45A', 'IER5']",0.02040816326530612,0.1334327787810992,46,2,98,"mixed, incl. Basic-leucine zipper domain, and Early growth response, N-terminal"
405,58,CL:18397,"['GADD45A', 'IER5', 'DUSP5']",0.030612244897959183,0.15479063043349578,98,3,98,"mixed, incl. Basic-leucine zipper domain, and Host-pathogen interaction of human coronaviruses - MAPK signaling"
406,58,CL:18502,"['GADD45A', 'IER5']",0.02040816326530612,0.09717544541747139,38,2,98,"mixed, incl. Basic region leucin zipper, and Early growth response, N-terminal"
407,58,CL:17318,"['CBLB', 'FYN', 'PHLDA1', 'ITK']",0.04081632653061224,0.9479822427180802,539,4,98,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
408,58,CL:17319,"['CBLB', 'FYN', 'PHLDA1', 'ITK']",0.04081632653061224,0.9342098720290338,515,4,98,"mixed, incl. Transmembrane receptor protein tyrosine kinase signaling pathway, and Small GTPase mediated signal transduction"
409,58,CL:17320,"['CBLB', 'FYN', 'PHLDA1', 'ITK']",0.04081632653061224,0.8658473841196229,438,4,98,"mixed, incl. Regulation of actin cytoskeleton, and Transmembrane receptor protein tyrosine kinase signaling pathway"
410,58,CL:17321,"['CBLB', 'FYN', 'PHLDA1', 'ITK']",0.04081632653061224,0.44382948096089186,245,4,98,"mixed, incl. Ras signaling pathway, and SH2 domain superfamily"
