,cluster,complex,overlap_genes,overlap_fraction,raw_p_value,complex_size,overlap_size,cluster_size,fdr
929,28,KEGG_CELL_CYCLE,"['YWHAZ', 'ATM']",0.02040816326530612,0.7907026925806342,125,2,98,0.9965150726943937
943,28,KEGG_TIGHT_JUNCTION,"['ASH1L', 'ACTG1']",0.02040816326530612,0.8154558975438924,132,2,98,0.9965150726943937
939,28,KEGG_PURINE_METABOLISM,"['NME1', 'NME2']",0.02040816326530612,0.8883133569147309,159,2,98,0.9965150726943937
707,29,KEGG_APOPTOSIS,"['TNFSF10', 'CASP3', 'BIRC3', 'PPP3CA']",0.04081632653061224,0.14003010242151911,87,4,98,0.9965150726943937
704,29,KEGG_ALANINE_ASPARTATE_AND_GLUTAMATE_METABOLISM,"['GLUL', 'ADSL']",0.02040816326530612,0.16764378495611765,32,2,98,0.9965150726943937
706,29,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,"['CASP3', 'PPP3CA']",0.02040816326530612,0.3468349387724041,53,2,98,0.9965150726943937
708,29,KEGG_ARGININE_AND_PROLINE_METABOLISM,"['GLUL', 'AGMAT']",0.02040816326530612,0.3552742151247571,54,2,98,0.9965150726943937
717,29,KEGG_NOD_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['TNFAIP3', 'BIRC3']",0.02040816326530612,0.4212236623244327,62,2,98,0.9965150726943937
719,29,KEGG_P53_SIGNALING_PATHWAY,"['CD82', 'CASP3']",0.02040816326530612,0.4684140789663388,68,2,98,0.9965150726943937
723,29,KEGG_VEGF_SIGNALING_PATHWAY,"['MAPKAPK3', 'PPP3CA']",0.02040816326530612,0.5276929525004783,76,2,98,0.9965150726943937
705,29,KEGG_ALZHEIMERS_DISEASE,"['ATP5PB', 'CASP3', 'PPP3CA', 'NDUFB9']",0.04081632653061224,0.5424589019900742,167,4,98,0.9965150726943937
720,29,KEGG_PARKINSONS_DISEASE,"['ATP5PB', 'CASP3', 'NDUFB9']",0.030612244897959183,0.5877645224374716,131,3,98,0.9965150726943937
712,29,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['IL2RA', 'CD38']",0.02040816326530612,0.6017198638577907,87,2,98,0.9965150726943937
716,29,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['TNFSF10', 'CASP3', 'PPP3CA']",0.030612244897959183,0.6185045991042396,137,3,98,0.9965150726943937
722,29,KEGG_PURINE_METABOLISM,"['NME2', 'ADSL', 'APRT']",0.030612244897959183,0.7177391219788485,159,3,98,0.9965150726943937
715,29,KEGG_MAPK_SIGNALING_PATHWAY,"['CASP3', 'MAPKAPK3', 'DUSP10', 'RASGRP2', 'PPP3CA']",0.05102040816326531,0.7475814922000059,267,5,98,0.9965150726943937
713,29,KEGG_HUNTINGTONS_DISEASE,"['ATP5PB', 'CASP3', 'NDUFB9']",0.030612244897959183,0.8021928138195451,183,3,98,0.9965150726943937
718,29,KEGG_OXIDATIVE_PHOSPHORYLATION,"['ATP5PB', 'NDUFB9']",0.02040816326530612,0.8187730668418263,133,2,98,0.9965150726943937
714,29,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['IL2RA', 'SOCS2']",0.02040816326530612,0.8795028547213923,155,2,98,0.9965150726943937
709,29,KEGG_CALCIUM_SIGNALING_PATHWAY,"['CD38', 'PPP3CA']",0.02040816326530612,0.9226286847575544,178,2,98,0.9965150726943937
711,29,KEGG_ENDOCYTOSIS,"['IL2RA', 'PSD4']",0.02040816326530612,0.9270520065999187,181,2,98,0.9965150726943937
721,29,KEGG_PATHWAYS_IN_CANCER,"['CASP3', 'NCOA4', 'BIRC3', 'ETS1']",0.04081632653061224,0.9492941483436597,325,4,98,0.9965150726943937
710,29,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['IL2RA', 'TNFSF10']",0.02040816326530612,0.9867845790839637,264,2,98,0.9965150726943937
441,30,KEGG_PROTEASOME,"['PSMB10', 'PSME1', 'PSMB8']",0.030612244897959183,0.08867602650252555,46,3,98,0.9965150726943937
433,30,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['IL2RA', 'CD2', 'ITGAM', 'FLT3LG']",0.04081632653061224,0.14003010242151911,87,4,98,0.9965150726943937
445,30,KEGG_VEGF_SIGNALING_PATHWAY,"['PXN', 'MAPKAPK2', 'PLCG1']",0.030612244897959183,0.2553456144273843,76,3,98,0.9965150726943937
425,30,KEGG_APOPTOSIS,"['CAPN2', 'MYD88', 'FASLG']",0.030612244897959183,0.3250597401269352,87,3,98,0.9965150726943937
426,30,KEGG_AUTOIMMUNE_THYROID_DISEASE,"['CTLA4', 'FASLG']",0.02040816326530612,0.3383610198314352,52,2,98,0.9965150726943937
427,30,KEGG_CELL_ADHESION_MOLECULES_CAMS,"['ITGAM', 'CD2', 'CTLA4', 'SDC4']",0.04081632653061224,0.36820850304641606,133,4,98,0.9965150726943937
443,30,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['CCL4', 'CCL3', 'MYD88']",0.030612244897959183,0.41998835257791284,102,3,98,0.9965150726943937
437,30,KEGG_MAPK_SIGNALING_PATHWAY,"['CDC25B', 'PTPN7', 'MAX', 'MAPKAPK2', 'DUSP4', 'RASGRP2', 'FASLG']",0.07142857142857142,0.4200432428280575,267,7,98,0.9965150726943937
429,30,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['CCL4', 'TIAM2', 'PXN', 'RASGRP2', 'CCL3']",0.05102040816326531,0.4386461266549477,188,5,98,0.9965150726943937
435,30,KEGG_LEISHMANIA_INFECTION,"['ITGAM', 'MYD88']",0.02040816326530612,0.49860212723130903,72,2,98,0.9965150726943937
436,30,KEGG_LEUKOCYTE_TRANSENDOTHELIAL_MIGRATION,"['ITGAM', 'PLCG1', 'PXN']",0.030612244897959183,0.5045404449520663,116,3,98,0.9965150726943937
442,30,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['SSH1', 'TIAM2', 'ITGAM', 'PXN', 'CYFIP2']",0.05102040816326531,0.5500977660632606,213,5,98,0.9965150726943937
439,30,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['MAPKAPK2', 'PLCG1', 'FASLG']",0.030612244897959183,0.5609978591887469,126,3,98,0.9965150726943937
430,30,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['IL2RA', 'CCL4', 'TNFRSF9', 'FLT3LG', 'CCL3', 'FASLG']",0.061224489795918366,0.5760070109057296,264,6,98,0.9965150726943937
431,30,KEGG_ECM_RECEPTOR_INTERACTION,"['SDC4', 'CD47']",0.02040816326530612,0.5824166433658952,84,2,98,0.9965150726943937
444,30,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['PLCG1', 'CTLA4']",0.02040816326530612,0.718345500940086,108,2,98,0.9965150726943937
428,30,KEGG_CELL_CYCLE,"['MAD1L1', 'CDC25B']",0.02040816326530612,0.7907026925806342,125,2,98,0.9965150726943937
438,30,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['PLCG1', 'FASLG']",0.02040816326530612,0.8315199033062286,137,2,98,0.9965150726943937
434,30,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['IL2RA', 'CISH']",0.02040816326530612,0.8795028547213923,155,2,98,0.9965150726943937
440,30,KEGG_PATHWAYS_IN_CANCER,"['FASLG', 'DAPK2', 'MAX', 'FLT3LG', 'PLCG1']",0.05102040816326531,0.8804912596424078,325,5,98,0.9965150726943937
432,30,KEGG_FOCAL_ADHESION,"['PXN', 'CAPN2']",0.02040816326530612,0.9490023947296687,199,2,98,0.9965150726943937
1527,31,KEGG_AMINOACYL_TRNA_BIOSYNTHESIS,"['IARS1', 'AARS1', 'MARS1', 'GARS1', 'YARS1']",0.05102040816326531,0.00228615118608211,41,5,98,0.2596993497543022
1539,31,KEGG_MTOR_SIGNALING_PATHWAY,"['VEGFA', 'DDIT4', 'EIF4EBP1']",0.030612244897959183,0.11721777092171162,52,3,98,0.9965150726943937
1533,31,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,"['PSAT1', 'PSPH']",0.02040816326530612,0.15944085804632335,31,2,98,0.9965150726943937
1545,31,KEGG_VIRAL_MYOCARDITIS,"['CD40LG', 'CD55', 'CYCS']",0.030612244897959183,0.21830941969659617,70,3,98,0.9965150726943937
1532,31,KEGG_GLUTATHIONE_METABOLISM,"['GPX4', 'MGST3']",0.02040816326530612,0.32132162215238613,50,2,98,0.9965150726943937
1534,31,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['CD2', 'CD55', 'CD37']",0.030612244897959183,0.3250597401269352,87,3,98,0.9965150726943937
1528,31,KEGG_ARACHIDONIC_ACID_METABOLISM,"['GPX4', 'PTGIS']",0.02040816326530612,0.3886291545454895,58,2,98,0.9965150726943937
1541,31,KEGG_P53_SIGNALING_PATHWAY,"['CYCS', 'SESN2']",0.02040816326530612,0.4684140789663388,68,2,98,0.9965150726943937
1544,31,KEGG_VEGF_SIGNALING_PATHWAY,"['NFATC2', 'VEGFA']",0.02040816326530612,0.5276929525004783,76,2,98,0.9965150726943937
1535,31,KEGG_INSULIN_SIGNALING_PATHWAY,"['PCK2', 'SOCS1', 'EIF4EBP1']",0.030612244897959183,0.6185045991042396,137,3,98,0.9965150726943937
1536,31,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['STAT2', 'SOCS1', 'IFNAR2']",0.030612244897959183,0.7012866765441563,155,3,98,0.9965150726943937
1543,31,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['NFATC2', 'CD40LG']",0.02040816326530612,0.718345500940086,108,2,98,0.9965150726943937
1537,31,KEGG_LYSOSOME,"['GNPTAB', 'CTSB']",0.02040816326530612,0.7752971383809468,121,2,98,0.9965150726943937
1529,31,KEGG_CELL_ADHESION_MOLECULES_CAMS,"['CD2', 'CD40LG']",0.02040816326530612,0.8187730668418263,133,2,98,0.9965150726943937
1540,31,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['NFATC2', 'IFNAR2']",0.02040816326530612,0.8315199033062286,137,2,98,0.9965150726943937
1531,31,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['CD40LG', 'VEGFA', 'TNFRSF14', 'IFNAR2']",0.04081632653061224,0.8678866918696937,264,4,98,0.9965150726943937
1538,31,KEGG_MAPK_SIGNALING_PATHWAY,"['ATF4', 'DUSP10', 'NFATC2', 'DUSP14']",0.04081632653061224,0.8736231819281606,267,4,98,0.9965150726943937
1526,31,KEGG_ALZHEIMERS_DISEASE,"['HSD17B10', 'CYCS']",0.02040816326530612,0.904187775448735,167,2,98,0.9965150726943937
1530,31,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['PREX1', 'STAT2']",0.02040816326530612,0.9364717917903896,188,2,98,0.9965150726943937
1542,31,KEGG_PATHWAYS_IN_CANCER,"['CYCS', 'VEGFA']",0.02040816326530612,0.9965167640135537,325,2,98,0.9971622099298599
1441,32,KEGG_P53_SIGNALING_PATHWAY,"['CCNG2', 'MDM4']",0.02040816326530612,0.4684140789663388,68,2,98,0.9965150726943937
1443,32,KEGG_VIRAL_MYOCARDITIS,"['CD28', 'CD55']",0.02040816326530612,0.4836416707669797,70,2,98,0.9965150726943937
1440,32,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['SOCS1', 'PIM1']",0.02040816326530612,0.8795028547213923,155,2,98,0.9965150726943937
1442,32,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['CSK', 'ARPC5L']",0.02040816326530612,0.9615975699513579,213,2,98,0.9965150726943937
45,33,KEGG_NICOTINATE_AND_NICOTINAMIDE_METABOLISM,"['NT5E', 'CD38', 'NT5C']",0.030612244897959183,0.016947972349975127,24,3,98,0.8392635907707683
51,33,KEGG_PYRIMIDINE_METABOLISM,"['NME4', 'UPP1', 'NT5E', 'POLR2K', 'NT5C']",0.05102040816326531,0.07455876012895331,98,5,98,0.9965150726943937
48,33,KEGG_PARKINSONS_DISEASE,"['COX4I1', 'NDUFA1', 'UBE2G2', 'NDUFB10', 'COX6C', 'COX6A1']",0.061224489795918366,0.08054872007100046,131,6,98,0.9965150726943937
39,33,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,"['FADS2', 'FADS1']",0.02040816326530612,0.09026051410570943,22,2,98,0.9965150726943937
44,33,KEGG_HUNTINGTONS_DISEASE,"['SOD2', 'COX4I1', 'NDUFA1', 'NDUFB10', 'COX6C', 'POLR2K', 'COX6A1']",0.07142857142857142,0.12790546840873762,183,7,98,0.9965150726943937
42,33,KEGG_GLYCINE_SERINE_AND_THREONINE_METABOLISM,"['PHGDH', 'CBS']",0.02040816326530612,0.15944085804632335,31,2,98,0.9965150726943937
37,33,KEGG_ALZHEIMERS_DISEASE,"['COX4I1', 'NDUFA1', 'APP', 'NDUFB10', 'COX6C', 'COX6A1']",0.061224489795918366,0.18652879519512838,167,6,98,0.9965150726943937
46,33,KEGG_OXIDATIVE_PHOSPHORYLATION,"['COX4I1', 'NDUFA1', 'NDUFB10', 'COX6C', 'COX6A1']",0.05102040816326531,0.1916692099265276,133,5,98,0.9965150726943937
40,33,KEGG_CARDIAC_MUSCLE_CONTRACTION,"['COX6C', 'COX4I1', 'COX6A1']",0.030612244897959183,0.27420138216264156,79,3,98,0.9965150726943937
50,33,KEGG_PURINE_METABOLISM,"['NME4', 'HPRT1', 'NT5E', 'POLR2K', 'NT5C']",0.05102040816326531,0.3043415486480742,159,5,98,0.9965150726943937
41,33,KEGG_DRUG_METABOLISM_OTHER_ENZYMES,"['UPP1', 'HPRT1']",0.02040816326530612,0.32985551025798454,51,2,98,0.9965150726943937
38,33,KEGG_ARGININE_AND_PROLINE_METABOLISM,"['ASS1', 'SAT2']",0.02040816326530612,0.3552742151247571,54,2,98,0.9965150726943937
47,33,KEGG_PANCREATIC_CANCER,"['VEGFA', 'CDK6']",0.02040816326530612,0.4836416707669797,70,2,98,0.9965150726943937
52,33,KEGG_SPLICEOSOME,"['SRSF2', 'BCAS2', 'DDX39B']",0.030612244897959183,0.5664325756587238,127,3,98,0.9965150726943937
43,33,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['CD55', 'CD38']",0.02040816326530612,0.6017198638577907,87,2,98,0.9965150726943937
49,33,KEGG_PATHWAYS_IN_CANCER,"['VEGFA', 'CDK6', 'RARA']",0.030612244897959183,0.9837518225804422,325,3,98,0.9965150726943937
1988,34,KEGG_STEROID_BIOSYNTHESIS,"['DHCR24', 'CYP51A1', 'MSMO1']",0.030612244897959183,0.006397149870358655,17,3,98,0.4424173070477369
1973,34,KEGG_BIOSYNTHESIS_OF_UNSATURATED_FATTY_ACIDS,"['FADS2', 'ACOT7', 'SCD']",0.030612244897959183,0.013330242945540381,22,3,98,0.733459589625733
1971,34,KEGG_ANTIGEN_PROCESSING_AND_PRESENTATION,"['TAP1', 'CALR', 'HSPA1B', 'B2M']",0.04081632653061224,0.1442535083758717,88,4,98,0.9965150726943937
1985,34,KEGG_PRIMARY_IMMUNODEFICIENCY,"['TAP1', 'CD3E']",0.02040816326530612,0.1926536787613044,35,2,98,0.9965150726943937
1984,34,KEGG_PPAR_SIGNALING_PATHWAY,"['FADS2', 'ACADM', 'SCD']",0.030612244897959183,0.21225062252649857,69,3,98,0.9965150726943937
1991,34,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['CBLB', 'CD3E', 'LAT', 'NFKB1']",0.04081632653061224,0.2377066659081374,108,4,98,0.9965150726943937
1992,34,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,"['HMGCL', 'ACADM']",0.02040816326530612,0.2697238787669622,44,2,98,0.9965150726943937
1972,34,KEGG_ARGININE_AND_PROLINE_METABOLISM,"['SAT1', 'ODC1']",0.02040816326530612,0.3552742151247571,54,2,98,0.9965150726943937
1969,34,KEGG_ACUTE_MYELOID_LEUKEMIA,"['STAT3', 'NFKB1']",0.02040816326530612,0.3803559559183167,57,2,98,0.9965150726943937
1970,34,KEGG_ADIPOCYTOKINE_SIGNALING_PATHWAY,"['STAT3', 'NFKB1']",0.02040816326530612,0.460702800894663,67,2,98,0.9965150726943937
1982,34,KEGG_PANCREATIC_CANCER,"['STAT3', 'NFKB1']",0.02040816326530612,0.4836416707669797,70,2,98,0.9965150726943937
1980,34,KEGG_LEISHMANIA_INFECTION,"['CYBA', 'NFKB1']",0.02040816326530612,0.49860212723130903,72,2,98,0.9965150726943937
1975,34,KEGG_CHRONIC_MYELOID_LEUKEMIA,"['CBLB', 'NFKB1']",0.02040816326530612,0.5059797950301425,73,2,98,0.9965150726943937
1987,34,KEGG_SPLICEOSOME,"['SNRNP70', 'HNRNPC', 'HSPA1B']",0.030612244897959183,0.5664325756587238,127,3,98,0.9965150726943937
1977,34,KEGG_FC_GAMMA_R_MEDIATED_PHAGOCYTOSIS,"['ARPC1B', 'LAT']",0.02040816326530612,0.6556191211798598,96,2,98,0.9965150726943937
1990,34,KEGG_TOLL_LIKE_RECEPTOR_SIGNALING_PATHWAY,"['CCL3', 'NFKB1']",0.02040816326530612,0.6882574128189559,102,2,98,0.9965150726943937
1981,34,KEGG_MAPK_SIGNALING_PATHWAY,"['NFKB1', 'MAP4K4', 'HSPA1B', 'STK4', 'JUND']",0.05102040816326531,0.7475814922000059,267,5,98,0.9965150726943937
1974,34,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['STAT3', 'CCL3', 'NFKB1']",0.030612244897959183,0.8168871556078995,188,3,98,0.9965150726943937
1978,34,KEGG_INSULIN_SIGNALING_PATHWAY,"['PTPN1', 'CBLB']",0.02040816326530612,0.8315199033062286,137,2,98,0.9965150726943937
1989,34,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,"['H3-3B', 'H3-3A']",0.02040816326530612,0.8375891572160841,139,2,98,0.9965150726943937
1979,34,KEGG_JAK_STAT_SIGNALING_PATHWAY,"['CBLB', 'STAT3']",0.02040816326530612,0.8795028547213923,155,2,98,0.9965150726943937
1976,34,KEGG_ENDOCYTOSIS,"['HSPA1B', 'CBLB']",0.02040816326530612,0.9270520065999187,181,2,98,0.9965150726943937
1983,34,KEGG_PATHWAYS_IN_CANCER,"['STAT3', 'STK4', 'CBLB', 'NFKB1']",0.04081632653061224,0.9492941483436597,325,4,98,0.9965150726943937
1986,34,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['ARPC1B', 'MYH9']",0.02040816326530612,0.9615975699513579,213,2,98,0.9965150726943937
24,35,KEGG_CIRCADIAN_RHYTHM_MAMMAL,"['CLOCK', 'PER2', 'BMAL1']",0.030612244897959183,0.0028767896276550246,13,3,98,0.27395888915668615
25,35,KEGG_CYSTEINE_AND_METHIONINE_METABOLISM,"['IL4I1', 'ENOPH1']",0.02040816326530612,0.18425761157046383,34,2,98,0.9965150726943937
31,35,KEGG_PANCREATIC_CANCER,"['VEGFB', 'TGFBR1']",0.02040816326530612,0.4836416707669797,70,2,98,0.9965150726943937
29,35,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['RIPK2', 'CALM1', 'NTRK2']",0.030612244897959183,0.5609978591887469,126,3,98,0.9965150726943937
34,35,KEGG_SPLICEOSOME,"['SRSF4', 'LSM7', 'RBM17']",0.030612244897959183,0.5664325756587238,127,3,98,0.9965150726943937
22,35,KEGG_CELL_ADHESION_MOLECULES_CAMS,"['ITGB1', 'CD80', 'NEO1']",0.030612244897959183,0.5981813085292307,133,3,98,0.9965150726943937
36,35,KEGG_VASCULAR_SMOOTH_MUSCLE_CONTRACTION,"['CALM1', 'ARHGEF12']",0.02040816326530612,0.7503621951755575,115,2,98,0.9965150726943937
21,35,KEGG_CALCIUM_SIGNALING_PATHWAY,"['ATP2B4', 'CALM1', 'HRH2']",0.030612244897959183,0.7865390604116133,178,3,98,0.9965150726943937
20,35,KEGG_AXON_GUIDANCE,"['ITGB1', 'ARHGEF12']",0.02040816326530612,0.805181022659643,129,2,98,0.9965150726943937
35,35,KEGG_SYSTEMIC_LUPUS_ERYTHEMATOSUS,"['MACROH2A1', 'CD80']",0.02040816326530612,0.8375891572160841,139,2,98,0.9965150726943937
26,35,KEGG_CYTOKINE_CYTOKINE_RECEPTOR_INTERACTION,"['TNFRSF1B', 'CCR6', 'VEGFB', 'TGFBR1']",0.04081632653061224,0.8678866918696937,264,4,98,0.9965150726943937
23,35,KEGG_CHEMOKINE_SIGNALING_PATHWAY,"['CCR6', 'GRK3']",0.02040816326530612,0.9364717917903896,188,2,98,0.9965150726943937
27,35,KEGG_FOCAL_ADHESION,"['ITGB1', 'VEGFB']",0.02040816326530612,0.9490023947296687,199,2,98,0.9965150726943937
33,35,KEGG_REGULATION_OF_ACTIN_CYTOSKELETON,"['ITGB1', 'ARHGEF12']",0.02040816326530612,0.9615975699513579,213,2,98,0.9965150726943937
32,35,KEGG_PATHWAYS_IN_CANCER,"['ITGB1', 'VEGFB', 'TGFBR1']",0.030612244897959183,0.9837518225804422,325,3,98,0.9965150726943937
28,35,KEGG_MAPK_SIGNALING_PATHWAY,"['TGFBR1', 'NTRK2']",0.02040816326530612,0.9876065381855544,267,2,98,0.9965150726943937
30,35,KEGG_OLFACTORY_TRANSDUCTION,"['CALM1', 'GRK3']",0.02040816326530612,0.9991867560228175,389,2,98,0.9991867560228175
1880,36,KEGG_PROTEIN_EXPORT,"['SEC61B', 'IMMP2L']",0.02040816326530612,0.10473652146505276,24,2,98,0.9965150726943937
1868,36,KEGG_AMYOTROPHIC_LATERAL_SCLEROSIS_ALS,"['TP53', 'BAX', 'RAB5A']",0.030612244897959183,0.1222760868367304,53,3,98,0.9965150726943937
1881,36,KEGG_PYRUVATE_METABOLISM,"['ACYP2', 'ACAT2']",0.02040816326530612,0.2352550816031937,40,2,98,0.9965150726943937
1883,36,KEGG_TYROSINE_METABOLISM,"['GSTZ1', 'MIF']",0.02040816326530612,0.252471885504698,42,2,98,0.9965150726943937
1882,36,KEGG_STARCH_AND_SUCROSE_METABOLISM,"['GBE1', 'PGM1']",0.02040816326530612,0.3383610198314352,52,2,98,0.9965150726943937
1871,36,KEGG_COLORECTAL_CANCER,"['TP53', 'BAX']",0.02040816326530612,0.4212236623244327,62,2,98,0.9965150726943937
1876,36,KEGG_P53_SIGNALING_PATHWAY,"['TP53', 'BAX']",0.02040816326530612,0.4684140789663388,68,2,98,0.9965150726943937
1869,36,KEGG_APOPTOSIS,"['TP53', 'BAX']",0.02040816326530612,0.6017198638577907,87,2,98,0.9965150726943937
1879,36,KEGG_PROSTATE_CANCER,"['TP53', 'HSP90B1']",0.02040816326530612,0.6142165319856294,89,2,98,0.9965150726943937
1872,36,KEGG_HUNTINGTONS_DISEASE,"['ITPR1', 'TP53', 'BAX', 'NDUFS4']",0.04081632653061224,0.6159681237998693,183,4,98,0.9965150726943937
1875,36,KEGG_OOCYTE_MEIOSIS,"['ITPR1', 'SMC1A']",0.02040816326530612,0.7415438734454146,113,2,98,0.9965150726943937
1870,36,KEGG_CELL_CYCLE,"['TP53', 'SMC1A']",0.02040816326530612,0.7907026925806342,125,2,98,0.9965150726943937
1874,36,KEGG_NEUROTROPHIN_SIGNALING_PATHWAY,"['TP53', 'BAX']",0.02040816326530612,0.7944076092482452,126,2,98,0.9965150726943937
1877,36,KEGG_PARKINSONS_DISEASE,"['NDUFS4', 'UBE2J1']",0.02040816326530612,0.8120852620055694,131,2,98,0.9965150726943937
1867,36,KEGG_ALZHEIMERS_DISEASE,"['ITPR1', 'NDUFS4']",0.02040816326530612,0.904187775448735,167,2,98,0.9965150726943937
1878,36,KEGG_PATHWAYS_IN_CANCER,"['TP53', 'HSP90B1', 'BAX']",0.030612244897959183,0.9837518225804422,325,3,98,0.9965150726943937
1873,36,KEGG_MAPK_SIGNALING_PATHWAY,"['TP53', 'SRF']",0.02040816326530612,0.9876065381855544,267,2,98,0.9965150726943937
1012,37,KEGG_TERPENOID_BACKBONE_BIOSYNTHESIS,"['HMGCS1', 'ACAT1']",0.02040816326530612,0.04548861716822296,15,2,98,0.9965150726943937
1003,37,KEGG_BUTANOATE_METABOLISM,"['HMGCS1', 'ACAT1']",0.02040816326530612,0.18425761157046383,34,2,98,0.9965150726943937
1011,37,KEGG_PYRUVATE_METABOLISM,"['ACYP2', 'ACAT1']",0.02040816326530612,0.2352550816031937,40,2,98,0.9965150726943937
1005,37,KEGG_FATTY_ACID_METABOLISM,"['ACSL3', 'ACAT1']",0.02040816326530612,0.252471885504698,42,2,98,0.9965150726943937
1013,37,KEGG_VALINE_LEUCINE_AND_ISOLEUCINE_DEGRADATION,"['HMGCS1', 'ACAT1']",0.02040816326530612,0.2697238787669622,44,2,98,0.9965150726943937
1006,37,KEGG_GLUTATHIONE_METABOLISM,"['GSTZ1', 'GSTM3']",0.02040816326530612,0.32132162215238613,50,2,98,0.9965150726943937
1010,37,KEGG_METABOLISM_OF_XENOBIOTICS_BY_CYTOCHROME_P450,"['GSTZ1', 'GSTM3']",0.02040816326530612,0.4836416707669797,70,2,98,0.9965150726943937
1004,37,KEGG_DRUG_METABOLISM_CYTOCHROME_P450,"['GSTZ1', 'GSTM3']",0.02040816326530612,0.49860212723130903,72,2,98,0.9965150726943937
1008,37,KEGG_LYSOSOME,"['ATP6V0B', 'CTSO']",0.02040816326530612,0.7752971383809468,121,2,98,0.9965150726943937
1007,37,KEGG_HUNTINGTONS_DISEASE,"['TP53', 'SLC25A4']",0.02040816326530612,0.9298686156268883,183,2,98,0.9965150726943937
1009,37,KEGG_MAPK_SIGNALING_PATHWAY,"['TP53', 'MAPKAPK3']",0.02040816326530612,0.9876065381855544,267,2,98,0.9965150726943937
618,38,KEGG_T_CELL_RECEPTOR_SIGNALING_PATHWAY,"['PTPN6', 'ICOS', 'ITK', 'FYN', 'LCP2', 'GRAP2', 'CD28', 'PPP3CA']",0.08163265306122448,0.0031703137877394875,108,8,98,0.2907295162386285
594,38,KEGG_ADHERENS_JUNCTION,"['FYN', 'LEF1', 'PTPN6', 'NECTIN3']",0.04081632653061224,0.08677695045807633,73,4,98,0.9965150726943937
617,38,KEGG_THYROID_CANCER,"['LEF1', 'RXRA']",0.02040816326530612,0.14328240112662813,29,2,98,0.9965150726943937
614,38,KEGG_NATURAL_KILLER_CELL_MEDIATED_CYTOTOXICITY,"['HCST', 'PTPN6', 'FYN', 'LCP2', 'PPP3CA']",0.05102040816326531,0.20797408407213733,137,5,98,0.9965150726943937
621,38,KEGG_VIRAL_MYOCARDITIS,"['CD28', 'CD55', 'FYN']",0.030612244897959183,0.21830941969659617,70,3,98,0.9965150726943937
610,38,KEGG_LEISHMANIA_INFECTION,"['PTPN6', 'NCF4', 'JAK2']",0.030612244897959183,0.23053390791047468,72,3,98,0.9965150726943937
598,38,KEGG_B_CELL_RECEPTOR_SIGNALING_PATHWAY,"['DAPP1', 'PTPN6', 'PPP3CA']",0.030612244897959183,0.2491030177930973,75,3,98,0.9965150726943937
606,38,KEGG_GLYCEROPHOSPHOLIPID_METABOLISM,"['AGPAT2', 'LPCAT2', 'MBOAT2']",0.030612244897959183,0.26161097375041714,77,3,98,0.9965150726943937
608,38,KEGG_INTESTINAL_IMMUNE_NETWORK_FOR_IGA_PRODUCTION,"['CD28', 'ICOS']",0.02040816326530612,0.30418239395417535,48,2,98,0.9965150726943937
605,38,KEGG_GLYCEROLIPID_METABOLISM,"['AGPAT2', 'MBOAT2']",0.02040816326530612,0.31276273347768546,49,2,98,0.9965150726943937
607,38,KEGG_HEMATOPOIETIC_CELL_LINEAGE,"['ITGA1', 'CD55', 'IL9R']",0.030612244897959183,0.3250597401269352,87,3,98,0.9965150726943937
