gene	ensg	P_withShet	beta_withShet	betaSE_withShet	P_pearson	R_pearson	R_pearson_CIlower	R_pearson_CIupper
HMGB3	ENSG00000029993	0.885419201353324	0.00138409680265519	0.00960469006060784	0.938539675016635	-0.000744693169875569	-0.0196721587279878	0.0181833059746705
NUP160	ENSG00000030066	0.494784014389862	-0.00655567463345542	0.00960196556305399	0.435181075730415	-0.0075363159948563	-0.0264594021505456	0.0113921692635561
BAK1	ENSG00000030110	0.624658089778444	0.00469884402379875	0.00960371656832476	0.49004890171831	0.006666258410243	-0.0122630317493598	0.0255907722819004
IKZF2	ENSG00000030419	0.74865270195991	-0.00307681509473193	0.00960230519779279	0.79321648274438	-0.00253173758025611	-0.0214584521338465	0.0163967909995329
GRN	ENSG00000030582	0.777425867763343	-0.00271755118787973	0.00961344765352078	0.796047194414313	0.00249629221978648	-0.016432227033708	0.0214230228438715
FAM13B	ENSG00000031003	0.685223053672222	0.00389267632079004	0.00960307672183534	0.576497487791491	0.00539409736646565	-0.0135350273782359	0.0243193572508806
ARHGAP31	ENSG00000031081	0.00778842348159071	-0.0255576655421989	0.0096023384845214	0.0186077473195159	-0.0227254870798841	-0.0416353208166996	-0.00379937850853363
CENPQ	ENSG00000031691	0.865263048832393	0.00163027204869629	0.00960778021180487	0.832782081645116	-0.00203916261229687	-0.020966096233503	0.0168892321013845
RANBP3	ENSG00000031823	0.389532046894553	-0.0082634397070604	0.00960305385118506	0.303718719410974	-0.00993304593905769	-0.0288553636824028	0.00899638831744965
ARID4A	ENSG00000032219	0.294967759949252	-0.0100627806358847	0.00960796764805946	0.518568803906047	-0.00623476724784694	-0.0251595410129092	0.012694473672182
EIPR1	ENSG00000032389	0.30325920192311	-0.00988743568372926	0.00960393941627903	0.207538171446363	-0.0121722901429968	-0.0310928693774318	0.00675700947558083
PNPLA6	ENSG00000032444	0.419649944880479	0.00775301480861157	0.00960649377874717	0.251987420270768	0.0110633772525476	-0.00786601277225373	0.0299848411283862
IFT88	ENSG00000032742	0.329527669067205	0.00936434400454941	0.00960337128621131	0.442392707755682	0.00741886803483829	-0.0115104911405438	0.0263429117435414
ALG1	ENSG00000033011	0.627908613486853	0.00465406728817402	0.00960222088358627	0.668111960279023	0.00414080996042781	-0.0147880919181039	0.0230667449212227
ZCCHC8	ENSG00000033030	0.39101158001287	-0.00823689136089479	0.00960213181729916	0.439412101050849	-0.00746742045497744	-0.0263914330967914	0.0114619424364622
ABCF2	ENSG00000033050	0.389380150793631	-0.00826512767618098	0.00960193883840837	0.372466157977974	-0.00861356156037989	-0.0275368149323845	0.0103158631335234
CHPF2	ENSG00000033100	0.0340874924623409	-0.020345785558875	0.00960020887685894	0.0330357440493648	-0.0205855311576974	-0.0394978841396212	-0.00165843450191545
LRRC7	ENSG00000033122	0.410556665115185	0.00790269124584619	0.00960292104121863	0.337740927323632	0.00925844402901916	-0.0096709935741832	0.0281812483505472
FUT8	ENSG00000033170	0.935842362918826	-0.00077304682268491	0.0096032557205024	0.806785514074332	-0.00236213087840299	-0.0212889218991261	0.0165663526442946
UBA6	ENSG00000033178	0.478902194950809	-0.00680051000175068	0.00960396314120155	0.353049709852775	-0.00896921765285637	-0.0278922253164665	0.00996021610788983
GAB2	ENSG00000033327	0.474250231721258	0.00687180814057712	0.00960278114047932	0.391972644931268	0.00826764606434376	-0.0106617652169651	0.0271911338257812
ATP6V0A1	ENSG00000033627	0.524939862298708	-0.00610628550007429	0.00960454994154326	0.705936983408788	-0.00364417351009275	-0.0225703595417327	0.0152846236060729
PIAS1	ENSG00000033800	0.931074381570762	-0.000830549887385189	0.00960226488139572	0.899315369690951	-0.00122200493997099	-0.0201492817354974	0.0177061474438817
SLC4A7	ENSG00000033867	0.583462372174302	0.00526531855997551	0.00960209628276622	0.595214219934003	0.00513127778232599	-0.0137978051531776	0.0240566841570976
APBA2	ENSG00000034053	0.51046812107528	-0.00631968875552789	0.00960247916661877	0.584512410608893	-0.0052810742249583	-0.0242063974264468	0.0136480328605193
MAP2K3	ENSG00000034152	0.57490733454699	0.00538541641667915	0.00960213509537923	0.550883977564115	0.00576040138788182	-0.0131687772665767	0.0246854527427922
TMSB10	ENSG00000034510	0.996403065323729	-0.0000433091821397998	0.00960673683563157	0.73025532042045	-0.00332997363549004	-0.0222563136891493	0.015598752380762
ASTE1	ENSG00000034533	0.322529143991434	0.00949924264546902	0.00960179399035099	0.314157697461549	0.00972101529076787	-0.00920842187439226	0.0286434878227322
RNF19A	ENSG00000034677	0.17742160133506	-0.0129552274102474	0.00960482288983452	0.296600495773245	-0.0100804159034926	-0.0290026250608402	0.00884901532867202
PEX3	ENSG00000034693	0.225032453677209	0.0116499592215333	0.00960168342263763	0.210162575307699	0.0121023226152452	-0.00682698408389892	0.0310229590411545
MYOC	ENSG00000034971	0.600196505774253	-0.00503270985375233	0.00960196131099897	0.66598143832124	-0.00416890480400661	-0.0230939428861582	0.0147591200467761
SH3YL1	ENSG00000035115	0.0385752712413272	-0.0198629594995485	0.0096005310765522	0.0468529348014641	-0.0191949684371666	-0.0381088656664541	-0.000267322715880288
FAM136A	ENSG00000035141	0.76874345254846	-0.00282343484002371	0.00960265885746431	0.689393237988895	-0.00386012868895111	-0.022786206692698	0.0150687151287534
VCL	ENSG00000035403	0.33994044876466	0.009176293591912	0.00961547615712337	0.723480894611781	0.00341713348381658	-0.0155116126302295	0.022343431185723
DEPDC1B	ENSG00000035499	0.0926672915700279	0.0161752361445506	0.0096187121500342	0.320877088819319	0.00958697847398036	-0.00934245965175762	0.0285095479795914
DAPK2	ENSG00000035664	0.39227204793652	-0.00821665164943798	0.00960406649651011	0.539360482756913	-0.00592791060195118	-0.0248528649058988	0.0130012910127677
NSMAF	ENSG00000035681	0.997377593162755	-0.0000315637072028144	0.00960322465723268	0.874366290697489	0.00152709099433184	-0.0174011548196452	0.0204542426213027
ADSS2	ENSG00000035687	0.328590082874206	0.00938095079381208	0.00960176989684405	0.386057201993204	0.00837102037774273	-0.0105575126173498	0.0272935563579782
STAP1	ENSG00000035720	0.168659620491011	-0.0132173996551813	0.00960136711292275	0.169694714209596	-0.0132618027045637	-0.0321814674858905	0.0056673627383994
TIMP2	ENSG00000035862	0.775965858958329	-0.00273319104505194	0.0096040522473484	0.969480775301893	-0.000369497570788195	-0.0192962229170849	0.0185574925027759
RFC1	ENSG00000035928	0.814582658827587	-0.00225202782121512	0.0096025461392175	0.743437214590253	-0.00316114216611881	-0.0220875634389057	0.0157675441021447
TBC1D23	ENSG00000036054	0.600958675401605	0.00502335575795565	0.00960419038066263	0.451999322460541	0.00726363937709556	-0.0116657073187762	0.026187781812578
CUL3	ENSG00000036257	0.176806687889857	-0.012970303324577	0.00960235622326315	0.132486704822128	-0.014528593485088	-0.0334471385842942	0.00440035942935835
MYOM2	ENSG00000036448	0.641248829069811	-0.00447436779725287	0.00960233453888248	0.590621652179632	-0.00519540811516044	-0.0241207789859921	0.0137336852633248
CYP46A1	ENSG00000036530	0.270990229188487	-0.0105728917114208	0.0096043696927564	0.406408020082334	-0.00801834248628678	-0.0269419963673702	0.010911056319467
ZZZ3	ENSG00000036549	0.00227463146537135	-0.0292976110792468	0.00959775628518208	0.0019569253180221	-0.0299001420080049	-0.0487993859570075	-0.010979495184862
CASR	ENSG00000036828	0.901799989750941	-0.00118505381898305	0.00960407292134316	0.903295150237744	0.00117340447883761	-0.0177538501070404	0.0200998183777919
TUBG2	ENSG00000037042	0.717975823377218	-0.00346823167410741	0.00960263765353855	0.80645466356072	-0.00236625749573456	-0.0212930466688922	0.0165622271361474
FLT4	ENSG00000037280	0.0459500006174811	-0.0191742004627069	0.00960590718700727	0.107974109870112	-0.0155231939513978	-0.0344408174283492	0.00340554950811978
NSUN2	ENSG00000037474	0.980172223088543	0.000238708768530552	0.00960460632948298	0.822281339972706	-0.00216932388623709	-0.0210962005119947	0.0167591070937695
FBXO42	ENSG00000037637	0.358478035734044	-0.00881760518457598	0.009602007523006	0.395751540764999	-0.00820185601987247	-0.0271253878478389	0.0107275521977415
MFAP3	ENSG00000037749	0.0404100929885008	0.0196791248409569	0.00960059919172392	0.0341475732440826	0.0204568884354747	0.00152973790987239	0.0393693873457515
MRI1	ENSG00000037757	0.974964986698379	0.00030135166403088	0.0096025021186103	0.95652402543704	-0.000526522326295027	-0.0194540712936582	0.0184014039041608
METTL1	ENSG00000037897	0.858116971576913	-0.00171681558343186	0.00960316603607052	0.738592393554838	-0.00322307888514015	-0.022149470487507	0.0157056220901768
AGA	ENSG00000038002	0.0300908250682329	0.0208250535204956	0.00960042077010253	0.038798684370411	0.0199547322205562	0.00102737741470449	0.0388677947749382
PI4K2B	ENSG00000038210	0.47385896171139	0.00687942125107635	0.00960491488078637	0.662553916458644	0.00421468548285992	-0.0147142311816127	0.0231405822991585
TLL1	ENSG00000038295	0.449124122216149	0.00726920990685203	0.00960387535864412	0.31767912093517	0.00965008893767136	-0.00927846602902893	0.0285717307216834
EDC4	ENSG00000038358	0.647310420800519	0.00439460230051333	0.00960537974835699	0.869082564118503	0.0015918879044725	-0.0173363772995104	0.0205190124935772
TRIO	ENSG00000038382	0.592648235325093	0.00513720614517877	0.00960192435201184	0.59744964942809	0.0051001442201506	-0.0138289335894305	0.0240255677750345
VCAN	ENSG00000038427	0.153052091713484	0.0137197440461541	0.00960137817489971	0.165355293573072	0.013397946796996	-0.00553119871996906	0.0323174941544911
CLEC16A	ENSG00000038532	0.194430801952343	-0.0124595174934257	0.00960149867988649	0.206488041522413	-0.0122004667061985	-0.0311210228568166	0.00672883000861085
CDH1	ENSG00000039068	0.0303683614765404	-0.020799610600588	0.00960481623630048	0.0713517099899302	-0.0174145105140402	-0.036330278267308	0.00151373128238176
MTREX	ENSG00000039123	0.295284942612753	0.0100553788237876	0.00960720906680576	0.516635563291657	0.00626332466286456	-0.0126650370079047	0.0251871991376176
ZFYVE16	ENSG00000039319	0.351499268820332	0.00894778561063211	0.00960345446372763	0.2600487926589	0.010877382223081	-0.00805201840532742	0.0297989899233801
RIPOR1	ENSG00000039523	0.531667711052881	-0.00600780908281633	0.00960507860705974	0.733101014078334	-0.0032934420360735	-0.022219799755284	0.0156352754710094
RAI14	ENSG00000039560	0.135897186651081	-0.014319416157376	0.00960160116029488	0.167047017432541	-0.0133445554039165	-0.0322641488948474	0.00558459801105412
SOX30	ENSG00000039600	0.318549029307918	-0.00958316502663231	0.00960727511508361	0.535410918750451	-0.00598573290771279	-0.0249106534643121	0.0129434763860238
PHLPP2	ENSG00000040199	0.974334923222075	-0.000308929734856284	0.00960223108991476	0.978505625247364	-0.000260213465376884	-0.0191878618045798	0.018667621321679
SPDL1	ENSG00000040275	0.874357412093032	0.00151897005675117	0.00960583659350158	0.867076533302899	-0.00161643206629042	-0.0205426638774223	0.0173109578379345
STAU2	ENSG00000040341	0.14279771760021	0.0140797182287581	0.0096070615008329	0.0652681311878369	0.0178025282069577	-0.0011255939193433	0.0367178985266229
SLC66A1	ENSG00000040487	0.0870627668841989	0.0164303786435769	0.00960135562119849	0.0638853496492897	0.0178940226856916	-0.00103318752490911	0.0368084167900102
CTNS	ENSG00000040531	0.0647596364744596	-0.0177377662868965	0.00960301543822907	0.111702288856169	-0.0153611809306414	-0.0342789570830616	0.00356759920197046
PHF23	ENSG00000040633	0.129627239671619	-0.0145524705730517	0.00960121825068525	0.12996494597683	-0.0146239269913695	-0.0335423853728365	0.00430500747007209
CDH10	ENSG00000040731	0.145014307010033	0.0708474504987336	0.0485236802234193	0.126497230038791	0.0740636013879666	-0.0209817135885139	0.167782193734067
INPP4A	ENSG00000040933	0.894316825025287	0.00127627524991021	0.00960710158251022	0.625884058785624	0.00470857854685068	-0.0142204316616103	0.0236342150445709
RAB27B	ENSG00000041353	0.00933388589508858	-0.0249585282486479	0.0095992606429258	0.0103179851330861	-0.0247691393293678	-0.0436764056308426	-0.00584413635587702
PSMA4	ENSG00000041357	0.57853394213451	0.00533635841830781	0.00960563805135156	0.817757829678211	0.00222541122916703	-0.0167021525593506	0.0211513806250716
MYO16	ENSG00000041515	0.710232775730054	-0.00425805959502772	0.0114600280047147	0.854515980128865	-0.0021129583557361	-0.0246945265183996	0.0204707649321716
LSG1	ENSG00000041802	0.669786506939133	-0.00409468520659098	0.00960173163930546	0.648958987420092	-0.00439623431886845	-0.0233211541306907	0.0145318351233287
PARP3	ENSG00000041880	0.21521301611489	-0.0119006533616257	0.00960170612180737	0.1948506588563	-0.0125199295803844	-0.0314402219092886	0.00640933210901857
TNC	ENSG00000041982	0.675834993882331	-0.00401775712933598	0.00960807074261972	0.992379917804708	-0.0000922355667050422	-0.0190190626576225	0.0188346576065755
THAP3	ENSG00000041988	0.828296596924679	0.00208303374952283	0.00960401131877163	0.999057657838205	0.0000114067294581974	-0.0189163401989361	0.0189391454847152
TDP1	ENSG00000042088	0.0909755184646635	0.0162328000668515	0.00960278541321649	0.144443231459185	0.0140947712278933	-0.00483426131128766	0.0330137066027298
AIFM2	ENSG00000042286	0.0678446878889147	-0.01753318397347	0.00960079758848286	0.0756436224876901	-0.0171567885928313	-0.0360728171763506	0.00177152953668689
SPATA7	ENSG00000042317	0.883562562039005	0.00140635444857615	0.00960243904934816	0.831124105057836	0.00205968874697159	-0.0168687117284107	0.0209866134227005
MED17	ENSG00000042429	0.893571255496439	0.00128481201477385	0.00960320907962202	0.744330568598148	0.00314958879595537	-0.0157782120651542	0.022075133149994
RETSAT	ENSG00000042445	0.694560435862975	-0.00377095416600979	0.00960301608764734	0.810011076165363	-0.00232192169529701	-0.0212487306847133	0.0166065509859282
CAPG	ENSG00000042493	0.324160661015478	-0.00946743684530425	0.00960196800940145	0.353646201525769	-0.00895811106264815	-0.0278811264717216	0.00997132248739711
AP2S1	ENSG00000042753	0.989939543366811	0.000121081452724559	0.00960236816306507	0.933912453482087	0.00080088373076053	-0.0181271339013233	0.0197283275148838
TG	ENSG00000042832	0.692535697130485	-0.00379863984092878	0.00960642645853886	0.951702450330126	-0.000584982610128497	-0.0195125094040988	0.0183429633347938
ADAM28	ENSG00000042980	0.768900273009727	-0.00282278643726409	0.00960715928317199	0.947194977358581	0.000639653837313011	-0.0182883104272676	0.0195671597780183
BARX2	ENSG00000043039	0.110807724725345	-0.0153151382279181	0.00960374448075531	0.186585778318305	-0.0127554094777569	-0.0316755048697291	0.00617382391969537
DCUN1D1	ENSG00000043093	0.791977171023664	-0.00253365306799216	0.00960624565507619	0.951075736720419	0.000592582870192116	-0.0183353656282535	0.0195201067719614
JADE2	ENSG00000043143	0.716618145323335	-0.00348706783262802	0.00960646372300431	0.978304751351606	-0.000262645865418852	-0.0191902933091279	0.0186651897690034
ZIC2	ENSG00000043355	0.167068960277894	0.0132680966957671	0.00960219787000951	0.130585710160092	0.0146003272060141	-0.00432861185552198	0.0335188070864403
LCP2	ENSG00000043462	0.529075860756733	-0.00604930568648663	0.00961064816704862	0.877774072260764	-0.0014853363215978	-0.0204125052874067	0.0174428969134087
TRIT1	ENSG00000043514	0.959457389465623	-0.000488143484570588	0.00960237539181437	0.982045676300498	0.000217349236925305	-0.0187104705809371	0.0191450133199593
CUL7	ENSG00000044090	0.786953332000671	0.00259532574947263	0.00960251100107049	0.85972917082771	0.00170677092676865	-0.017221528264521	0.0206338471879953
CTNNA1	ENSG00000044115	0.42165038542217	-0.00771648026512098	0.0096024835758754	0.496747955578414	-0.0065637355283981	-0.0254883117889868	0.0123655435701938
PHKA2	ENSG00000044446	0.555289042869207	-0.00566399312943096	0.00960207499269389	0.568034121245191	-0.0055142518654001	-0.0244394439077072	0.013414891122482
CNTLN	ENSG00000044459	0.878774656478925	0.0014645546322356	0.0096019759965667	0.938030312504686	0.000750842315140277	-0.0181762762825739	0.0196774229706184
EPHA3	ENSG00000044524	0.783659329057193	-0.00953724120538676	0.0347256980915079	0.951233371332003	0.0021535284072833	-0.0667837020863713	0.0710702962758196
HSPA5	ENSG00000044574	0.00949039335153994	-0.0249063897963243	0.00960030999037492	0.00545789534171127	-0.0268308106202951	-0.0457344459096394	-0.0079079661743749
DSG2	ENSG00000046604	0.286048701373423	-0.0102469948154916	0.00960460980862426	0.443559893838937	-0.00739956116072204	-0.0263227349426362	0.011528913762017
GEMIN8	ENSG00000046647	0.156520070334462	0.013604420506769	0.00960104870721897	0.179628997104676	0.012959062025491	-0.00596926237455628	0.0318781034372442
OFD1	ENSG00000046651	0.397441569664535	-0.00812766974311843	0.00960452747750113	0.56243493995981	-0.00559421397211477	-0.0245193605632275	0.0133349408536328
WDR37	ENSG00000047056	0.506357279536134	-0.00638109279179837	0.00960223043239771	0.556604943529803	-0.00567788191972709	-0.0246029806942546	0.0132512850333899
YTHDC2	ENSG00000047188	0.603869436727457	0.0049826472009953	0.00960307609191196	0.504141572203377	0.00645143454206707	-0.0124778319839346	0.0253760786856251
CTPS2	ENSG00000047230	0.282445487490445	0.0103217042029007	0.00960251433543514	0.35415786157704	0.00894859345526922	-0.00998083991050344	0.0278716154979762
ATP6V1H	ENSG00000047249	0.715668064825683	-0.00349827794358209	0.00960368842560566	0.891669896693444	-0.00131529155480558	-0.0202416479454092	0.0176120071775401
POLR2B	ENSG00000047315	0.406998163075423	-0.0079617349204338	0.00960147011485772	0.414399936747383	-0.00788222586109023	-0.0268050872161	0.0110462823803072
FAM214A	ENSG00000047346	0.193270990539878	-0.0125009104189643	0.0096083607575597	0.38408362560608	-0.00840624540221298	-0.0273296397933165	0.0105231717971064
ARAP2	ENSG00000047365	0.736352946189179	-0.00323352769626916	0.00960371140932649	0.89131869481247	-0.00131964380907381	-0.0202468809292262	0.0176085388591608
TPR	ENSG00000047410	0.535741970552442	0.00594800718196015	0.00960464065831181	0.720535303187346	0.00345511805492378	-0.015473636727853	0.0223813972098616
KATNIP	ENSG00000047578	0.0667885575364187	0.0176000843733224	0.00960032195760445	0.0630355756677823	0.0179515815070019	-0.000975610266304541	0.0368659159756152
DTNBP1	ENSG00000047579	0.273670927979123	0.0105111946880021	0.00960186007044352	0.247608159791605	0.0111661593971229	-0.00776322420610379	0.0300875432333223
XK	ENSG00000047597	0.536460215466979	-0.00593632945636743	0.00960268763827351	0.637083750035298	-0.00455648401935771	-0.0234822016656359	0.0143724983660723
C12orf4	ENSG00000047621	0.658635454629957	-0.00424253563513072	0.00960261996618394	0.581744306753241	-0.00532002640963857	-0.0242453278441676	0.0136090868165044
SCML1	ENSG00000047634	0.0235577083405618	-0.0217401429841126	0.00960003316155087	0.0272739228743307	-0.0213185943204385	-0.040230103800037	-0.00239181660493634
WWC3	ENSG00000047644	0.963721595460887	0.000436766264191093	0.00960242880984214	0.902341486435185	0.00118508933846178	-0.0177430515013894	0.0201123810405978
ARHGAP6	ENSG00000047648	0.64574473475977	0.0112833850971038	0.0245415883450263	0.640667171108846	0.0114784426904475	-0.0367117200862677	0.0596153447854934
MAP4	ENSG00000047849	0.733046367030934	0.00327663907334278	0.00960652099260711	0.997216507800457	0.0000336932812405399	-0.0188940616125036	0.0189614240331119
GOPC	ENSG00000047932	0.115201886503362	0.015129000239305	0.00960349308008741	0.0696604530751907	0.017519564024863	-0.00140864593459028	0.0364352247372084
USP28	ENSG00000048028	0.104095955497552	0.015607577028777	0.0096019996208714	0.14693748011988	0.014007776381029	-0.00492127126741542	0.032926789161673
HDAC9	ENSG00000048052	0.156608376954149	-0.0136024112852957	0.0096016768690476	0.139682939039783	-0.0142640506509057	-0.0331828345850362	0.00466495166634095
TSPAN17	ENSG00000048140	0.778078936346058	0.00270654369583223	0.0096034455537795	0.644812909021319	0.00445217749342429	-0.0144767853047936	0.0233779502855398
NOP16	ENSG00000048162	0.602911772123565	-0.00499719706601953	0.00960568609843692	0.400953973180148	-0.00811152162205694	-0.0270342314675232	0.0108169993577142
CC2D2A	ENSG00000048342	0.912893529594608	0.00105068434806673	0.00960475335829553	0.69911986841942	0.00373276050059746	-0.0151951733228951	0.0226580200173107
RRM2B	ENSG00000048392	0.676625670848143	0.00400534053454287	0.00960320978305914	0.561487896335597	0.00560777657655812	-0.0133213802330364	0.0245329154345696
ZNF800	ENSG00000048405	0.179792757141011	-0.0128801519623582	0.00960144208398477	0.179662569068364	-0.0129586666901379	-0.0318785904076222	0.00597054059826166
SNX29	ENSG00000048471	0.256254488382706	0.0109012743497547	0.00960169430600759	0.273812723398686	0.0105688184421667	-0.00836059688834181	0.0294906618601015
RSF1	ENSG00000048649	0.226098832269176	0.0116290979305652	0.0096065456254789	0.12365891436326	0.014868774869561	-0.00406011062118833	0.033787008956615
CELF2	ENSG00000048740	0.0287817203080302	-0.0209950278176347	0.0096009828486162	0.0432805335514456	-0.0195171245192201	-0.0384306704929879	-0.000589599481892378
FAM120A	ENSG00000048828	0.462526974747113	-0.00706209082263276	0.00961196713271146	0.215222830169441	-0.0119691784917195	-0.0308899232383369	0.00696014116929643
R3HDM1	ENSG00000048991	0.175201612625999	-0.0130178542316329	0.00960183155391495	0.214130523048749	-0.0119977262446474	-0.0309184478224196	0.00693159069371869
COL9A2	ENSG00000049089	0.36610229334904	0.00868037415400415	0.00960391836762424	0.256380603164684	0.010961512112086	-0.00796788388231556	0.0298830549192776
ERCC8	ENSG00000049167	0.491553147329488	0.00660683050527358	0.00960484630850006	0.679944845293316	0.00398432842087788	-0.0149445414561963	0.0229103434966454
ADAMTS6	ENSG00000049192	0.321459415655383	0.00952131238403941	0.00960284893194683	0.249393170194493	0.011124112707171	-0.00780527357137853	0.0300455293347185
H6PD	ENSG00000049239	0.0988375028049393	-0.0158493555385238	0.00960183468470038	0.134938430267533	-0.0144372454215924	-0.0333558732908865	0.00449172485150027
VAMP3	ENSG00000049245	0.764580804212382	-0.00287704218078723	0.00960684150559411	0.961025635951147	0.000471958974063899	-0.0184559487393933	0.0193995285200722
PER3	ENSG00000049246	0.586389083789477	-0.0052260569078536	0.00960508767190981	0.793384178964691	-0.00252963679056322	-0.0214563522979512	0.0163988912377969
UTS2	ENSG00000049247	0.176017287775556	0.0129947639395048	0.00960292194378768	0.251352798001456	0.0110781942892193	-0.0078511948345269	0.0299996466512183
TNFRSF9	ENSG00000049249	0.600981799038846	-0.00502196498851362	0.00960214141041777	0.637260977743919	-0.00455408638077099	-0.0234798052992792	0.0143748955590425
LTBP1	ENSG00000049323	0.212804398348501	-0.0119666798474652	0.00960434512766579	0.332408643672459	-0.00936115415063941	-0.0282838855000097	0.00956828405501946
RCN1	ENSG00000049449	0.70402734403667	-0.00364904402554327	0.00960528095720965	0.501772355298562	-0.00648732477010823	-0.0254119472708445	0.0124419458258706
RFC2	ENSG00000049541	0.687074221452511	0.00386870790196517	0.0096035926089246	0.857689982975431	0.00173176800583291	-0.0171956559080558	0.0206579511946495
ARID1B	ENSG00000049618	0.105852351650732	0.015527450582071	0.00960110581001641	0.100342055528701	0.0158691960967616	-0.00305946571331566	0.0347864901903768
CLPTM1L	ENSG00000049656	0.291921187368966	-0.0101208790447662	0.00960264089057675	0.230180607254947	-0.0115883256085506	-0.0305093765003516	0.00734102742291055
NEDD4L	ENSG00000049759	0.0199710638771909	0.0223459118396645	0.00960189734274864	0.037005927218424	0.0201418792143466	0.00121459942432033	0.0390547328201802
FOXP3	ENSG00000049768	0.161147508621502	0.0134586404681724	0.00960426276258476	0.26446115916842	0.0107772655554957	-0.00815214023826221	0.0296989501314085
PPP1R3F	ENSG00000049769	0.902165006319649	0.00118049925749836	0.00960303710214354	0.980739654759617	-0.000233162478630716	-0.0191608207616284	0.0186946628696802
HEXB	ENSG00000049860	0.0601191294362049	-0.0180504407133171	0.00960069709448092	0.0602996183829694	-0.0181422117597466	-0.0370572294805426	0.000785800921598571
PTCD2	ENSG00000049883	0.858307940273051	0.00171432200658316	0.00960228056076022	0.893572141879135	0.00129211615277174	-0.0176360580138048	0.0202193644952511
JKAMP	ENSG00000050130	0.146075167579307	0.0139580476031335	0.00960212917705587	0.11127204559359	0.0153796577270884	-0.0035491182733596	0.0342974165177507
ARHGEF5	ENSG00000050327	0.514705190355527	0.00625628669971086	0.00960215240954939	0.467086365927647	0.00702356566441385	-0.0119057599345133	0.0259478589939761
NFE2L3	ENSG00000050344	0.981543150624522	0.000222152611288933	0.00960251612396954	0.910923092288091	0.00108049458628717	-0.0178476132653161	0.0200078282440033
MCUR1	ENSG00000050393	0.682054519451385	0.00393441547949452	0.0096038107443515	0.841582012406865	0.00193036909969477	-0.0169979948093366	0.0208573498679376
LIMA1	ENSG00000050405	0.537237934767899	-0.00592538168778811	0.00960330246465864	0.663960731296537	-0.00419596345734556	-0.0231218699600086	0.0147329494795179
LETMD1	ENSG00000050426	0.88953944442978	-0.0013337361952843	0.00960280298511242	0.988863922360601	-0.000134802754518617	-0.0190624969606188	0.018792988040301
SLC4A8	ENSG00000050438	0.636262862504708	0.00454145781083952	0.0096025304702739	0.713278944892461	0.00354892150838285	-0.0153798544480008	0.0224751546274525
PTGER3	ENSG00000050628	0.704950940447282	0.00363623651277517	0.00960301155223423	0.822673385726927	0.00216445736910572	-0.0167639722665008	0.0210913361373656
TNIP3	ENSG00000050730	0.451298331350433	-0.00723300108211979	0.00960201107938912	0.472393409264099	-0.00694014561725782	-0.0258644908686197	0.0119891721401666
MAPK9	ENSG00000050748	0.126554403755761	0.0146708927902578	0.00960168248886451	0.160014116002944	0.0135692628678003	-0.00535985657802863	0.0324886614698853
FHIP1B	ENSG00000051009	0.297396600061961	0.0100054346055525	0.0096013778063807	0.278400442756324	0.0104678478553035	-0.0084606886989623	0.0293888855196814
HERPUD1	ENSG00000051108	0.40222045505479	-0.00804347947353572	0.00960191396937776	0.400507592532516	-0.00811959071050285	-0.0270431774098733	0.0108098134456389
HOMER3	ENSG00000051128	0.165314494007779	0.0133262875084112	0.00960444751915624	0.0962107097637677	0.016065322690179	-0.00286329082443163	0.0349824280673644
RAD51	ENSG00000051180	0.92130870594042	-0.000949233186132143	0.00960882256434148	0.599528328748648	-0.00507100474593199	-0.0239955619881831	0.0138571855348298
POLQ	ENSG00000051341	0.0601786929999311	0.0180714673373107	0.00961411497392205	0.20158431807579	0.0123334373235389	-0.00659584528211244	0.0312538841320347
PIK3CB	ENSG00000051382	0.774795317990763	0.00274755054532914	0.00960294763361831	0.67129168581904	0.00409865514657059	-0.0148302382022462	0.0230246117808339
CYBA	ENSG00000051523	0.955641991275847	-0.000534245801621481	0.00960450699906255	0.850487358150836	0.001820521055652	-0.0171078112956599	0.0207475489735444
HEBP2	ENSG00000051620	0.0336627061463438	0.0203943028427201	0.00960020123813543	0.0360577226626986	0.020244004196985	0.00131676590224092	0.0391567432225363
MPHOSPH9	ENSG00000051825	0.430274216901643	0.00757655467337636	0.00960574616917387	0.651035950032676	0.00436836886401636	-0.0145596952174689	0.02329330327824
PLEKHA5	ENSG00000052126	0.508205178925254	-0.00635335699844713	0.00960218865325831	0.534074441809827	-0.00600534773847429	-0.0249302568183652	0.0129238641314358
SIKE1	ENSG00000052723	0.760296412596147	0.00292974762095779	0.0096026021024931	0.841324879892601	0.00193354448992325	-0.0169948203245594	0.0208605238884158
RRP12	ENSG00000052749	0.0164124717247008	-0.0230407875048322	0.0096003684877168	0.0104771889383237	-0.0247166548603153	-0.0436231078851433	-0.00579250435103204
FNIP2	ENSG00000052795	0.0203647926827258	-0.022270724669935	0.0095998503117614	0.019753761042365	-0.0225101457783932	-0.0414202408559569	-0.00358392992569176
MSMO1	ENSG00000052802	0.523996198319784	0.00611920066261806	0.00960298793548712	0.633373525334667	0.0046067428782823	-0.0143222487979917	0.0235324338062492
TTC17	ENSG00000052841	0.165679731871123	-0.0133105606592178	0.00960140065252923	0.180279225136865	-0.0129403290946247	-0.0318602683644668	0.00598888061350648
