gene	ensg	P_withShet	beta_withShet	betaSE_withShet	P_pearson	R_pearson	R_pearson_CIlower	R_pearson_CIupper
TCIRG1	ENSG00000110719	0.0390268137250912	0.0197113968846811	0.00954938081691756	0.0285199456862197	0.0210321250440663	0.00221028999110217	0.039839063558254
CHKA	ENSG00000110721	0.0961429163451658	-0.0158952765324244	0.00955249531190368	0.171397485017685	-0.0131357867238074	-0.0319505969694856	0.00568832978810239
EXPH5	ENSG00000110723	0.160883848714998	-0.0133915478768241	0.00955037633790819	0.207758326588163	-0.0120988751665627	-0.0309145449514333	0.00672536649157424
HPS5	ENSG00000110756	0.430580274693892	0.00752828638191614	0.00955089292642908	0.361295761327995	0.00876777989771476	-0.0100565898413714	0.0275859373633446
GTF2H1	ENSG00000110768	0.462189781209971	-0.00702260338553516	0.00955102825898423	0.554327716086135	-0.00567898386858768	-0.024499075133797	0.0131451313314144
POU2AF1	ENSG00000110777	0.48045375930758	-0.00673866521645407	0.0095502988929566	0.4883088544776	-0.00665586437044768	-0.0254753828447688	0.0121683701661508
VWF	ENSG00000110799	0.575284597787048	-0.00535420925688085	0.00955592345915804	0.856759021001297	-0.00173362591438151	-0.020555665217496	0.0170896418129979
PSMD9	ENSG00000110801	0.553146219374351	0.00566410155127114	0.00955046619824576	0.589621288150759	0.00518049459250187	-0.0136435458686701	0.024000864311561
P3H3	ENSG00000110811	0.520974163908927	-0.00613073774253695	0.00955143849593953	0.634392047689306	-0.00456744211975004	-0.0233881414689844	0.0142564936004519
PPFIBP1	ENSG00000110841	0.108757846783001	-0.015316644229739	0.00954942603881633	0.118318978940903	-0.0150001418856223	-0.0338133049908588	0.00382364776187178
PRPF40B	ENSG00000110844	0.313471684631351	-0.00962792518386538	0.00955140891748881	0.235123884824014	-0.0114027123989608	-0.0302189365762151	0.00742159056273059
CD69	ENSG00000110848	0.317468702817023	0.0095509639134749	0.00955364598273991	0.184817862280216	0.012735700752328	-0.00608846884395945	0.0315508474365576
PRDM4	ENSG00000110851	0.449174027978689	0.00722787347244008	0.00955031765645469	0.429462831231729	0.00758852391030517	-0.011235791037805	0.0264074620246848
CLEC2B	ENSG00000110852	0.619273690595199	0.00474757006572386	0.00955448748220544	0.41424819634634	0.00784139349847146	-0.0109829376083068	0.0266601686229403
COQ5	ENSG00000110871	0.495224412206655	-0.00651383958317154	0.00955043971961439	0.463068359364974	-0.00704773996924706	-0.0258670185796051	0.0117765323429543
SELPLG	ENSG00000110876	0.00707438022536668	0.0257192224177141	0.0095474368738012	0.0067747857740779	0.0260019017968459	0.00718270713624278	0.044802684252797
CORO1C	ENSG00000110880	0.375080913182019	-0.00847230693271359	0.00955128919476902	0.477585748460932	-0.00682095852838819	-0.0256403766540834	0.0120032926275298
ASIC1	ENSG00000110881	0.804536747562991	-0.00236385548021803	0.00955146829666942	0.685208302010583	-0.00389333078632398	-0.0227143762739406	0.0149304734301907
CAPRIN2	ENSG00000110888	0.288410602152287	-0.0101392916029315	0.00955035143721998	0.333533522487422	-0.00928756560131219	-0.02810536236792	0.00953681166305016
TSPAN11	ENSG00000110900	0.515912178088649	-0.0062069986637077	0.00955392007243386	0.745315513987068	-0.00311960914711171	-0.0219401630161669	0.0157031550167757
KCTD10	ENSG00000110906	0.851073258183884	-0.00179314442297509	0.00955051520253286	0.869442818470903	-0.00157865693048569	-0.0204007607960884	0.0172445655509952
SLC11A2	ENSG00000110911	0.816252111774701	0.00221929039526707	0.00955052051669841	0.798573703141689	0.00245100492783463	-0.0163724604744298	0.0212727335858184
MLEC	ENSG00000110917	0.640103901287032	-0.00446661968737589	0.00955290430877678	0.473834239437591	-0.00687919381442393	-0.0256985762985402	0.0119450629589814
MVK	ENSG00000110921	0.722186921929032	-0.00339556900112341	0.00955027347998219	0.664114860969809	-0.00417044403109486	-0.0229904815081712	0.0146525482521332
CSRNP2	ENSG00000110925	0.742037205479089	-0.00314368168465593	0.00955046874077768	0.757017243093651	-0.00297163006661742	-0.0217931211534044	0.0158519666654494
CAMKK2	ENSG00000110931	0.957963171157597	0.000503446603845039	0.00955107869835349	0.914074119165755	-0.00103628973676338	-0.0198577445388214	0.017785899300119
BIN2	ENSG00000110934	0.0666552318809965	0.0175147458359395	0.0095491073424181	0.0706972510451131	0.0173580542231101	-0.00146513453996779	0.0361689469675009
IL23A	ENSG00000110944	0.0302317529402944	0.0206946637263873	0.00954848028657895	0.028785309389173	0.0209971292772901	0.00217527893120261	0.0398041078493692
ATP5F1B	ENSG00000110955	0.773812172782654	0.00274506806172295	0.00955141186728711	0.8961464050925	0.0012536852591535	-0.0175694394062422	0.0200759215785759
PTGES3	ENSG00000110958	0.896735100286985	0.00123957763745692	0.00955065146349974	0.963461475820311	0.000439985274125776	-0.0183828770337114	0.0192625358133733
BCL7A	ENSG00000110987	0.355306617625254	-0.00882801625190418	0.00955015368525973	0.348473910349338	-0.00900456225575587	-0.0278225566693479	0.00981981217289185
RSRC2	ENSG00000111011	0.35140439533304	-0.00890077556477187	0.00955112261994635	0.444452869563969	-0.0073444289997842	-0.0261635221667282	0.0114798680668832
CYP27B1	ENSG00000111012	0.72523380281679	0.00335700601734615	0.00955101123276918	0.638840559526273	0.00450757194985094	-0.0143163527831752	0.0233283027326236
MYF6	ENSG00000111046	0.634896916390659	-0.0045378022487432	0.00955610097129779	0.927252141959068	-0.000876916951085257	-0.0196993018614084	0.0179460893323153
LIN7A	ENSG00000111052	0.38502413550197	-0.00829628877804032	0.00955010724678253	0.336849069964201	-0.00922364548694136	-0.0280406195921781	0.0095998632319254
KRT18	ENSG00000111057	0.319107389146023	-0.00951506095693513	0.00955001745354784	0.331638177998468	-0.00932404557184194	-0.0281418166419852	0.00950033183864229
GLI1	ENSG00000111087	0.117797741692067	-0.0149395790217363	0.00955088567379697	0.17309767576572	-0.0130838369176767	-0.0318986911888096	0.00574028682760854
METAP2	ENSG00000111142	0.456684201141073	-0.00710936123250286	0.00955117007783446	0.372840670040873	-0.00855904873757623	-0.0273773481898652	0.0102653151168935
LTA4H	ENSG00000111144	0.109012444360628	-0.0153056578376758	0.00954944600904893	0.102497125390396	-0.0156819208426951	-0.0344944489667114	0.00314171658350653
ELK3	ENSG00000111145	0.633861622992491	-0.00454922371852088	0.00955092974986377	0.719528430036516	-0.00344886569719388	-0.0222701300532659	0.0153748424575238
WNT5B	ENSG00000111186	0.220385308961211	-0.0117048235514016	0.00955047584240714	0.292038007333464	-0.0101191778449385	-0.028935508867572	0.00870432211891767
MAGOHB	ENSG00000111196	0.091308763465161	-0.0161264173664526	0.00954969507584196	0.115066310461117	-0.0151341576540615	-0.0339471973225308	0.00368960345408957
ITFG2	ENSG00000111203	0.775086830874031	-0.00272901443577372	0.00955087011410385	0.701243318647848	-0.00368468833657282	-0.0225058374918374	0.0151390717122476
FOXM1	ENSG00000111206	0.978471660114467	0.000257867777267588	0.00955572994903854	0.734338890235178	-0.00325937446625696	-0.0220807298738096	0.0155642904731033
PRMT8	ENSG00000111218	0.720038681502939	0.0309093142301056	0.0860620264156058	0.716674725778039	0.0310543298395604	-0.136150453225288	0.196538918886935
PARP11	ENSG00000111224	0.0405771054978954	0.019556341568522	0.00954866496546896	0.0416455172301136	0.0195629542723214	0.000740516885152821	0.0383715348719113
ARPC3	ENSG00000111229	0.0458863794976444	0.0190673915821438	0.00954961231214536	0.0328956665993014	0.020487679171571	0.00166561142129042	0.0392952356726926
GPN3	ENSG00000111231	0.637691000422166	-0.00449915020539088	0.00955349445686395	0.442538994722443	-0.0073749878917004	-0.0261931941169757	0.0114484434015668
VPS29	ENSG00000111237	0.773970810880094	0.0027428466451702	0.00955056815378611	0.813600345056236	0.0022645868075466	-0.0165588290895711	0.0210863980519778
RAD51AP1	ENSG00000111247	0.0459982516971132	0.0190688817591527	0.00955527791884333	0.115277002368449	0.0151253872239759	-0.0036983757725693	0.0339384349912019
CUX2	ENSG00000111249	0.66428374324349	-0.00414819070260502	0.00955763867135953	0.998969699936627	-0.0000124022113668052	-0.0188351078805225	0.0188103122458573
SH2B3	ENSG00000111252	0.00035090471648306	0.0341293956784262	0.00954499959216385	0.000514349650078115	0.0333488271346136	0.0145352410617942	0.0521388088724258
MANSC1	ENSG00000111261	0.0689783938538528	-0.0173698227586364	0.00955046045714755	0.104791838205915	-0.0155780909511505	-0.034390716906247	0.00324557078733192
DUSP16	ENSG00000111266	0.23678639313394	-0.0113044330005249	0.00955474116312278	0.126623656905733	-0.0146706091769478	-0.0334840729302713	0.00415324776956295
CREBL2	ENSG00000111269	0.922131604344524	0.000933717028898283	0.00955196754904283	0.769230826875446	0.00281777750237082	-0.016005781481696	0.0216393398566259
ACAD10	ENSG00000111271	0.999294850180694	0.00000844091136351452	0.00955075995494403	0.937925319034509	-0.000747977500597815	-0.0195704120355626	0.0180749870425715
ALDH2	ENSG00000111275	0.63315111989949	-0.00456138445678787	0.00955644314279092	0.933583261191747	-0.00080041502231047	-0.0196228294512405	0.0180225665713993
CDKN1B	ENSG00000111276	0.837739258409518	-0.00195589822097653	0.00955070366224015	0.896776834563808	-0.00124603196222634	-0.0200682713531276	0.0175770903516329
GPRC5D	ENSG00000111291	0.806738556866383	0.00233786748225017	0.0095562945585688	0.520544895182907	0.00617061083630593	-0.0126527008020164	0.0249895506183648
NAA25	ENSG00000111300	0.0723932689130006	-0.0171581442628816	0.00954921409896061	0.0653910145780194	-0.0176956545192378	-0.0365062050921615	0.00112743107178433
LTBR	ENSG00000111321	0.111559971573826	-0.0151960300692652	0.00954914344669417	0.13012033689155	-0.0145362165568581	-0.0333489344676607	0.00428679842923651
OGFOD2	ENSG00000111325	0.38029180002566	0.00837926815172858	0.00955017084648722	0.380724864525614	0.00841879692190393	-0.0104055620571343	0.0272371908581535
CDK2AP1	ENSG00000111328	0.716327343398759	-0.00347244328002885	0.00955592842129617	0.989463330025549	0.00012683855351061	-0.018695916148051	0.0189495033786916
OAS3	ENSG00000111331	0.82908330113941	0.00206204754127236	0.00955170672037706	0.972078785062738	0.00033616945359705	-0.0184866575890343	0.019158758290336
OAS2	ENSG00000111335	0.723847720364385	0.00337515001979145	0.00955239399941207	0.905750661596161	0.00113717473433306	-0.0176859138936146	0.0199594575740097
MGP	ENSG00000111341	0.858198672237274	-0.00170743299427143	0.00955624794360306	0.837705880894693	0.00196727899165541	-0.0168560552460986	0.0207892192428865
RASAL1	ENSG00000111344	0.764530110648198	-0.0028618786982231	0.0095540912677805	0.995537410225503	0.0000537185784351752	-0.018769010465544	0.0188764095580299
ARHGDIB	ENSG00000111348	0.0566611745861236	0.0182019043722353	0.00954919568614656	0.0693608504854472	0.0174410649926251	-0.00138209880006131	0.0362518739995245
GTF2H3	ENSG00000111358	0.367783327388876	-0.00860177893478436	0.00955041271066501	0.331290211405155	-0.0093307575580876	-0.0281485238948607	0.00949361987382404
EIF2B1	ENSG00000111361	0.723979329101373	0.00337281032863079	0.00955051785825382	0.753123164140534	0.00302084199314561	-0.0158027666250913	0.0218423100960201
DDX55	ENSG00000111364	0.726726147249013	-0.00333785803378667	0.00955057677037463	0.686655283253947	-0.00387442902251174	-0.0226954839692681	0.0149493712601698
SLC38A1	ENSG00000111371	0.0839272972794562	0.0165076580483947	0.00955028565501821	0.120663138016249	0.0149053392889842	-0.00391847013869277	0.0337185893054219
SPRING1	ENSG00000111412	0.62880868253792	0.00461708898652625	0.00955092343599166	0.745435649665626	0.00311808479952547	-0.0157046790032621	0.0219386393874854
VDR	ENSG00000111424	0.765198268135894	-0.00285251235882563	0.00955074511239951	0.702990118009859	-0.00366206596283502	-0.0224832262600012	0.0151616891985744
RFC5	ENSG00000111445	0.0890119518479818	-0.0162429228954988	0.00955024773116648	0.0596702763654122	-0.0180851175701148	-0.0368944010170975	0.00073697541781887
STX2	ENSG00000111450	0.71717912378501	-0.00345957438552593	0.00955048132203836	0.714707291980601	-0.00351083648087244	-0.0223320707665145	0.0153128855136256
ADGRD1	ENSG00000111452	0.104012091392336	-0.0155270706731551	0.00955016516812604	0.150641742680015	-0.0138029687266119	-0.0326163372153437	0.0050201776269907
COPZ1	ENSG00000111481	0.568736273995676	-0.00544377608423756	0.00955163976533197	0.720591190625614	-0.0034350659480268	-0.0222554691619562	0.0153877710620806
TBC1D30	ENSG00000111490	0.481800206556703	-0.00671929648410913	0.00955213004646674	0.347037716848553	-0.0090310094224137	-0.0278481179178438	0.00979249723357183
CAND1	ENSG00000111530	0.633866068630061	0.00454908476970156	0.00955076317837557	0.697582569143222	0.00373216436846997	-0.0150916058745936	0.0225532900783794
IL26	ENSG00000111536	0.594276884671619	0.00508711804916317	0.00955032619644717	0.5779860531017	0.00534322967566343	-0.0134808362128913	0.0241635095194188
IFNG	ENSG00000111537	0.104566591902392	0.0155012976802608	0.00954958666067732	0.0909438127770537	0.0162347825915985	-0.00258871854184302	0.0350467829704209
RAB5B	ENSG00000111540	0.373640671326687	-0.00850192707274674	0.00955582683386588	0.614226779375122	-0.00484111899601108	-0.0236616729399627	0.0139828652304114
MDM1	ENSG00000111554	0.124962835519435	0.0146541980491596	0.0095505019923207	0.0919787972678314	0.0161830310774074	-0.00264048330233984	0.0349950813441873
NUP107	ENSG00000111581	0.887220084606669	0.00135538146829717	0.00955665040123158	0.787833702570451	-0.00258468837817074	-0.0214054891561823	0.0162379437000203
CNOT2	ENSG00000111596	0.373860492496222	0.0084935897357325	0.00955084892302889	0.371159272469445	0.00858919563865654	-0.0102351691670749	0.0274074746851595
TIMELESS	ENSG00000111602	0.671937675138127	0.00404555572541364	0.00955263207538898	0.871744871146635	0.001550504421576	-0.0172718417536358	0.0203717520306363
CPSF6	ENSG00000111605	0.336346368023843	-0.00918297456972655	0.00955115186974926	0.263151105834864	-0.0107468926809837	-0.0295636224506305	0.00807745133755454
KRR1	ENSG00000111615	0.673443991447057	0.00402690298222524	0.00955516039386829	0.943457710821366	0.000681196804810356	-0.0181417458741943	0.019503656795593
CHD4	ENSG00000111642	0.934278043547672	0.000787628811075178	0.00955100544655571	0.845361780171755	0.00187326074655711	-0.0169500469755376	0.0206952411016703
UHRF1BP1L	ENSG00000111647	0.710812516912652	0.00354106457149549	0.00955044562057195	0.718346573626798	0.00346404387215028	-0.0153596676856376	0.0222853008765926
COPS7A	ENSG00000111652	0.925540209613775	0.000892587511626884	0.00955052211570783	0.932827556594642	0.00080954379754289	-0.0180134407538962	0.0196319547156667
ING4	ENSG00000111653	0.93833445548887	0.000739224186986525	0.00955499667511962	0.67784826999388	0.00398970974857119	-0.0148341143172186	0.022810706795589
CDCA3	ENSG00000111665	0.903574635893493	-0.00115755050243456	0.00955470474148567	0.65418873342316	-0.00430232893286188	-0.0231231664504707	0.0145215571105558
CHPT1	ENSG00000111666	0.224957614545922	-0.0115893525270656	0.0095501970021322	0.194956080261245	-0.0124475074602577	-0.0312628927611226	0.00637669663921973
USP5	ENSG00000111667	0.0171584742207992	0.022758348473032	0.00954764308737334	0.0199388420124642	0.0223506493547814	0.00353029235453994	0.0411551783031947
GNPTAB	ENSG00000111670	0.0821536956644885	0.0166012126743691	0.00954923850191962	0.0779891996978382	0.0169264942390757	-0.00189682015864069	0.0357378181471859
SPSB2	ENSG00000111671	0.237561240332208	0.0112801144792475	0.00954995268050275	0.227771262489406	0.0115838054896656	-0.00724048328134476	0.0303998872065323
ENO2	ENSG00000111674	0.188651001342573	0.0125562337767308	0.00955091443113086	0.256654747023035	0.0108943959315684	-0.00792994026437003	0.0297110133961606
ATN1	ENSG00000111676	0.607399689350002	-0.00490733814032333	0.00955099741269269	0.698689527151889	-0.00371779873258757	-0.0225389315457076	0.0151059684347811
C12orf57	ENSG00000111678	0.653077710222535	0.0042966196605953	0.00955859705268837	0.365960299308569	0.00868295179228096	-0.0101414157531659	0.0275011671587956
PTPN6	ENSG00000111679	0.0667776385119771	0.0175202828690682	0.00955642035397256	0.164723616718791	0.0133435222086638	-0.00548056436281525	0.0321581553922485
LPCAT3	ENSG00000111684	0.359093145512405	0.00875902588923252	0.00955043825277197	0.317849740434133	0.00959359622778936	-0.00923078070941632	0.0284111758753219
NT5DC3	ENSG00000111696	0.518101409483749	0.00617342564998792	0.00955201081008959	0.664772513722987	0.00416193902886422	-0.0146619196369267	0.02298284864222
SUDS3	ENSG00000111707	0.385058218547409	-0.00829539204389275	0.00954975983866354	0.376111803544229	-0.00850024659582144	-0.0273177181509326	0.0103232471485996
GOLT1B	ENSG00000111711	0.435767801515504	0.00744644048354837	0.00955420654656314	0.274629690343301	0.0104922851641239	-0.0083320704295584	0.0293092068599372
LDHB	ENSG00000111716	0.604626093420196	-0.00494495595466892	0.00955040233844511	0.600987228837234	-0.00502294946480815	-0.0238434052437103	0.0138010654302036
PRKAB1	ENSG00000111725	0.240815702860314	0.0112062880082754	0.00955340833940116	0.14280309832709	0.0140740632643129	-0.00474990510869165	0.0328880608880073
CMAS	ENSG00000111726	0.000552759827370451	0.0329917351878466	0.00954946940706194	0.00016899951782531	0.036114139964479	0.0173031920197763	0.0548995311966172
HCFC2	ENSG00000111727	0.0971969235449376	0.015840327218986	0.00954960851382118	0.081749257511762	0.0167166912776813	-0.0021066816630207	0.0355282222666543
ST8SIA1	ENSG00000111728	0.00626120176889958	-0.0261186545658437	0.0095521798414201	0.0182192999560199	-0.0226745965062357	-0.0414796031873556	-0.00385353111704328
C2CD5	ENSG00000111731	0.118931670159434	0.0148915410112495	0.00954955171242531	0.134915650172936	0.0143579622194926	-0.00446595479659916	0.0331717074405719
AICDA	ENSG00000111732	0.1576883633325	-0.0134961721183326	0.00955152143879324	0.245728687193017	-0.0111479294280863	-0.0299634844779269	0.00767552321027179
RAB35	ENSG00000111737	0.331138133762414	-0.00928144346863606	0.00955011157380964	0.350877646488014	-0.00895975781072406	-0.0277777832391223	0.00986461589248214
PHC1	ENSG00000111752	0.0639369955567854	-0.0176962851072939	0.00955106083696251	0.105837426626289	-0.0155313786239308	-0.0343440484603308	0.00329229392003893
COX6A1	ENSG00000111775	0.663715211965426	0.00415309776513771	0.0095517110658488	0.802174500241321	0.0024062524816132	-0.016417201155511	0.0212280010849792
RIC8B	ENSG00000111785	0.717371889920277	0.00345719025679219	0.00955070136224798	0.661205806938369	0.00420914931557404	-0.0146147186395515	0.0230300347673403
SRSF9	ENSG00000111786	0.790800749647846	-0.00253357758244822	0.0095506693799352	0.734497837509843	-0.00325734782395652	-0.022078704198019	0.0155663166459033
FGFR1OP2	ENSG00000111790	0.976884480209147	0.000276922398401008	0.00955704634694807	0.663873264817652	0.00417383230833394	-0.014650028705544	0.0229947358427709
KLRB1	ENSG00000111796	0.796704071405098	-0.0024620226686498	0.00955675080926447	0.884684873544713	0.0013929699517589	-0.0174301971248477	0.0202151499873338
BTN3A3	ENSG00000111801	0.399756842649498	0.00804274832252983	0.00955095066133275	0.484729835142239	0.00671074661393512	-0.0121134935612785	0.025530231843136
TDP2	ENSG00000111802	0.468312692907748	0.00692637457931413	0.00955029176319066	0.476746542260456	0.00683396383301877	-0.0119902885884883	0.0256533740101777
DSE	ENSG00000111817	0.470794520430961	-0.00688888285496929	0.00955181131066394	0.603100622035549	-0.00499380505537199	-0.0238142766522109	0.0138302050077272
RWDD1	ENSG00000111832	0.613208339593348	-0.00482793247897493	0.00955054679091819	0.662703597179863	-0.00418931167405492	-0.023010207288674	0.0146345523879357
RSPH4A	ENSG00000111834	0.539570124396509	-0.00586162074385865	0.00955466426863143	0.78017552015578	-0.00268052164881938	-0.0215021468309266	0.01614300290734
MAK	ENSG00000111837	0.642933518807326	0.0044279608838388	0.00955096134346935	0.72927461690468	0.00332402257618942	-0.015499657258705	0.0221453470718363
TMEM14C	ENSG00000111843	0.797206005556778	0.00245447436585098	0.00955156019070159	0.673377126347194	0.00404845509618969	-0.0147753808967155	0.0228694224460423
NEDD9	ENSG00000111859	0.929018017283069	-0.000850834611283662	0.00955108949612122	0.972465065495406	0.000331516804352531	-0.0184913086483239	0.0191541073479508
CEP85L	ENSG00000111860	0.0605937994884377	0.0179283311220815	0.00955340223879567	0.0276822230070871	0.021144474141522	0.00232268849688028	0.0399512837442453
ADTRP	ENSG00000111863	0.890593755032567	0.00131378961640989	0.00955093217915598	0.977774123926649	0.000267577960616189	-0.0185552255596477	0.01909019187814
ASF1A	ENSG00000111875	0.68190231188672	0.00391464140409823	0.00955070865430306	0.749251808678557	0.00306984547820845	-0.0157537748852784	0.0218912906039766
MCM9	ENSG00000111877	0.768076976142255	0.00281643874961042	0.00955053225264439	0.796577418843284	0.00247583859651487	-0.0163476333018468	0.0212975561540559
FAM184A	ENSG00000111879	0.531236446156662	-0.00598094776331895	0.009552096769139	0.406464932303371	-0.00797287358899795	-0.0267915630160721	0.0108514649682399
MAN1A1	ENSG00000111885	0.00383737778784349	-0.0276083692522031	0.00954694537899377	0.00478114315257638	-0.0270933990321505	-0.0458927051405667	-0.00827490893126002
SERINC1	ENSG00000111897	0.183695288566406	0.0127047694358486	0.00955570725302098	0.087115933879747	0.0164304010891585	-0.00239304906246848	0.0352422119839729
HDDC2	ENSG00000111906	0.185428933320123	-0.0126468572323721	0.00954979058563365	0.17775629359359	-0.0129434179994544	-0.0317583907623098	0.00588072478881127
TPD52L1	ENSG00000111907	0.0187666852164055	-0.0224479786140924	0.00955035224237591	0.0360065459846103	-0.0201372145103889	-0.0389451629206919	-0.00131500287898564
HINT3	ENSG00000111911	0.0509448694741683	0.0186411975455215	0.00954900903401971	0.0616727551001005	0.0179459429175768	-0.00087706341288053	0.036756237047286
NCOA7	ENSG00000111912	0.595687901122393	-0.00507091655948098	0.00955645510473363	0.893296813138592	-0.00128828878166019	-0.0201105111862246	0.0175348464884282
SASH1	ENSG00000111961	0.202275244463868	-0.0121776417974127	0.00954979371531868	0.203097945719123	-0.0122239258153882	-0.0310394940846244	0.00660030289730456
UST	ENSG00000111962	0.0134472527240195	-0.0236115150545571	0.00955117905877535	0.030445073951697	-0.0207843335427271	-0.0395915547003861	-0.00196239119839062
ULBP1	ENSG00000111981	0.996524804966837	0.0000415996774299217	0.00955079343729574	0.948884189716372	0.000615726561283032	-0.0182071945196773	0.019438211345446
FBXO5	ENSG00000112029	0.0746532431217211	0.017025635155466	0.00955015182878986	0.114566661782436	0.0151543081660929	-0.00366858035542217	0.033966461969373
MTRF1L	ENSG00000112031	0.655757947785185	0.00425751082947359	0.00955048819960927	0.688970497680218	0.00384421676433964	-0.0149795772026437	0.0226652868025101
PPARD	ENSG00000112033	0.940313564861092	-0.000715167376426097	0.00955116597539848	0.962504274393661	0.000451519974185794	-0.0183713462268387	0.019274066233266
FANCE	ENSG00000112039	0.0712387294236588	-0.0172277221864019	0.00954904878097252	0.0684801345462662	-0.0174964915259898	-0.0363072444768861	0.00132665544937369
MAPK14	ENSG00000112062	0.650524208095419	0.00432686206064952	0.00955058806967507	0.605980357495596	0.00495416633738203	-0.0138698371026152	0.0237746593965878
KCTD20	ENSG00000112078	0.383992277239046	0.00831509103285279	0.00955099708470464	0.470505444670968	0.00693107977271605	-0.0118931818981564	0.0257504303937463
STK38	ENSG00000112079	0.873076201996311	0.00152575515164714	0.00955052969164868	0.866722684871641	0.00161185519829635	-0.0172113770520704	0.0204339453090428
SRSF3	ENSG00000112081	0.324456124796747	-0.00941023233998336	0.00954978571298746	0.29860843190705	-0.00998243460534429	-0.0287988657745947	0.0088410686486844
IL17A	ENSG00000112115	0.0231415807967926	0.0216875416904144	0.00954804520028359	0.0194350237037689	0.0224426531645363	0.00362234116016265	0.0412470720282827
IL17F	ENSG00000112116	0.820760840599035	0.00216393499257909	0.00955076096000214	0.764075647977767	0.00288262603508704	-0.0159409489683023	0.0217041584588383
MCM3	ENSG00000112118	0.859716607761796	0.0016879445064937	0.00955048574292934	0.943003174972398	0.000686650485747752	-0.018135426022007	0.0195082404857387
RNF8	ENSG00000112130	0.244821783140213	-0.0111074876977362	0.00955004585647674	0.231940847611221	-0.011480608895136	-0.0302967719447603	0.00734368811384235
PHACTR1	ENSG00000112137	0.891047899397228	0.00130857225492431	0.00955290676195161	0.702051609229208	0.00367421782861936	-0.0151495399605131	0.0224953721431798
MDGA1	ENSG00000112139	0.714156545719852	-0.00349838964422514	0.00955089870981277	0.796656165478912	-0.00247485868011061	-0.0212965766761059	0.0163486129623602
CILK1	ENSG00000112144	0.153326688454532	0.0136373060017823	0.00955007414074197	0.116122457645516	0.0150896239782064	-0.00373327845210058	0.033901837489115
FBXO9	ENSG00000112146	0.844998796149305	-0.00186720637243002	0.00955052795567818	0.823783034358296	-0.00213874940789046	-0.0209606156612121	0.0166846323324387
CD83	ENSG00000112149	0.997516967459594	-0.0000297244911666931	0.00955127528212151	0.889225706226606	0.00133775469506451	-0.0174853956562331	0.0201599571300258
GLP1R	ENSG00000112164	0.512767422873294	-0.00625133380880434	0.00955049219441858	0.598669020022256	-0.00505473850360113	-0.0238743092390121	0.0137684135412611
SAYSD1	ENSG00000112167	0.776889142159503	0.00270643532363861	0.00955047128733307	0.786519871376629	0.00260120971890189	-0.0162222946201923	0.0214228708823159
BACH2	ENSG00000112182	0.786191420663007	-0.00259060460713672	0.0095500436485219	0.782304754684559	-0.00265376117731627	-0.0214745306780044	0.0161688885622446
RBM24	ENSG00000112183	0.998014054107389	-0.000115472118894062	0.0463672945113574	0.911949878570491	0.00516982298732253	-0.0862981849890225	0.0965514048132874
TREML2	ENSG00000112195	0.0411788678816826	0.019498232338745	0.00954874576633372	0.0444600751994778	0.0193006524203268	0.000478116049301739	0.0381095176574625
ZNF451	ENSG00000112200	0.711029741606684	-0.00353839606819703	0.00955076021759671	0.773935731326098	-0.00275870507550605	-0.0215802945566159	0.0160648391783297
BAG2	ENSG00000112208	0.0320692689113932	-0.0204708724924829	0.00954877087779254	0.0267191689382798	-0.0212773134802544	-0.0400839700485059	-0.00245558686861415
RAB23	ENSG00000112210	0.786752428013828	-0.00258398660520062	0.00955132981698532	0.901046340085108	-0.00119422152045355	-0.0200164816463465	0.0176288848162611
GPR63	ENSG00000112218	0.951976149069045	-0.000575196580769333	0.00955051625903055	0.943501988319665	-0.000680662474677403	-0.0195031226684621	0.0181422800287094
KHDRBS2	ENSG00000112232	0.126762714179071	0.111803471734825	0.0728919148599064	0.115350832088249	0.114612420793877	-0.0282010182565653	0.252840537759701
FBXL4	ENSG00000112234	0.704470226174205	-0.00362255780568893	0.00955056203949065	0.66591787931123	-0.0041467998927215	-0.0229677172363269	0.0146770557764515
CCNC	ENSG00000112237	0.755507893185136	0.0029747516540728	0.00955304722572608	0.956400230526561	0.000525092421017022	-0.01829779849433	0.0193476112618432
PRDM13	ENSG00000112238	0.073981424531269	-0.0170635465363411	0.00954924002095909	0.0858326608938279	-0.0164975327030635	-0.0353092782398886	0.00232589962061735
E2F3	ENSG00000112242	0.169104525023672	0.0131328521676525	0.00954992531354527	0.149979019522593	0.0138260495207815	-0.00499796123333386	0.0326402651627892
SIM1	ENSG00000112246	0.497236668206393	-0.00648524147695684	0.00955303771631827	0.681071694199296	-0.003947450421304	-0.022768468751117	0.0148763649842081
ASCC3	ENSG00000112249	0.0954597768541769	0.0159223126404683	0.00954907065194826	0.0830920442661771	0.0166428963621617	-0.00217962853142415	0.0354536326378968
BVES	ENSG00000112276	0.0831357066342851	-0.0165536363002036	0.00955237146835965	0.156115230823122	-0.0136204245558573	-0.0324339518649518	0.00520275135420188
MED23	ENSG00000112282	0.512768509481805	-0.00625126456442041	0.00955041099551537	0.490415021244891	-0.00662366888203136	-0.0254432068061566	0.012200562294024
WASF1	ENSG00000112290	0.387739893100653	0.00824974951424317	0.00955099509954308	0.317781786565937	0.00959494337102094	-0.00922943355694904	0.0284125220550107
