,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
113,ENSG00000166166,CE0008678_CE0006864,CE0010866_CE0008162,0.4487722496024473,0.7310654845541972,487,Rest,TRMT61A,Rest,244.0,111,37,148,-3.6511593807432674,True,7.358150501531599,False,>10 DE genes,on-target KD
114,ENSG00000166912,CE0008678_CE0010866,CE0008162_CE0006864,0.57335899280349,0.8640871150226437,23,Rest,MTMR10,Rest,451.0,83,130,213,-9.285178749678378,True,25.989437428543777,False,>10 DE genes,on-target KD
115,ENSG00000166912,CE0008678_CE0008162,CE0010866_CE0006864,0.45874473873220134,0.8187720783394119,40,Rest,MTMR10,Rest,451.0,83,130,213,-9.285178749678378,True,25.989437428543777,False,>10 DE genes,on-target KD
116,ENSG00000166912,CE0008678_CE0006864,CE0010866_CE0008162,0.5174308443827865,0.7841300871549997,39,Rest,MTMR10,Rest,451.0,83,130,213,-9.285178749678378,True,25.989437428543777,False,>10 DE genes,on-target KD
117,ENSG00000167965,CE0008678_CE0010866,CE0008162_CE0006864,0.6064384085980844,0.8633927645533968,349,Rest,MLST8,Rest,369.0,154,144,298,-11.69534534577704,True,44.15067178997508,False,>10 DE genes,on-target KD
118,ENSG00000167965,CE0008678_CE0008162,CE0010866_CE0006864,0.5222861879391925,0.8334669008497871,581,Rest,MLST8,Rest,369.0,154,144,298,-11.69534534577704,True,44.15067178997508,False,>10 DE genes,on-target KD
119,ENSG00000167965,CE0008678_CE0006864,CE0010866_CE0008162,0.3785323822571238,0.8431580705312056,758,Rest,MLST8,Rest,369.0,154,144,298,-11.69534534577704,True,44.15067178997508,False,>10 DE genes,on-target KD
120,ENSG00000168769,CE0008678_CE0010866,CE0008162_CE0006864,0.6746363165113256,0.8923288111032183,76,Rest,TET2,Rest,1018.0,18,107,125,-14.88014580089615,True,29.116510076156583,False,>10 DE genes,on-target KD
121,ENSG00000168769,CE0008678_CE0008162,CE0010866_CE0006864,0.814325493858034,0.893119639758261,33,Rest,TET2,Rest,1018.0,18,107,125,-14.88014580089615,True,29.116510076156583,False,>10 DE genes,on-target KD
122,ENSG00000168769,CE0008678_CE0006864,CE0010866_CE0008162,0.8716986456123854,0.8838171112933133,42,Rest,TET2,Rest,1018.0,18,107,125,-14.88014580089615,True,29.116510076156583,False,>10 DE genes,on-target KD
123,ENSG00000171105,CE0008678_CE0010866,CE0008162_CE0006864,0.7617908897572812,0.691605596406599,1118,Rest,INSR,Rest,1576.0,795,571,1366,-2.2949787323783943,True,0.5719039480153221,False,>10 DE genes,on-target KD
124,ENSG00000171105,CE0008678_CE0008162,CE0010866_CE0006864,0.5141608540763903,0.7869349195128275,1369,Rest,INSR,Rest,1576.0,795,571,1366,-2.2949787323783943,True,0.5719039480153221,False,>10 DE genes,on-target KD
125,ENSG00000171105,CE0008678_CE0006864,CE0010866_CE0008162,0.5601137008489849,0.7414047093126002,1968,Rest,INSR,Rest,1576.0,795,571,1366,-2.2949787323783943,True,0.5719039480153221,False,>10 DE genes,on-target KD
126,ENSG00000175782,CE0008678_CE0010866,CE0008162_CE0006864,0.4074985111214121,0.6213680729479351,230,Rest,SLC35E3,Rest,612.0,29,10,39,-9.647942349684511,True,15.995676627207583,False,>10 DE genes,on-target KD
127,ENSG00000175782,CE0008678_CE0008162,CE0010866_CE0006864,0.45205583927188564,0.43068947035143407,359,Rest,SLC35E3,Rest,612.0,29,10,39,-9.647942349684511,True,15.995676627207583,False,>10 DE genes,on-target KD
128,ENSG00000175782,CE0008678_CE0006864,CE0010866_CE0008162,0.05345266496076507,,400,Rest,SLC35E3,Rest,612.0,29,10,39,-9.647942349684511,True,15.995676627207583,False,>10 DE genes,on-target KD
129,ENSG00000179091,CE0008678_CE0010866,CE0008162_CE0006864,0.10452815285256148,0.8250737009559418,336,Rest,CYC1,Rest,144.0,50,16,66,-9.00825387754176,True,78.38324981808782,False,>10 DE genes,on-target KD
130,ENSG00000179091,CE0008678_CE0008162,CE0010866_CE0006864,0.5583973772635554,0.8669160213332792,34,Rest,CYC1,Rest,144.0,50,16,66,-9.00825387754176,True,78.38324981808782,False,>10 DE genes,on-target KD
131,ENSG00000179091,CE0008678_CE0006864,CE0010866_CE0008162,0.3726522589351875,0.7199596959759329,157,Rest,CYC1,Rest,144.0,50,16,66,-9.00825387754176,True,78.38324981808782,False,>10 DE genes,on-target KD
132,ENSG00000181610,CE0008678_CE0010866,CE0008162_CE0006864,0.4361188497620299,0.8113620930302642,83,Rest,MRPS23,Rest,409.0,80,39,119,0.0,False,,False,>10 DE genes,no on-target KD
133,ENSG00000181610,CE0008678_CE0008162,CE0010866_CE0006864,0.41426036862274507,0.8275258632940289,51,Rest,MRPS23,Rest,409.0,80,39,119,0.0,False,,False,>10 DE genes,no on-target KD
134,ENSG00000181610,CE0008678_CE0006864,CE0010866_CE0008162,0.27233825989948623,0.4418360041120522,205,Rest,MRPS23,Rest,409.0,80,39,119,0.0,False,,False,>10 DE genes,no on-target KD
135,ENSG00000188157,CE0008678_CE0010866,CE0008162_CE0006864,0.10398602500359663,0.726575659776197,568,Rest,AGRN,Rest,273.0,19,47,66,-1.7972578011777798,False,1.7463459840105495,False,>10 DE genes,no on-target KD
136,ENSG00000188157,CE0008678_CE0008162,CE0010866_CE0006864,0.07171390669310754,0.7282534403762442,294,Rest,AGRN,Rest,273.0,19,47,66,-1.7972578011777798,False,1.7463459840105495,False,>10 DE genes,no on-target KD
137,ENSG00000188157,CE0008678_CE0006864,CE0010866_CE0008162,-0.020657932140850786,,116,Rest,AGRN,Rest,273.0,19,47,66,-1.7972578011777798,False,1.7463459840105495,False,>10 DE genes,no on-target KD
138,ENSG00000189079,CE0008678_CE0010866,CE0008162_CE0006864,0.47746309393214026,0.8706492212523046,73,Rest,ARID2,Rest,790.0,188,110,298,-15.833949902733496,True,77.83289953797227,False,>10 DE genes,on-target KD
139,ENSG00000189079,CE0008678_CE0008162,CE0010866_CE0006864,0.3624465606714596,0.5437194458695339,344,Rest,ARID2,Rest,790.0,188,110,298,-15.833949902733496,True,77.83289953797227,False,>10 DE genes,on-target KD
140,ENSG00000189079,CE0008678_CE0006864,CE0010866_CE0008162,0.6322141351015605,0.8234941717707376,260,Rest,ARID2,Rest,790.0,188,110,298,-15.833949902733496,True,77.83289953797227,False,>10 DE genes,on-target KD
141,ENSG00000224470,CE0008678_CE0010866,CE0008162_CE0006864,0.33867751399648865,,138,Rest,ATXN1L,Rest,378.0,49,49,98,-2.6158873690169093,True,9.609987092826882,False,>10 DE genes,on-target KD
142,ENSG00000224470,CE0008678_CE0008162,CE0010866_CE0006864,-1.0,0.6615794547426993,2,Rest,ATXN1L,Rest,378.0,49,49,98,-2.6158873690169093,True,9.609987092826882,False,>10 DE genes,on-target KD
143,ENSG00000224470,CE0008678_CE0006864,CE0010866_CE0008162,0.21199418852414306,,1161,Rest,ATXN1L,Rest,378.0,49,49,98,-2.6158873690169093,True,9.609987092826882,False,>10 DE genes,on-target KD
144,ENSG00000239789,CE0008678_CE0010866,CE0008162_CE0006864,0.357489383199695,0.6899103757251005,780,Rest,MRPS17,Rest,349.0,314,151,465,0.0,False,,False,>10 DE genes,no on-target KD
145,ENSG00000239789,CE0008678_CE0008162,CE0010866_CE0006864,0.3749169893709094,0.7510034943944263,369,Rest,MRPS17,Rest,349.0,314,151,465,0.0,False,,False,>10 DE genes,no on-target KD
146,ENSG00000239789,CE0008678_CE0006864,CE0010866_CE0008162,0.4396851497194985,0.7847973069370217,861,Rest,MRPS17,Rest,349.0,314,151,465,0.0,False,,False,>10 DE genes,no on-target KD
147,ENSG00000250151,CE0008678_CE0010866,CE0008162_CE0006864,0.6932989652517754,0.5661078709879342,823,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
148,ENSG00000250151,CE0008678_CE0008162,CE0010866_CE0006864,0.6498584997031792,0.8253740259721517,229,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
149,ENSG00000250151,CE0008678_CE0006864,CE0010866_CE0008162,0.7425733945999978,0.7661051361545664,388,Rest,ARPC4-TTLL3,Rest,1523.0,209,80,289,0.0,False,,False,>10 DE genes,no on-target KD
0,ENSG00000036257,CE0008678_CE0010866,CE0008162_CE0006864,0.5926788596497478,0.7184319671460926,540,Rest,CUL3,Rest,261.0,532,161,693,-10.10907836481465,True,100.18453608896836,False,>10 DE genes,on-target KD
1,ENSG00000036257,CE0008678_CE0008162,CE0010866_CE0006864,0.5106480948971318,0.8056039010414207,728,Rest,CUL3,Rest,261.0,532,161,693,-10.10907836481465,True,100.18453608896836,False,>10 DE genes,on-target KD
2,ENSG00000036257,CE0008678_CE0006864,CE0010866_CE0008162,0.40591408353929537,0.2590307478545466,608,Rest,CUL3,Rest,261.0,532,161,693,-10.10907836481465,True,100.18453608896836,False,>10 DE genes,on-target KD
3,ENSG00000037637,CE0008678_CE0010866,CE0008162_CE0006864,0.7753998784063529,0.9231113863061037,28,Rest,FBXO42,Rest,376.0,44,25,69,-9.7684749537553,True,29.89497603127745,False,>10 DE genes,on-target KD
4,ENSG00000037637,CE0008678_CE0008162,CE0010866_CE0006864,0.5081370834317843,0.8357980711580746,111,Rest,FBXO42,Rest,376.0,44,25,69,-9.7684749537553,True,29.89497603127745,False,>10 DE genes,on-target KD
5,ENSG00000037637,CE0008678_CE0006864,CE0010866_CE0008162,0.9566446203970848,0.9549877555885791,15,Rest,FBXO42,Rest,376.0,44,25,69,-9.7684749537553,True,29.89497603127745,False,>10 DE genes,on-target KD
6,ENSG00000069943,CE0008678_CE0010866,CE0008162_CE0006864,-0.15398195640704715,,601,Rest,PIGB,Rest,1970.0,78,29,107,-14.998955773180931,True,12.31205975359989,True,>10 DE genes,on-target KD
7,ENSG00000069943,CE0008678_CE0008162,CE0010866_CE0006864,-0.23382078534146197,,473,Rest,PIGB,Rest,1970.0,78,29,107,-14.998955773180931,True,12.31205975359989,True,>10 DE genes,on-target KD
8,ENSG00000069943,CE0008678_CE0006864,CE0010866_CE0008162,-0.13084418898740383,,355,Rest,PIGB,Rest,1970.0,78,29,107,-14.998955773180931,True,12.31205975359989,True,>10 DE genes,on-target KD
9,ENSG00000083099,CE0008678_CE0010866,CE0008162_CE0006864,0.1155817206252189,0.801825783658547,81,Rest,LYRM2,Rest,644.0,40,23,63,-7.619281840105128,True,9.738044641194984,False,>10 DE genes,on-target KD
10,ENSG00000083099,CE0008678_CE0008162,CE0010866_CE0006864,0.3686473382675703,0.6716609037071165,84,Rest,LYRM2,Rest,644.0,40,23,63,-7.619281840105128,True,9.738044641194984,False,>10 DE genes,on-target KD
11,ENSG00000083099,CE0008678_CE0006864,CE0010866_CE0008162,-0.07574604544540033,0.5562305951807976,203,Rest,LYRM2,Rest,644.0,40,23,63,-7.619281840105128,True,9.738044641194984,False,>10 DE genes,on-target KD
12,ENSG00000090447,CE0008678_CE0010866,CE0008162_CE0006864,0.2652133985048952,0.7467108956320285,103,Rest,TFAP4,Rest,334.0,75,38,113,-3.5949213393470627,True,4.3109202974791625,False,>10 DE genes,on-target KD
13,ENSG00000090447,CE0008678_CE0008162,CE0010866_CE0006864,0.5358891459646856,0.8200925014056555,82,Rest,TFAP4,Rest,334.0,75,38,113,-3.5949213393470627,True,4.3109202974791625,False,>10 DE genes,on-target KD
14,ENSG00000090447,CE0008678_CE0006864,CE0010866_CE0008162,0.10065287184950111,0.5958285850204218,78,Rest,TFAP4,Rest,334.0,75,38,113,-3.5949213393470627,True,4.3109202974791625,False,>10 DE genes,on-target KD
15,ENSG00000099822,CE0008678_CE0010866,CE0008162_CE0006864,-0.09844598990457497,0.2400363836218788,50,Rest,HCN2,Rest,277.0,22,17,39,-2.5030476234738064,False,3.800914600838653,False,>10 DE genes,no on-target KD
16,ENSG00000099822,CE0008678_CE0008162,CE0010866_CE0006864,-0.19098433197733403,,56,Rest,HCN2,Rest,277.0,22,17,39,-2.5030476234738064,False,3.800914600838653,False,>10 DE genes,no on-target KD
17,ENSG00000099822,CE0008678_CE0006864,CE0010866_CE0008162,-0.2314880539622434,0.6697148935319064,238,Rest,HCN2,Rest,277.0,22,17,39,-2.5030476234738064,False,3.800914600838653,False,>10 DE genes,no on-target KD
18,ENSG00000101040,CE0008678_CE0010866,CE0008162_CE0006864,0.7868045563455203,0.9168254495508857,103,Rest,ZMYND8,Rest,909.0,34,18,52,-16.277592064229744,True,39.99057210392818,False,>10 DE genes,on-target KD
19,ENSG00000101040,CE0008678_CE0008162,CE0010866_CE0006864,0.859469405086824,0.9366007062126384,63,Rest,ZMYND8,Rest,909.0,34,18,52,-16.277592064229744,True,39.99057210392818,False,>10 DE genes,on-target KD
20,ENSG00000101040,CE0008678_CE0006864,CE0010866_CE0008162,0.8578910396880026,0.9505069340244445,35,Rest,ZMYND8,Rest,909.0,34,18,52,-16.277592064229744,True,39.99057210392818,False,>10 DE genes,on-target KD
21,ENSG00000101158,CE0008678_CE0010866,CE0008162_CE0006864,0.5320657150637798,0.8022417550049736,1137,Rest,NELFCD,Rest,137.0,343,252,595,-8.583483153632807,True,70.1750486488683,False,>10 DE genes,on-target KD
22,ENSG00000101158,CE0008678_CE0008162,CE0010866_CE0006864,0.39479734927915755,0.5870031222682008,1633,Rest,NELFCD,Rest,137.0,343,252,595,-8.583483153632807,True,70.1750486488683,False,>10 DE genes,on-target KD
23,ENSG00000101158,CE0008678_CE0006864,CE0010866_CE0008162,0.502772547853453,0.7600764289607747,1343,Rest,NELFCD,Rest,137.0,343,252,595,-8.583483153632807,True,70.1750486488683,False,>10 DE genes,on-target KD
24,ENSG00000101442,CE0008678_CE0010866,CE0008162_CE0006864,0.6063561344526314,0.8438209983034518,140,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
25,ENSG00000101442,CE0008678_CE0008162,CE0010866_CE0006864,0.554085445446717,0.4935500983858672,243,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
26,ENSG00000101442,CE0008678_CE0006864,CE0010866_CE0008162,0.47162837287227405,0.4234131018782568,359,Rest,ACTR5,Rest,1373.0,187,145,332,-10.615891429315806,True,9.497770067704488,False,>10 DE genes,on-target KD
27,ENSG00000102786,CE0008678_CE0010866,CE0008162_CE0006864,-0.053740421526471946,0.8630587224690885,30,Rest,INTS6,Rest,394.0,44,24,68,-13.929981018830604,True,59.85689548307189,False,>10 DE genes,on-target KD
28,ENSG00000102786,CE0008678_CE0008162,CE0010866_CE0006864,0.08738169666374784,0.831198731976796,59,Rest,INTS6,Rest,394.0,44,24,68,-13.929981018830604,True,59.85689548307189,False,>10 DE genes,on-target KD
29,ENSG00000102786,CE0008678_CE0006864,CE0010866_CE0008162,0.10277227154562807,0.6362592596393642,23,Rest,INTS6,Rest,394.0,44,24,68,-13.929981018830604,True,59.85689548307189,False,>10 DE genes,on-target KD
30,ENSG00000104825,CE0008678_CE0010866,CE0008162_CE0006864,0.9350526100028741,0.9264836084504576,4,Rest,NFKBIB,Rest,564.0,34,4,38,-8.992634790766624,False,17.46862652037321,True,>10 DE genes,putative off-target
31,ENSG00000104825,CE0008678_CE0008162,CE0010866_CE0006864,0.9853931899787649,0.9683715401831461,4,Rest,NFKBIB,Rest,564.0,34,4,38,-8.992634790766624,False,17.46862652037321,True,>10 DE genes,putative off-target
32,ENSG00000104825,CE0008678_CE0006864,CE0010866_CE0008162,0.4603987470360254,0.8168697936512933,138,Rest,NFKBIB,Rest,564.0,34,4,38,-8.992634790766624,False,17.46862652037321,True,>10 DE genes,putative off-target
33,ENSG00000106546,CE0008678_CE0010866,CE0008162_CE0006864,0.6683115108217944,0.7579815835483051,6003,Rest,AHR,Rest,1214.0,1572,1218,2790,-14.455686669745589,True,67.27409868914711,False,>10 DE genes,on-target KD
34,ENSG00000106546,CE0008678_CE0008162,CE0010866_CE0006864,0.7556328822321506,0.6729162807182408,4567,Rest,AHR,Rest,1214.0,1572,1218,2790,-14.455686669745589,True,67.27409868914711,False,>10 DE genes,on-target KD
35,ENSG00000106546,CE0008678_CE0006864,CE0010866_CE0008162,0.6134608091620419,,5424,Rest,AHR,Rest,1214.0,1572,1218,2790,-14.455686669745589,True,67.27409868914711,False,>10 DE genes,on-target KD
36,ENSG00000107872,CE0008678_CE0010866,CE0008162_CE0006864,-0.10886466328630437,,6306,Rest,FBXL15,Rest,1357.0,1379,330,1709,-15.262701312336748,True,16.490055366337558,False,>10 DE genes,on-target KD
37,ENSG00000107872,CE0008678_CE0008162,CE0010866_CE0006864,-0.1074218351639085,,5194,Rest,FBXL15,Rest,1357.0,1379,330,1709,-15.262701312336748,True,16.490055366337558,False,>10 DE genes,on-target KD
38,ENSG00000107872,CE0008678_CE0006864,CE0010866_CE0008162,-0.10304581815429371,,3755,Rest,FBXL15,Rest,1357.0,1379,330,1709,-15.262701312336748,True,16.490055366337558,False,>10 DE genes,on-target KD
39,ENSG00000108179,CE0008678_CE0010866,CE0008162_CE0006864,0.030516145943611996,0.8285636131155469,440,Rest,PPIF,Rest,212.0,155,64,219,-7.1166519221068425,True,34.07006361786699,False,>10 DE genes,on-target KD
40,ENSG00000108179,CE0008678_CE0008162,CE0010866_CE0006864,0.24854170319523564,0.8103849778775243,462,Rest,PPIF,Rest,212.0,155,64,219,-7.1166519221068425,True,34.07006361786699,False,>10 DE genes,on-target KD
41,ENSG00000108179,CE0008678_CE0006864,CE0010866_CE0008162,0.20649364959962624,0.5830835245304685,140,Rest,PPIF,Rest,212.0,155,64,219,-7.1166519221068425,True,34.07006361786699,False,>10 DE genes,on-target KD
42,ENSG00000112697,CE0008678_CE0010866,CE0008162_CE0006864,0.1655647437551556,0.3793473479671746,785,Rest,TMEM30A,Rest,835.0,220,112,332,-18.05049975120091,True,42.07028523513049,False,>10 DE genes,on-target KD
43,ENSG00000112697,CE0008678_CE0008162,CE0010866_CE0006864,0.5001442336754451,0.8495100263542609,140,Rest,TMEM30A,Rest,835.0,220,112,332,-18.05049975120091,True,42.07028523513049,False,>10 DE genes,on-target KD
44,ENSG00000112697,CE0008678_CE0006864,CE0010866_CE0008162,0.25590312754132893,0.6805074498194094,1692,Rest,TMEM30A,Rest,835.0,220,112,332,-18.05049975120091,True,42.07028523513049,False,>10 DE genes,on-target KD
45,ENSG00000113522,CE0008678_CE0010866,CE0008162_CE0006864,-0.20961753275431672,0.7959341900709895,397,Rest,RAD50,Rest,273.0,72,36,108,-5.564424471363783,True,61.93188750432104,False,>10 DE genes,on-target KD
46,ENSG00000113522,CE0008678_CE0008162,CE0010866_CE0006864,0.05775012672995267,0.7739288336682917,694,Rest,RAD50,Rest,273.0,72,36,108,-5.564424471363783,True,61.93188750432104,False,>10 DE genes,on-target KD
47,ENSG00000113522,CE0008678_CE0006864,CE0010866_CE0008162,0.042852069964333474,0.7953573623700385,626,Rest,RAD50,Rest,273.0,72,36,108,-5.564424471363783,True,61.93188750432104,False,>10 DE genes,on-target KD
48,ENSG00000114395,CE0008678_CE0010866,CE0008162_CE0006864,0.8040146072575969,0.9150879497098919,208,Rest,CYB561D2,Rest,901.0,158,235,393,-17.896810410031275,True,34.08649046771771,False,>10 DE genes,on-target KD
49,ENSG00000114395,CE0008678_CE0008162,CE0010866_CE0006864,0.7742931614264178,0.8757162490515203,209,Rest,CYB561D2,Rest,901.0,158,235,393,-17.896810410031275,True,34.08649046771771,False,>10 DE genes,on-target KD
50,ENSG00000114395,CE0008678_CE0006864,CE0010866_CE0008162,0.5869409227589893,0.8187459711636624,595,Rest,CYB561D2,Rest,901.0,158,235,393,-17.896810410031275,True,34.08649046771771,False,>10 DE genes,on-target KD
51,ENSG00000119523,CE0008678_CE0010866,CE0008162_CE0006864,0.3031730417534159,0.587594221952969,301,Rest,ALG2,Rest,236.0,37,23,60,-6.561022196152478,True,33.86988635629056,True,>10 DE genes,on-target KD
52,ENSG00000119523,CE0008678_CE0008162,CE0010866_CE0006864,0.07705766859263564,0.7157046975698503,233,Rest,ALG2,Rest,236.0,37,23,60,-6.561022196152478,True,33.86988635629056,True,>10 DE genes,on-target KD
53,ENSG00000119523,CE0008678_CE0006864,CE0010866_CE0008162,-0.19398577039142556,0.7567869634575499,40,Rest,ALG2,Rest,236.0,37,23,60,-6.561022196152478,True,33.86988635629056,True,>10 DE genes,on-target KD
54,ENSG00000121073,CE0008678_CE0010866,CE0008162_CE0006864,0.3319276678371639,0.6978601511740454,1096,Rest,SLC35B1,Rest,126.0,458,170,628,-6.712053423166866,True,67.0020314077594,False,>10 DE genes,on-target KD
55,ENSG00000121073,CE0008678_CE0008162,CE0010866_CE0006864,0.42705825052360596,0.7777773759993346,983,Rest,SLC35B1,Rest,126.0,458,170,628,-6.712053423166866,True,67.0020314077594,False,>10 DE genes,on-target KD
56,ENSG00000121073,CE0008678_CE0006864,CE0010866_CE0008162,0.2640004217611327,0.7386334301416254,1423,Rest,SLC35B1,Rest,126.0,458,170,628,-6.712053423166866,True,67.0020314077594,False,>10 DE genes,on-target KD
57,ENSG00000122482,CE0008678_CE0010866,CE0008162_CE0006864,0.3289495286236539,,813,Rest,ZNF644,Rest,669.0,312,119,431,-26.029034088989604,True,124.06401739880232,False,>10 DE genes,on-target KD
58,ENSG00000122482,CE0008678_CE0008162,CE0010866_CE0006864,0.5976084017998939,0.7585390376516767,489,Rest,ZNF644,Rest,669.0,312,119,431,-26.029034088989604,True,124.06401739880232,False,>10 DE genes,on-target KD
59,ENSG00000122482,CE0008678_CE0006864,CE0010866_CE0008162,0.4884068195229509,0.769249294945461,312,Rest,ZNF644,Rest,669.0,312,119,431,-26.029034088989604,True,124.06401739880232,False,>10 DE genes,on-target KD
60,ENSG00000127483,CE0008678_CE0010866,CE0008162_CE0006864,0.16321175268400573,0.340514116958174,1778,Rest,HP1BP3,Rest,391.0,184,205,389,-3.50175931300719,True,58.52031839745729,False,>10 DE genes,on-target KD
61,ENSG00000127483,CE0008678_CE0008162,CE0010866_CE0006864,0.14142802555524,0.2954023106293308,1595,Rest,HP1BP3,Rest,391.0,184,205,389,-3.50175931300719,True,58.52031839745729,False,>10 DE genes,on-target KD
62,ENSG00000127483,CE0008678_CE0006864,CE0010866_CE0008162,0.1387509573039499,0.20966817083959638,2154,Rest,HP1BP3,Rest,391.0,184,205,389,-3.50175931300719,True,58.52031839745729,False,>10 DE genes,on-target KD
63,ENSG00000127952,CE0008678_CE0010866,CE0008162_CE0006864,0.36853311078252043,0.7840825542828647,294,Rest,STYXL1,Rest,863.0,114,56,170,-9.172914992045166,True,11.632629214576244,True,>10 DE genes,on-target KD
64,ENSG00000127952,CE0008678_CE0008162,CE0010866_CE0006864,0.5740209582326117,0.553675738660918,118,Rest,STYXL1,Rest,863.0,114,56,170,-9.172914992045166,True,11.632629214576244,True,>10 DE genes,on-target KD
65,ENSG00000127952,CE0008678_CE0006864,CE0010866_CE0008162,0.21383620068637116,0.49655999785187627,540,Rest,STYXL1,Rest,863.0,114,56,170,-9.172914992045166,True,11.632629214576244,True,>10 DE genes,on-target KD
66,ENSG00000131652,CE0008678_CE0010866,CE0008162_CE0006864,0.7413810776365979,0.9292058686688569,98,Rest,THOC6,Rest,530.0,41,66,107,-14.89321074202794,True,52.04809670845001,True,>10 DE genes,on-target KD
67,ENSG00000131652,CE0008678_CE0008162,CE0010866_CE0006864,0.7484329432957103,0.9224660405561254,112,Rest,THOC6,Rest,530.0,41,66,107,-14.89321074202794,True,52.04809670845001,True,>10 DE genes,on-target KD
68,ENSG00000131652,CE0008678_CE0006864,CE0010866_CE0008162,0.5716077906907807,0.9195613957497205,110,Rest,THOC6,Rest,530.0,41,66,107,-14.89321074202794,True,52.04809670845001,True,>10 DE genes,on-target KD
69,ENSG00000134283,CE0008678_CE0010866,CE0008162_CE0006864,0.6578634762140572,0.7537125262445972,611,Rest,PPHLN1,Rest,736.0,277,198,475,-23.37642130545006,True,95.21664179144932,True,>10 DE genes,on-target KD
70,ENSG00000134283,CE0008678_CE0008162,CE0010866_CE0006864,0.7672080674587424,0.8922746299707075,329,Rest,PPHLN1,Rest,736.0,277,198,475,-23.37642130545006,True,95.21664179144932,True,>10 DE genes,on-target KD
71,ENSG00000134283,CE0008678_CE0006864,CE0010866_CE0008162,0.7749651740693955,0.8850762797582283,303,Rest,PPHLN1,Rest,736.0,277,198,475,-23.37642130545006,True,95.21664179144932,True,>10 DE genes,on-target KD
72,ENSG00000134516,CE0008678_CE0010866,CE0008162_CE0006864,0.6362430209398752,0.8247383788436247,766,Rest,DOCK2,Rest,1015.0,721,459,1180,-31.27298227633924,True,182.310392089128,False,>10 DE genes,on-target KD
73,ENSG00000134516,CE0008678_CE0008162,CE0010866_CE0006864,0.6780574893603006,0.685384945314812,1546,Rest,DOCK2,Rest,1015.0,721,459,1180,-31.27298227633924,True,182.310392089128,False,>10 DE genes,on-target KD
74,ENSG00000134516,CE0008678_CE0006864,CE0010866_CE0008162,0.1298762081548568,0.19591163065103703,4278,Rest,DOCK2,Rest,1015.0,721,459,1180,-31.27298227633924,True,182.310392089128,False,>10 DE genes,on-target KD
75,ENSG00000134759,CE0008678_CE0010866,CE0008162_CE0006864,0.515025643295301,0.826502252931459,755,Rest,ELP2,Rest,217.0,473,250,723,-8.75062621653219,True,40.68797893826402,True,>10 DE genes,on-target KD
76,ENSG00000134759,CE0008678_CE0008162,CE0010866_CE0006864,0.5662938284910178,0.8226848755118304,760,Rest,ELP2,Rest,217.0,473,250,723,-8.75062621653219,True,40.68797893826402,True,>10 DE genes,on-target KD
77,ENSG00000134759,CE0008678_CE0006864,CE0010866_CE0008162,0.5692976997687228,0.7840528392322181,1008,Rest,ELP2,Rest,217.0,473,250,723,-8.75062621653219,True,40.68797893826402,True,>10 DE genes,on-target KD
78,ENSG00000135638,CE0008678_CE0010866,CE0008162_CE0006864,0.5095418173490749,0.8936153696480196,37,Rest,EMX1,Rest,394.0,37,21,58,0.0,False,,False,>10 DE genes,no on-target KD
79,ENSG00000135638,CE0008678_CE0008162,CE0010866_CE0006864,0.8247527424711084,0.8748105186501786,25,Rest,EMX1,Rest,394.0,37,21,58,0.0,False,,False,>10 DE genes,no on-target KD
80,ENSG00000135638,CE0008678_CE0006864,CE0010866_CE0008162,0.9211825186920981,0.8357287206490586,16,Rest,EMX1,Rest,394.0,37,21,58,0.0,False,,False,>10 DE genes,no on-target KD
81,ENSG00000138780,CE0008678_CE0010866,CE0008162_CE0006864,0.7707834043272582,0.9486263423970104,14,Rest,GSTCD,Rest,679.0,38,14,52,-9.347922228936888,True,18.757581366443,True,>10 DE genes,on-target KD
82,ENSG00000138780,CE0008678_CE0008162,CE0010866_CE0006864,0.8605074380831181,0.939319294385723,29,Rest,GSTCD,Rest,679.0,38,14,52,-9.347922228936888,True,18.757581366443,True,>10 DE genes,on-target KD
83,ENSG00000138780,CE0008678_CE0006864,CE0010866_CE0008162,0.7674346907902977,0.7907318582584574,45,Rest,GSTCD,Rest,679.0,38,14,52,-9.347922228936888,True,18.757581366443,True,>10 DE genes,on-target KD
84,ENSG00000139636,CE0008678_CE0010866,CE0008162_CE0006864,-0.13546989819462563,,382,Rest,LMBR1L,Rest,274.0,43,5,48,-7.74774904805737,True,22.571857307774085,False,>10 DE genes,on-target KD
85,ENSG00000139636,CE0008678_CE0008162,CE0010866_CE0006864,0.20182832088145927,,352,Rest,LMBR1L,Rest,274.0,43,5,48,-7.74774904805737,True,22.571857307774085,False,>10 DE genes,on-target KD
