,target_contrast,donors,variable,correlation,correlation_ceiling,n_signif,culture_condition,target_name,condition,n_cells_target,n_up_genes,n_down_genes,n_total_de_genes,ontarget_effect_size,ontarget_significant,baseMean,offtarget_flag,n_total_genes_category,ontarget_effect_category
47,ENSG00000116954,CE0006864_CE0008678,CE0008162_CE0010866,0.6360094297602418,0.8778850727559859,84,Stim8hr,RRAGC,Stim8hr,335.0,62,26,88,-10.024878713671002,True,45.24676385770512,False,>10 DE genes,on-target KD
48,ENSG00000119508,CE0006864_CE0008162,CE0010866_CE0008678,0.4312273727033467,0.7816191864413685,141,Stim8hr,NR4A3,Stim8hr,250.0,19,13,32,-6.24013840601749,True,54.919919889170814,False,>10 DE genes,on-target KD
49,ENSG00000119508,CE0006864_CE0010866,CE0008162_CE0008678,0.7842591952956491,0.7480332182681524,15,Stim8hr,NR4A3,Stim8hr,250.0,19,13,32,-6.24013840601749,True,54.919919889170814,False,>10 DE genes,on-target KD
50,ENSG00000119508,CE0006864_CE0008678,CE0008162_CE0010866,0.9844551925614199,0.9456361232717478,6,Stim8hr,NR4A3,Stim8hr,250.0,19,13,32,-6.24013840601749,True,54.919919889170814,False,>10 DE genes,on-target KD
51,ENSG00000120733,CE0006864_CE0008162,CE0010866_CE0008678,0.6983938203548314,0.861289574631678,195,Stim8hr,KDM3B,Stim8hr,280.0,78,62,140,-12.66818726285399,True,68.04645659938716,False,>10 DE genes,on-target KD
52,ENSG00000120733,CE0006864_CE0010866,CE0008162_CE0008678,0.5817296164920258,0.8765527328218411,214,Stim8hr,KDM3B,Stim8hr,280.0,78,62,140,-12.66818726285399,True,68.04645659938716,False,>10 DE genes,on-target KD
53,ENSG00000120733,CE0006864_CE0008678,CE0008162_CE0010866,0.6505220373084352,0.8928655634621526,202,Stim8hr,KDM3B,Stim8hr,280.0,78,62,140,-12.66818726285399,True,68.04645659938716,False,>10 DE genes,on-target KD
54,ENSG00000122566,CE0006864_CE0008162,CE0010866_CE0008678,0.8151415754608581,0.874948277765341,165,Stim8hr,HNRNPA2B1,Stim8hr,731.0,196,184,380,-44.70808494279749,True,759.4195587281044,False,>10 DE genes,on-target KD
55,ENSG00000122566,CE0006864_CE0010866,CE0008162_CE0008678,0.4025805735880709,0.7430389941762399,460,Stim8hr,HNRNPA2B1,Stim8hr,731.0,196,184,380,-44.70808494279749,True,759.4195587281044,False,>10 DE genes,on-target KD
56,ENSG00000122566,CE0006864_CE0008678,CE0008162_CE0010866,0.40385611065546456,0.705070283109653,490,Stim8hr,HNRNPA2B1,Stim8hr,731.0,196,184,380,-44.70808494279749,True,759.4195587281044,False,>10 DE genes,on-target KD
57,ENSG00000127481,CE0006864_CE0008162,CE0010866_CE0008678,0.5611896771597353,0.7322766541579036,1029,Stim8hr,UBR4,Stim8hr,257.0,293,292,585,-15.357674095374453,True,116.1113888453989,False,>10 DE genes,on-target KD
58,ENSG00000127481,CE0006864_CE0010866,CE0008162_CE0008678,0.71711791047684,0.8424859747554296,582,Stim8hr,UBR4,Stim8hr,257.0,293,292,585,-15.357674095374453,True,116.1113888453989,False,>10 DE genes,on-target KD
59,ENSG00000127481,CE0006864_CE0008678,CE0008162_CE0010866,0.6330310536563549,0.8430394078330495,540,Stim8hr,UBR4,Stim8hr,257.0,293,292,585,-15.357674095374453,True,116.1113888453989,False,>10 DE genes,on-target KD
60,ENSG00000131697,CE0006864_CE0008162,CE0010866_CE0008678,-0.2811532987905485,,1967,Stim8hr,NPHP4,Stim8hr,783.0,161,16,177,-5.946549284922424,True,4.813257508176635,False,>10 DE genes,on-target KD
61,ENSG00000131697,CE0006864_CE0010866,CE0008162_CE0008678,-0.14025576841634843,,1627,Stim8hr,NPHP4,Stim8hr,783.0,161,16,177,-5.946549284922424,True,4.813257508176635,False,>10 DE genes,on-target KD
62,ENSG00000131697,CE0006864_CE0008678,CE0008162_CE0010866,0.010220496142892766,,662,Stim8hr,NPHP4,Stim8hr,783.0,161,16,177,-5.946549284922424,True,4.813257508176635,False,>10 DE genes,on-target KD
63,ENSG00000135426,CE0006864_CE0008162,CE0010866_CE0008678,-0.1212491207830365,,3703,Stim8hr,TESPA1,Stim8hr,1139.0,1445,530,1975,-22.38967924680117,True,113.13250953602513,False,>10 DE genes,on-target KD
64,ENSG00000135426,CE0006864_CE0010866,CE0008162_CE0008678,0.3720746954580119,0.5238703893942895,4443,Stim8hr,TESPA1,Stim8hr,1139.0,1445,530,1975,-22.38967924680117,True,113.13250953602513,False,>10 DE genes,on-target KD
65,ENSG00000135426,CE0006864_CE0008678,CE0008162_CE0010866,0.38514852653008413,0.5426699569194959,3797,Stim8hr,TESPA1,Stim8hr,1139.0,1445,530,1975,-22.38967924680117,True,113.13250953602513,False,>10 DE genes,on-target KD
66,ENSG00000137076,CE0006864_CE0008162,CE0010866_CE0008678,0.42342227678084565,0.8335258113274715,629,Stim8hr,TLN1,Stim8hr,297.0,232,144,376,-12.58231441862795,True,70.28481865521395,True,>10 DE genes,on-target KD
67,ENSG00000137076,CE0006864_CE0010866,CE0008162_CE0008678,0.7176297953312177,0.7732261439316063,480,Stim8hr,TLN1,Stim8hr,297.0,232,144,376,-12.58231441862795,True,70.28481865521395,True,>10 DE genes,on-target KD
68,ENSG00000137076,CE0006864_CE0008678,CE0008162_CE0010866,0.46266430280255155,0.657398018506823,727,Stim8hr,TLN1,Stim8hr,297.0,232,144,376,-12.58231441862795,True,70.28481865521395,True,>10 DE genes,on-target KD
69,ENSG00000153827,CE0006864_CE0008162,CE0010866_CE0008678,0.6703468741888338,0.7660606141711516,1693,Stim8hr,TRIP12,Stim8hr,1477.0,961,869,1830,-41.751281166806415,True,190.73723492677547,False,>10 DE genes,on-target KD
70,ENSG00000153827,CE0006864_CE0010866,CE0008162_CE0008678,0.6964423654937824,0.765696424598946,2050,Stim8hr,TRIP12,Stim8hr,1477.0,961,869,1830,-41.751281166806415,True,190.73723492677547,False,>10 DE genes,on-target KD
71,ENSG00000153827,CE0006864_CE0008678,CE0008162_CE0010866,0.6901592465338446,0.42686461130425535,1936,Stim8hr,TRIP12,Stim8hr,1477.0,961,869,1830,-41.751281166806415,True,190.73723492677547,False,>10 DE genes,on-target KD
72,ENSG00000157212,CE0006864_CE0008162,CE0010866_CE0008678,0.7087985589321294,0.8517321967907902,1127,Stim8hr,PAXIP1,Stim8hr,463.0,494,498,992,-16.51955553995924,True,62.368978051274986,False,>10 DE genes,on-target KD
73,ENSG00000157212,CE0006864_CE0010866,CE0008162_CE0008678,0.748008852072082,0.8449544764082533,1154,Stim8hr,PAXIP1,Stim8hr,463.0,494,498,992,-16.51955553995924,True,62.368978051274986,False,>10 DE genes,on-target KD
74,ENSG00000157212,CE0006864_CE0008678,CE0008162_CE0010866,0.6921876120512035,0.8522880266495193,1236,Stim8hr,PAXIP1,Stim8hr,463.0,494,498,992,-16.51955553995924,True,62.368978051274986,False,>10 DE genes,on-target KD
75,ENSG00000163257,CE0006864_CE0008162,CE0010866_CE0008678,0.015138561450110641,0.43471957323768645,507,Stim8hr,DCAF16,Stim8hr,244.0,32,4,36,-7.607388020899107,True,26.50605814422646,False,>10 DE genes,on-target KD
76,ENSG00000163257,CE0006864_CE0010866,CE0008162_CE0008678,0.036618391070999505,,188,Stim8hr,DCAF16,Stim8hr,244.0,32,4,36,-7.607388020899107,True,26.50605814422646,False,>10 DE genes,on-target KD
77,ENSG00000163257,CE0006864_CE0008678,CE0008162_CE0010866,0.20372626297002977,0.49385960657095934,468,Stim8hr,DCAF16,Stim8hr,244.0,32,4,36,-7.607388020899107,True,26.50605814422646,False,>10 DE genes,on-target KD
78,ENSG00000163933,CE0006864_CE0008162,CE0010866_CE0008678,0.4967516860633154,0.7316764205545937,746,Stim8hr,RFT1,Stim8hr,96.0,323,105,428,-4.693737963884054,True,57.27934545272463,False,>10 DE genes,on-target KD
79,ENSG00000163933,CE0006864_CE0010866,CE0008162_CE0008678,0.5816492953760369,0.8379296875083647,566,Stim8hr,RFT1,Stim8hr,96.0,323,105,428,-4.693737963884054,True,57.27934545272463,False,>10 DE genes,on-target KD
80,ENSG00000163933,CE0006864_CE0008678,CE0008162_CE0010866,0.44233522677304915,0.7975527821181753,681,Stim8hr,RFT1,Stim8hr,96.0,323,105,428,-4.693737963884054,True,57.27934545272463,False,>10 DE genes,on-target KD
81,ENSG00000164190,CE0006864_CE0008162,CE0010866_CE0008678,0.3132694347229904,0.5233044119602066,1968,Stim8hr,NIPBL,Stim8hr,744.0,220,97,317,-6.27223326674368,True,69.0731095071879,False,>10 DE genes,on-target KD
82,ENSG00000164190,CE0006864_CE0010866,CE0008162_CE0008678,0.24801151705988517,0.7277589790322229,901,Stim8hr,NIPBL,Stim8hr,744.0,220,97,317,-6.27223326674368,True,69.0731095071879,False,>10 DE genes,on-target KD
83,ENSG00000164190,CE0006864_CE0008678,CE0008162_CE0010866,0.15977914192317644,0.8069687127594949,878,Stim8hr,NIPBL,Stim8hr,744.0,220,97,317,-6.27223326674368,True,69.0731095071879,False,>10 DE genes,on-target KD
84,ENSG00000164654,CE0006864_CE0008162,CE0010866_CE0008678,0.16648577176845128,0.5827651529067738,669,Stim8hr,MIOS,Stim8hr,103.0,362,63,425,-6.531385430953042,True,49.143571492947295,False,>10 DE genes,on-target KD
85,ENSG00000164654,CE0006864_CE0010866,CE0008162_CE0008678,0.12311223119077279,0.7293812333692583,768,Stim8hr,MIOS,Stim8hr,103.0,362,63,425,-6.531385430953042,True,49.143571492947295,False,>10 DE genes,on-target KD
86,ENSG00000164654,CE0006864_CE0008678,CE0008162_CE0010866,-0.004768742392356014,0.719332023949447,1013,Stim8hr,MIOS,Stim8hr,103.0,362,63,425,-6.531385430953042,True,49.143571492947295,False,>10 DE genes,on-target KD
87,ENSG00000166477,CE0006864_CE0008162,CE0010866_CE0008678,0.6241183434382143,0.7456532852209511,3502,Stim8hr,LEO1,Stim8hr,226.0,1408,1256,2664,-13.311349892022893,True,100.00124347830524,False,>10 DE genes,on-target KD
88,ENSG00000166477,CE0006864_CE0010866,CE0008162_CE0008678,0.6111115708740136,0.7827869843771917,3405,Stim8hr,LEO1,Stim8hr,226.0,1408,1256,2664,-13.311349892022893,True,100.00124347830524,False,>10 DE genes,on-target KD
89,ENSG00000166477,CE0006864_CE0008678,CE0008162_CE0010866,0.6725448240664667,0.7955586335394984,3396,Stim8hr,LEO1,Stim8hr,226.0,1408,1256,2664,-13.311349892022893,True,100.00124347830524,False,>10 DE genes,on-target KD
90,ENSG00000166902,CE0006864_CE0008162,CE0010866_CE0008678,0.589461337869065,0.7987740488371966,281,Stim8hr,MRPL16,Stim8hr,202.0,94,41,135,0.0,False,,False,>10 DE genes,no on-target KD
91,ENSG00000166902,CE0006864_CE0010866,CE0008162_CE0008678,0.3151448330603649,0.7109093581170276,301,Stim8hr,MRPL16,Stim8hr,202.0,94,41,135,0.0,False,,False,>10 DE genes,no on-target KD
92,ENSG00000166902,CE0006864_CE0008678,CE0008162_CE0010866,0.28472564723381805,0.7559961188711143,193,Stim8hr,MRPL16,Stim8hr,202.0,94,41,135,0.0,False,,False,>10 DE genes,no on-target KD
93,ENSG00000170264,CE0006864_CE0008162,CE0010866_CE0008678,0.13813353649953444,0.13772360106790632,1761,Stim8hr,FAM161A,Stim8hr,575.0,298,139,437,-4.085411106510647,True,3.744809177396729,False,>10 DE genes,on-target KD
94,ENSG00000170264,CE0006864_CE0010866,CE0008162_CE0008678,0.16666835949850656,,1212,Stim8hr,FAM161A,Stim8hr,575.0,298,139,437,-4.085411106510647,True,3.744809177396729,False,>10 DE genes,on-target KD
95,ENSG00000170264,CE0006864_CE0008678,CE0008162_CE0010866,0.038308010901221504,,1280,Stim8hr,FAM161A,Stim8hr,575.0,298,139,437,-4.085411106510647,True,3.744809177396729,False,>10 DE genes,on-target KD
96,ENSG00000171204,CE0006864_CE0008162,CE0010866_CE0008678,-0.04290876656192226,0.21530262581747237,130,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
97,ENSG00000171204,CE0006864_CE0010866,CE0008162_CE0008678,0.19708928500448242,0.757408317356178,66,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
98,ENSG00000171204,CE0006864_CE0008678,CE0008162_CE0010866,0.04850610928097768,0.8536739949954188,88,Stim8hr,TMEM126B,Stim8hr,530.0,20,30,50,-23.53188227003874,True,133.34097878860038,False,>10 DE genes,on-target KD
99,ENSG00000171657,CE0006864_CE0008162,CE0010866_CE0008678,-0.0969058914748059,0.761940791575848,673,Stim8hr,GPR82,Stim8hr,661.0,21,20,41,0.0,False,,False,>10 DE genes,no on-target KD
100,ENSG00000171657,CE0006864_CE0010866,CE0008162_CE0008678,-0.10197112092762999,,117,Stim8hr,GPR82,Stim8hr,661.0,21,20,41,0.0,False,,False,>10 DE genes,no on-target KD
101,ENSG00000171657,CE0006864_CE0008678,CE0008162_CE0010866,0.14495308639400353,0.6354329126722762,426,Stim8hr,GPR82,Stim8hr,661.0,21,20,41,0.0,False,,False,>10 DE genes,no on-target KD
102,ENSG00000174953,CE0006864_CE0008162,CE0010866_CE0008678,0.5957971423132499,0.8378262471082741,2430,Stim8hr,DHX36,Stim8hr,160.0,1072,737,1809,-11.840443401251044,True,127.44826468656213,False,>10 DE genes,on-target KD
103,ENSG00000174953,CE0006864_CE0010866,CE0008162_CE0008678,0.6486393048685082,0.8156014828113044,2344,Stim8hr,DHX36,Stim8hr,160.0,1072,737,1809,-11.840443401251044,True,127.44826468656213,False,>10 DE genes,on-target KD
104,ENSG00000174953,CE0006864_CE0008678,CE0008162_CE0010866,0.5810362615030191,0.8001523566263435,2496,Stim8hr,DHX36,Stim8hr,160.0,1072,737,1809,-11.840443401251044,True,127.44826468656213,False,>10 DE genes,on-target KD
105,ENSG00000179909,CE0006864_CE0008162,CE0010866_CE0008678,0.10649806086668745,,614,Stim8hr,ZNF154,Stim8hr,658.0,86,14,100,-0.6655588495221977,False,0.2451974912061627,False,>10 DE genes,no on-target KD
106,ENSG00000179909,CE0006864_CE0010866,CE0008162_CE0008678,0.02791008722485725,,419,Stim8hr,ZNF154,Stim8hr,658.0,86,14,100,-0.6655588495221977,False,0.2451974912061627,False,>10 DE genes,no on-target KD
107,ENSG00000179909,CE0006864_CE0008678,CE0008162_CE0010866,0.09726854313505652,,560,Stim8hr,ZNF154,Stim8hr,658.0,86,14,100,-0.6655588495221977,False,0.2451974912061627,False,>10 DE genes,no on-target KD
108,ENSG00000179941,CE0006864_CE0008162,CE0010866_CE0008678,0.2167487353628529,,301,Stim8hr,BBS10,Stim8hr,1411.0,62,17,79,-10.424105606562218,True,9.533512601706985,False,>10 DE genes,on-target KD
109,ENSG00000179941,CE0006864_CE0010866,CE0008162_CE0008678,-0.04748730996093758,,223,Stim8hr,BBS10,Stim8hr,1411.0,62,17,79,-10.424105606562218,True,9.533512601706985,False,>10 DE genes,on-target KD
110,ENSG00000179941,CE0006864_CE0008678,CE0008162_CE0010866,0.2794151387231103,0.8440965584684826,409,Stim8hr,BBS10,Stim8hr,1411.0,62,17,79,-10.424105606562218,True,9.533512601706985,False,>10 DE genes,on-target KD
111,ENSG00000180644,CE0006864_CE0008162,CE0010866_CE0008678,-0.26715669838636413,0.44966041075605784,142,Stim8hr,PRF1,Stim8hr,782.0,36,8,44,-17.294735365199784,True,316.3242709443484,False,>10 DE genes,on-target KD
112,ENSG00000180644,CE0006864_CE0010866,CE0008162_CE0008678,0.17890258870029024,0.6480856831411785,765,Stim8hr,PRF1,Stim8hr,782.0,36,8,44,-17.294735365199784,True,316.3242709443484,False,>10 DE genes,on-target KD
113,ENSG00000180644,CE0006864_CE0008678,CE0008162_CE0010866,0.14863552116510156,0.5579863398946725,641,Stim8hr,PRF1,Stim8hr,782.0,36,8,44,-17.294735365199784,True,316.3242709443484,False,>10 DE genes,on-target KD
114,ENSG00000181381,CE0006864_CE0008162,CE0010866_CE0008678,0.5586914387345232,0.7656901847090724,538,Stim8hr,DDX60L,Stim8hr,675.0,126,71,197,-7.223786382117927,True,11.8217829601769,False,>10 DE genes,on-target KD
115,ENSG00000181381,CE0006864_CE0010866,CE0008162_CE0008678,0.6771281632781747,0.8911526853275217,200,Stim8hr,DDX60L,Stim8hr,675.0,126,71,197,-7.223786382117927,True,11.8217829601769,False,>10 DE genes,on-target KD
116,ENSG00000181381,CE0006864_CE0008678,CE0008162_CE0010866,0.7968919745575165,0.9152282489740556,26,Stim8hr,DDX60L,Stim8hr,675.0,126,71,197,-7.223786382117927,True,11.8217829601769,False,>10 DE genes,on-target KD
117,ENSG00000181885,CE0006864_CE0008162,CE0010866_CE0008678,0.2743395320122537,0.7188969148274452,990,Stim8hr,CLDN7,Stim8hr,629.0,142,142,284,0.0,False,,False,>10 DE genes,no on-target KD
118,ENSG00000181885,CE0006864_CE0010866,CE0008162_CE0008678,0.36365405209515156,0.8376656523161481,420,Stim8hr,CLDN7,Stim8hr,629.0,142,142,284,0.0,False,,False,>10 DE genes,no on-target KD
119,ENSG00000181885,CE0006864_CE0008678,CE0008162_CE0010866,0.5552549793548208,0.7814502685824093,521,Stim8hr,CLDN7,Stim8hr,629.0,142,142,284,0.0,False,,False,>10 DE genes,no on-target KD
120,ENSG00000182858,CE0006864_CE0008162,CE0010866_CE0008678,0.7764273178577025,0.8757492310092088,64,Stim8hr,ALG12,Stim8hr,710.0,57,11,68,-12.201052757642428,True,27.98570242121664,True,>10 DE genes,on-target KD
121,ENSG00000182858,CE0006864_CE0010866,CE0008162_CE0008678,0.19174600217913074,0.8670500821218521,130,Stim8hr,ALG12,Stim8hr,710.0,57,11,68,-12.201052757642428,True,27.98570242121664,True,>10 DE genes,on-target KD
122,ENSG00000182858,CE0006864_CE0008678,CE0008162_CE0010866,0.6519728449880573,0.86624294253094,128,Stim8hr,ALG12,Stim8hr,710.0,57,11,68,-12.201052757642428,True,27.98570242121664,True,>10 DE genes,on-target KD
123,ENSG00000184634,CE0006864_CE0008162,CE0010866_CE0008678,0.683061208399301,0.8162671705395553,5588,Stim8hr,MED12,Stim8hr,219.0,2523,1619,4142,-8.788787110955338,True,48.63979043485457,False,>10 DE genes,on-target KD
124,ENSG00000184634,CE0006864_CE0010866,CE0008162_CE0008678,0.767175480384031,0.8339858000404713,5192,Stim8hr,MED12,Stim8hr,219.0,2523,1619,4142,-8.788787110955338,True,48.63979043485457,False,>10 DE genes,on-target KD
125,ENSG00000184634,CE0006864_CE0008678,CE0008162_CE0010866,0.7466913163922968,0.8181609513712904,5300,Stim8hr,MED12,Stim8hr,219.0,2523,1619,4142,-8.788787110955338,True,48.63979043485457,False,>10 DE genes,on-target KD
126,ENSG00000189362,CE0006864_CE0008162,CE0010866_CE0008678,-0.21843088136676034,,113,Stim8hr,NEMP2,Stim8hr,717.0,33,9,42,-10.962422098413905,True,41.063894960521054,False,>10 DE genes,on-target KD
127,ENSG00000189362,CE0006864_CE0010866,CE0008162_CE0008678,-0.3820086614759346,,446,Stim8hr,NEMP2,Stim8hr,717.0,33,9,42,-10.962422098413905,True,41.063894960521054,False,>10 DE genes,on-target KD
128,ENSG00000189362,CE0006864_CE0008678,CE0008162_CE0010866,0.043327442448997104,,74,Stim8hr,NEMP2,Stim8hr,717.0,33,9,42,-10.962422098413905,True,41.063894960521054,False,>10 DE genes,on-target KD
129,ENSG00000196547,CE0006864_CE0008162,CE0010866_CE0008678,-0.06339540932549267,0.8285974609699359,370,Stim8hr,MAN2A2,Stim8hr,375.0,24,25,49,-16.41352910417845,True,82.13461961933469,False,>10 DE genes,on-target KD
130,ENSG00000196547,CE0006864_CE0010866,CE0008162_CE0008678,0.1005398526009402,0.8654555875939548,223,Stim8hr,MAN2A2,Stim8hr,375.0,24,25,49,-16.41352910417845,True,82.13461961933469,False,>10 DE genes,on-target KD
131,ENSG00000196547,CE0006864_CE0008678,CE0008162_CE0010866,0.1051166553627815,0.7297953769730172,203,Stim8hr,MAN2A2,Stim8hr,375.0,24,25,49,-16.41352910417845,True,82.13461961933469,False,>10 DE genes,on-target KD
132,ENSG00000197136,CE0006864_CE0008162,CE0010866_CE0008678,0.8138746642175527,0.8784363431639599,61,Stim8hr,PCNX3,Stim8hr,480.0,56,10,66,-8.539538297812266,True,16.06096413377297,False,>10 DE genes,on-target KD
133,ENSG00000197136,CE0006864_CE0010866,CE0008162_CE0008678,0.74295224681702,0.8998425036362474,41,Stim8hr,PCNX3,Stim8hr,480.0,56,10,66,-8.539538297812266,True,16.06096413377297,False,>10 DE genes,on-target KD
134,ENSG00000197136,CE0006864_CE0008678,CE0008162_CE0010866,0.7485749105512677,0.8839265139501365,50,Stim8hr,PCNX3,Stim8hr,480.0,56,10,66,-8.539538297812266,True,16.06096413377297,False,>10 DE genes,on-target KD
135,ENSG00000197345,CE0006864_CE0008162,CE0010866_CE0008678,0.27158736637858,0.814960581567469,249,Stim8hr,MRPL21,Stim8hr,338.0,172,99,271,0.0,False,,False,>10 DE genes,no on-target KD
136,ENSG00000197345,CE0006864_CE0010866,CE0008162_CE0008678,0.11818303806951123,0.7874368311478065,285,Stim8hr,MRPL21,Stim8hr,338.0,172,99,271,0.0,False,,False,>10 DE genes,no on-target KD
137,ENSG00000197345,CE0006864_CE0008678,CE0008162_CE0010866,0.6129413497624813,0.8709586571513634,289,Stim8hr,MRPL21,Stim8hr,338.0,172,99,271,0.0,False,,False,>10 DE genes,no on-target KD
138,ENSG00000197858,CE0006864_CE0008162,CE0010866_CE0008678,0.20840579193652056,0.4131432775470296,363,Stim8hr,GPAA1,Stim8hr,606.0,152,25,177,-16.197862444007594,True,54.29806682343887,False,>10 DE genes,on-target KD
139,ENSG00000197858,CE0006864_CE0010866,CE0008162_CE0008678,0.15904708938313486,0.7968086817178498,331,Stim8hr,GPAA1,Stim8hr,606.0,152,25,177,-16.197862444007594,True,54.29806682343887,False,>10 DE genes,on-target KD
140,ENSG00000197858,CE0006864_CE0008678,CE0008162_CE0010866,0.434767971913761,0.7009913812434652,216,Stim8hr,GPAA1,Stim8hr,606.0,152,25,177,-16.197862444007594,True,54.29806682343887,False,>10 DE genes,on-target KD
141,ENSG00000197863,CE0006864_CE0008162,CE0010866_CE0008678,-0.0644735967474696,,1285,Stim8hr,ZNF790,Stim8hr,580.0,262,15,277,-4.258542415856351,True,4.485647876735775,False,>10 DE genes,on-target KD
142,ENSG00000197863,CE0006864_CE0010866,CE0008162_CE0008678,0.5065675276076593,0.6627624814232211,487,Stim8hr,ZNF790,Stim8hr,580.0,262,15,277,-4.258542415856351,True,4.485647876735775,False,>10 DE genes,on-target KD
143,ENSG00000197863,CE0006864_CE0008678,CE0008162_CE0010866,0.621432868161607,0.718145073694489,317,Stim8hr,ZNF790,Stim8hr,580.0,262,15,277,-4.258542415856351,True,4.485647876735775,False,>10 DE genes,on-target KD
144,ENSG00000204371,CE0006864_CE0008162,CE0010866_CE0008678,0.777324364315254,0.8629800647925635,971,Stim8hr,EHMT2,Stim8hr,593.0,531,647,1178,-21.517053188797533,True,95.8765643749649,False,>10 DE genes,on-target KD
145,ENSG00000204371,CE0006864_CE0010866,CE0008162_CE0008678,0.7942590907075721,0.862418220929702,979,Stim8hr,EHMT2,Stim8hr,593.0,531,647,1178,-21.517053188797533,True,95.8765643749649,False,>10 DE genes,on-target KD
146,ENSG00000204371,CE0006864_CE0008678,CE0008162_CE0010866,0.7564584116554148,0.8289576845955905,942,Stim8hr,EHMT2,Stim8hr,593.0,531,647,1178,-21.517053188797533,True,95.8765643749649,False,>10 DE genes,on-target KD
147,ENSG00000274180,CE0006864_CE0008162,CE0010866_CE0008678,-0.20556568129816463,,2843,Stim8hr,NATD1,Stim8hr,895.0,655,175,830,-2.89624625274149,True,1.1980482002313446,False,>10 DE genes,on-target KD
148,ENSG00000274180,CE0006864_CE0010866,CE0008162_CE0008678,-0.07803810098961857,,3032,Stim8hr,NATD1,Stim8hr,895.0,655,175,830,-2.89624625274149,True,1.1980482002313446,False,>10 DE genes,on-target KD
149,ENSG00000274180,CE0006864_CE0008678,CE0008162_CE0010866,-0.08628823884399357,0.09613323057242922,2756,Stim8hr,NATD1,Stim8hr,895.0,655,175,830,-2.89624625274149,True,1.1980482002313446,False,>10 DE genes,on-target KD
0,ENSG00000010539,CE0006864_CE0008162,CE0010866_CE0008678,0.8487691686310198,0.8936789492742956,51,Stim8hr,ZNF200,Stim8hr,930.0,51,3,54,-11.487172442369763,True,16.437301496844913,False,>10 DE genes,on-target KD
1,ENSG00000010539,CE0006864_CE0010866,CE0008162_CE0008678,0.7174484572041595,0.8981406106079259,43,Stim8hr,ZNF200,Stim8hr,930.0,51,3,54,-11.487172442369763,True,16.437301496844913,False,>10 DE genes,on-target KD
2,ENSG00000010539,CE0006864_CE0008678,CE0008162_CE0010866,0.8378923120238706,0.8795610996888623,47,Stim8hr,ZNF200,Stim8hr,930.0,51,3,54,-11.487172442369763,True,16.437301496844913,False,>10 DE genes,on-target KD
3,ENSG00000055211,CE0006864_CE0008162,CE0010866_CE0008678,0.4234734291578224,0.8544343228279111,284,Stim8hr,GINM1,Stim8hr,194.0,97,58,155,-8.974190111032192,True,44.166347644520805,False,>10 DE genes,on-target KD
4,ENSG00000055211,CE0006864_CE0010866,CE0008162_CE0008678,0.5275729957256331,0.8803613828772467,199,Stim8hr,GINM1,Stim8hr,194.0,97,58,155,-8.974190111032192,True,44.166347644520805,False,>10 DE genes,on-target KD
5,ENSG00000055211,CE0006864_CE0008678,CE0008162_CE0010866,0.4604718091350815,0.8598596365465823,187,Stim8hr,GINM1,Stim8hr,194.0,97,58,155,-8.974190111032192,True,44.166347644520805,False,>10 DE genes,on-target KD
6,ENSG00000059573,CE0006864_CE0008162,CE0010866_CE0008678,0.7512277103277931,0.9027645977299278,149,Stim8hr,ALDH18A1,Stim8hr,538.0,127,48,175,-13.40345944541909,True,107.26653948996103,False,>10 DE genes,on-target KD
7,ENSG00000059573,CE0006864_CE0010866,CE0008162_CE0008678,0.7793146202286794,0.9032330881484879,182,Stim8hr,ALDH18A1,Stim8hr,538.0,127,48,175,-13.40345944541909,True,107.26653948996103,False,>10 DE genes,on-target KD
8,ENSG00000059573,CE0006864_CE0008678,CE0008162_CE0010866,0.759757266836225,0.9158891468524599,150,Stim8hr,ALDH18A1,Stim8hr,538.0,127,48,175,-13.40345944541909,True,107.26653948996103,False,>10 DE genes,on-target KD
9,ENSG00000070018,CE0006864_CE0008162,CE0010866_CE0008678,0.5539065477377703,0.485803340685933,236,Stim8hr,LRP6,Stim8hr,1147.0,128,77,205,0.0,False,,False,>10 DE genes,no on-target KD
10,ENSG00000070018,CE0006864_CE0010866,CE0008162_CE0008678,0.6948378879485915,0.7567054411306499,206,Stim8hr,LRP6,Stim8hr,1147.0,128,77,205,0.0,False,,False,>10 DE genes,no on-target KD
11,ENSG00000070018,CE0006864_CE0008678,CE0008162_CE0010866,0.7414995558444168,0.8503630006945389,215,Stim8hr,LRP6,Stim8hr,1147.0,128,77,205,0.0,False,,False,>10 DE genes,no on-target KD
12,ENSG00000094916,CE0006864_CE0008162,CE0010866_CE0008678,0.5564873569449521,0.8642990223895973,277,Stim8hr,CBX5,Stim8hr,1353.0,86,147,233,-25.194838194437885,True,63.05330298350088,False,>10 DE genes,on-target KD
13,ENSG00000094916,CE0006864_CE0010866,CE0008162_CE0008678,0.6820374737924084,0.8734603025173259,349,Stim8hr,CBX5,Stim8hr,1353.0,86,147,233,-25.194838194437885,True,63.05330298350088,False,>10 DE genes,on-target KD
